Country_Region,Incident_Rate,Case_Fatality_Ratio,Deaths,Recovered,Confirmed,record_date
India,1003.270700850766,1.3623326959847035,57,3937,4184,2020-10-22
India,1478.4208482015224,0.8186528367374852,6524,758138,796919,2020-10-22
India,896.362717118191,0.2273211621794416,32,11407,14077,2020-10-22
India,570.903972105066,0.4407670133115573,896,177662,203282,2020-10-22
India,167.82622130721455,0.4898613969166424,1026,197208,209447,2020-10-22
India,1195.3666593869689,1.5309069901790873,212,12924,13848,2020-10-22
India,577.9612206467601,0.9874801622288838,1680,143212,170130,2020-10-22
India,521.8247136704108,0.0622471210706504,2,3164,3213,2020-10-22
India,1840.1979335919416,1.789915136588851,6163,312918,344318,2020-10-22
India,2621.6548463356976,1.3562256528639447,564,38031,41586,2020-10-22
India,256.69773261530383,2.236534743441958,3667,146171,163959,2020-10-22
India,547.7634714110687,1.0925919932683903,1688,142798,154495,2020-10-22
India,266.2925366564881,1.4311630719612982,284,16937,19844,2020-10-22
India,662.6773440577614,1.5660004879888203,1412,80802,90166,2020-10-22
India,255.50638146685588,0.8711084068552886,859,91629,98610,2020-10-22
India,1167.1398025827452,1.365796251605793,10770,684835,788551,2020-10-22
India,1034.5343483370316,0.3398109513894342,1255,274675,369323,2020-10-22
India,2118.9329502823666,1.169993117687543,68,4902,5812,2020-10-22
India,0.0,,0,0,0,2020-10-22
India,192.5292791448444,1.7293310859736766,2842,149353,164341,2020-10-22
India,1319.750907031993,2.6354343504202875,42831,1431856,1625197,2020-10-22
India,537.6276263162916,0.7640936165092354,127,12393,16621,2020-10-22
India,259.0065672422038,0.8944954128440367,78,6981,8720,2020-10-22
India,190.3579924534636,0.0,0,2175,2359,2020-10-22
India,368.7610987267163,0.3375120540019286,28,6469,8296,2020-10-22
India,595.5906694433602,0.4331857990394576,1196,257041,276094,2020-10-22
India,2393.4202167321523,1.720264838023173,582,29211,33832,2020-10-22
India,430.28232323723273,3.1397222672002343,4072,121155,129693,2020-10-22
India,223.06429939650653,0.995823075433598,1800,160614,180755,2020-10-22
India,539.9485114835038,1.6903675878722833,63,3410,3727,2020-10-22
India,899.5138786731208,1.546002316504164,10825,655170,700193,2020-10-22
India,581.7711026765114,0.5668097519224807,1298,207326,229001,2020-10-22
India,721.1387421057251,1.1273694712337878,339,27502,30070,2020-10-22
India,,,0,0,0,2020-10-22
India,194.99440322957457,1.4638100453155922,6790,427937,463858,2020-10-22
India,528.9196610605164,1.6266720440949116,968,53643,59508,2020-10-22
India,338.605923183701,1.8702395317878455,6308,294911,337283,2020-10-22
