Country_Region,Incident_Rate,Case_Fatality_Ratio,Deaths,Recovered,Confirmed,record_date
India,1201.0953490825732,1.2377720103813137,62,4938,5009,2021-02-15
India,1649.0594571662673,0.8058283337027041,7163,881041,888899,2021-02-15
India,1071.852924433509,0.3326798550466346,56,16774,16833,2021-02-15
India,610.2838261839182,0.5011412583293451,1089,214601,217304,2021-02-15
India,209.7637461740161,0.5833030922321752,1527,259670,261785,2021-02-15
India,1835.5196884174247,1.627163280662152,346,20789,21264,2021-02-15
India,1050.9939264982668,1.2208563772533478,3777,302557,309373,2021-02-15
India,552.1954642014929,0.0588235294117647,2,3396,3400,2021-02-15
India,3404.893676538228,1.7098135733424162,10893,625158,637087,2021-02-15
India,3421.591804570528,1.4389682174113312,781,52969,54275,2021-02-15
India,415.66154419845736,1.6576708237128663,4401,259384,265493,2021-02-15
India,954.2880312254428,1.129093381484206,3039,265212,269154,2021-02-15
India,781.5801356825156,1.706642858369246,994,56851,58243,2021-02-15
India,921.6672840268344,1.5557593397392449,1951,122837,125405,2021-02-15
India,309.2557413405853,0.9082225983209612,1084,117806,119354,2021-02-15
India,1399.6453604582862,1.2972194433810824,12267,927580,945638,2021-02-15
India,2820.8255238043907,0.3970133632036734,3998,941471,1007019,2021-02-15
India,3563.030234533649,1.330195436406426,130,9595,9773,2021-02-15
India,363.1904887550637,0.0,0,143,234,2021-02-15
India,302.076061957874,1.488468056886007,3838,252164,257849,2021-02-15
India,1679.041817495572,2.493273742130532,51552,1978708,2067643,2021-02-15
India,944.6409481343468,1.2772222983152992,373,28755,29204,2021-02-15
India,414.1134817076612,1.0615406684837183,148,13666,13942,2021-02-15
India,354.6517070084665,0.2275312855517633,10,4367,4395,2021-02-15
India,541.8067782521632,0.721962425137419,88,12043,12189,2021-02-15
India,725.3852299882041,0.5683068559635046,1911,333637,336262,2021-02-15
India,2792.1349347950045,1.667173406303841,658,38574,39468,2021-02-15
India,585.640209555152,3.2330614094720147,5707,168456,176520,2021-02-15
India,393.674458958162,0.8717731696995344,2781,314859,319005,2021-02-15
India,886.344242891354,2.206603465184701,135,5929,6118,2021-02-15
India,1086.281136713769,1.4694143038760608,12425,828918,845575,2021-02-15
India,754.0177851476366,0.5454814994508124,1619,293540,296802,2021-02-15
India,799.8716483356253,1.1723083380805326,391,32960,33353,2021-02-15
India,,,0,0,0,2021-02-15
India,253.1701282638325,1.445251789960282,8704,590570,602248,2021-02-15
India,860.9743363572804,1.734336771036576,1680,94572,96867,2021-02-15
India,574.9744077618934,1.7867120168736297,10233,558535,572728,2021-02-15
