,Country_Region,Incident_Rate,Case_Fatality_Ratio,Deaths,Recovered,Confirmed,record_date
248,India,1196.0598125821273,1.2429831595829992,62,4897,4988,2021-01-18
249,India,1643.803758327421,0.8059219064945501,7141,877212,886066,2021-01-18
250,India,1070.5157349002648,0.3330954080418749,56,16699,16812,2021-01-18
251,India,609.0481154582948,0.4957023756824554,1075,212978,216864,2021-01-18
252,India,206.55060324314618,0.5663854136359228,1460,253007,257775,2021-01-18
253,India,1775.0953194420583,1.6047461583349545,330,20031,20564,2021-01-18
254,India,998.6740489976453,1.2127005293021105,3565,284412,293972,2021-01-18
255,India,550.5713598950177,0.05899705014749264,2,3377,3390,2021-01-18
256,India,3380.8595856473557,1.6999952575918051,10754,619501,632590,2021-01-18
257,India,3307.044917257683,1.4411529223378703,756,50837,52458,2021-01-18
258,India,401.37368255105,1.7034173665097303,4367,245807,256367,2021-01-18
259,India,944.6229726600101,1.1218790817781914,2989,261510,266428,2021-01-18
260,India,764.6047245320187,1.697146266980238,967,55383,56978,2021-01-18
261,India,907.1152229258169,1.557220984403484,1922,120392,123425,2021-01-18
262,India,305.19292817620004,0.8948431901923828,1054,115542,117786,2021-01-18
263,India,1380.0990682934064,1.3057252432348954,12175,912205,932432,2021-01-18
264,India,2384.33411972282,0.4088374683092221,3480,779097,851194,2021-01-18
265,India,3520.739074479837,1.3254633944289116,128,9448,9657,2021-01-18
266,India,21.729345481072187,,0,0,0,2021-01-18
267,India,295.08558357051305,1.4911744388245292,3756,241966,251882,2021-01-18
268,India,1618.1701028719795,2.5329166756578942,50473,1890323,1992683,2021-01-18
269,India,933.7402496162924,1.2678837426819551,366,28205,28867,2021-01-18
270,India,407.13337353083574,1.0505581089954041,144,13415,13707,2021-01-18
271,India,349.32587932642815,0.2079002079002079,9,4241,4329,2021-01-18
272,India,536.1171180982311,0.7296244092529641,88,11858,12061,2021-01-18
273,India,719.3062333186226,0.5701107232398843,1901,329801,333444,2021-01-18
274,India,2735.6102613151925,1.66283069125139,643,37740,38669,2021-01-18
275,India,566.4274152342033,3.2267511670542204,5509,162762,170729,2021-01-18
276,India,389.2182326566999,0.8719252744186636,2750,308010,315394,2021-01-18
277,India,874.7542560604767,2.153030804902285,130,5756,6038,2021-01-18
278,India,1067.9720822118684,1.4762011877453167,12272,813326,831323,2021-01-18
279,India,742.143609340937,0.5412011173184358,1581,286542,292128,2021-01-18
280,India,799.4399723343648,1.1729413529323534,391,32905,33335,2021-01-18
281,India,,,0,0,0,2021-01-18
282,India,250.92364315231384,1.4374170720919948,8580,579693,596904,2021-01-18
283,India,843.6956541447772,1.7034859833759994,1617,91170,94923,2021-01-18
284,India,567.8796889081735,1.7789806969191797,10063,548705,565661,2021-01-18
