,Country_Region,Incident_Rate,Case_Fatality_Ratio,Deaths,Recovered,Confirmed,record_date
234,India,857.0003548854297,1.454952434247342,52,3318,3574,2020-09-15
235,India,1083.280601649696,0.8632957999743117,5041,486531,583925,2020-09-15
236,India,411.7270248551697,0.20105165480977424,13,4658,6466,2020-09-15
237,India,411.6461354733821,0.3356643356643357,492,116903,146575,2020-09-15
238,India,128.90312130473538,0.5196710407717985,836,146980,160871,2020-09-15
239,India,741.6659689090726,1.1522346368715084,99,5502,8592,2020-09-15
240,India,240.44178753727002,0.8321912485694505,589,34279,70777,2020-09-15
241,India,451.9882284919866,0.07186489399928135,2,2552,2783,2020-09-15
242,India,1206.76041512011,2.12846994632323,4806,191203,225796,2020-09-15
243,India,1608.2584712371947,1.2347614754419662,315,20094,25511,2020-09-15
244,India,181.89860067726602,2.792146871745436,3244,96582,116183,2020-09-15
245,India,349.66522591347575,1.0403358277057857,1026,77166,98622,2020-09-15
246,India,138.68843813469084,0.8708272859216255,90,6444,10335,2020-09-15
247,India,416.38003516013146,1.6133017968722418,914,37062,56654,2020-09-15
248,India,166.96659279325345,0.8861093437204177,571,49750,64439,2020-09-15
249,India,703.4430217886837,1.5740692034969963,7481,369229,475265,2020-09-15
250,India,319.4251518153938,0.4086536353511703,466,82341,114033,2020-09-15
251,India,1275.6618019679972,1.2575021434695628,44,2517,3499,2020-09-15
252,India,0.0,,0,0,0,2020-09-15
253,India,109.01373979874286,1.9558746090937424,1820,69613,93053,2020-09-15
254,India,891.5205060005127,2.769853241226536,30409,775273,1097856,2020-09-15
255,India,265.5630113745716,0.5724725943970768,47,6418,8210,2020-09-15
256,India,119.87964511347872,0.6937561942517344,28,2190,4036,2020-09-15
257,India,119.42765105177028,0.0,0,922,1480,2020-09-15
258,India,232.43150738211185,0.2868617326448652,15,3945,5229,2020-09-15
259,India,342.2401780088995,0.4065553104317681,645,125738,158650,2020-09-15
260,India,1457.402751386234,1.965923984272608,405,15522,20601,2020-09-15
261,India,280.2858383392157,2.9757818233469853,2514,60814,84482,2020-09-15
262,India,130.68553111942268,1.1936013900168083,1264,87873,105898,2020-09-15
263,India,314.8130172937091,0.8743672342383801,19,1690,2173,2020-09-15
264,India,660.585342219571,1.6534165162735703,8502,458900,514208,2020-09-15
265,India,413.70095957770417,0.6116283068458156,996,131447,162844,2020-09-15
266,India,483.2373014110528,1.0769230769230769,217,12435,20150,2020-09-15
267,India,,,0,0,0,2020-09-15
268,India,136.21670089746954,1.420829784344949,4604,252097,324036,2020-09-15
269,India,305.81667638148133,1.2729967739122854,438,23230,34407,2020-09-15
270,India,209.96633216076214,1.9421839289300296,4062,181142,209146,2020-09-15
