Country_Region,Incident_Rate,Case_Fatality_Ratio,Deaths,Recovered,Confirmed,record_date
India,989.3630286114388,1.3572467280659235,56,3892,4126,2020-10-19
India,1458.256996920398,0.8209401437567585,6453,744532,786050,2020-10-19
India,868.7274667644725,0.2198929854137653,30,10780,13643,2020-10-19
India,565.6381593538289,0.4344436886503448,875,173213,201407,2020-10-19
India,165.0201298997565,0.487023234358688,1003,194005,205945,2020-10-19
India,1181.382733995527,1.5198012567587316,208,12617,13686,2020-10-19
India,552.9648140076085,0.9424225296734082,1534,135259,162772,2020-10-19
India,517.2772216122809,0.0627943485086342,2,3140,3185,2020-10-19
India,1780.6231034472808,1.8128828739596183,6040,304561,333171,2020-10-19
India,2568.699763593381,1.3473715211309083,549,36914,40746,2020-10-19
India,251.37618519698935,2.2689337319382163,3643,142662,160560,2020-10-19
India,536.2015653282085,1.0897020511260695,1648,139511,151234,2020-10-19
India,256.77825483379866,1.4214789652469295,272,16270,19135,2020-10-19
India,649.4702461797165,1.5706865529767229,1388,78667,88369,2020-10-19
India,250.9253523376256,0.8694574668015943,842,89780,96842,2020-10-19
India,1140.5763234457552,1.3680178145973807,10542,653829,770604,2020-10-19
India,971.670622423997,0.3407508626877805,1182,252868,346881,2020-10-19
India,2058.777420895479,1.1687621746059855,66,4701,5647,2020-10-19
India,0.0,,0,0,0,2020-10-19
India,188.85303963092804,1.7282556776238656,2786,145421,161203,2020-10-19
India,1300.3979894371496,2.637749669812941,42240,1384879,1601365,2020-10-19
India,510.3597068779526,0.741538851565471,117,11913,15778,2020-10-19
India,253.54129105268944,0.8786316776007498,75,6392,8536,2020-10-19
India,183.98313810678124,0.0,0,2151,2280,2020-10-19
India,353.5145875329767,0.3394945303658996,27,6273,7953,2020-10-19
India,583.1910694232206,0.4261206010075977,1152,249575,270346,2020-10-19
India,2352.034817501001,1.729479351520438,575,28520,33247,2020-10-19
India,425.0071819886904,3.145125406899136,4029,118767,128103,2020-10-19
India,216.24112708391056,1.004417152705649,1760,152573,175226,2020-10-19
India,521.6942822248718,1.721743960011108,62,3276,3601,2020-10-19
India,887.6217289731422,1.547321314854053,10691,642152,690936,2020-10-19
India,570.450750217236,0.5709323298225301,1282,202577,224545,2020-10-19
India,711.9776180789746,1.1149285906763675,331,26748,29688,2020-10-19
India,,,0,0,0,2020-10-19
India,192.0547194000741,1.4632331213815897,6685,418685,456865,2020-10-19
India,518.7159948156843,1.5986977381768337,933,51900,58360,2020-10-19
India,326.3028554672248,1.8826070369322028,6119,284325,325028,2020-10-19
