Country_Region,Incident_Rate,Case_Fatality_Ratio,Deaths,Recovered,Confirmed,record_date
India,1184.7898023192242,1.2548067192875936,62,4820,4941,2020-12-30
India,1636.164165027608,0.8054896660574092,7104,871588,881948,2020-12-30
India,1064.0844900022796,0.3351086110944886,56,16549,16711,2020-12-30
India,607.0120011944829,0.4825598341807818,1043,211838,216139,2020-12-30
India,201.4007604459637,0.5542116905644764,1393,245156,251348,2020-12-30
India,1698.9606145330963,1.6055278935067574,316,18967,19682,2020-12-30
India,946.2488591015608,1.202699791771379,3350,263251,278540,2020-12-30
India,548.1352034353055,0.0592592592592592,2,3364,3375,2020-12-30
India,3339.199425875433,1.6842324282364616,10523,608434,624795,2020-12-30
India,3213.932230102442,1.4456366097173456,737,49313,50981,2020-12-30
India,382.4155720219621,1.761252446183953,4302,229977,244258,2020-12-30
India,929.1149146390252,1.1062605417204088,2899,255356,262054,2020-12-30
India,739.5911542675714,1.6892259679936132,931,51387,55114,2020-12-30
India,887.4111442329739,1.5570131849201616,1880,115830,120744,2020-12-30
India,297.6451126482318,0.8940307992304545,1027,112206,114873,2020-12-30
India,1359.543343199825,1.315233674162588,12081,894834,918544,2020-12-30
India,2116.8901710875434,0.4025311028717061,3042,687104,755718,2020-12-30
India,3444.1774916237982,1.3443421191912777,127,9132,9447,2020-12-30
India,0.0,,0,0,0,2020-12-30
India,282.27497838100544,1.4920293674542535,3595,227965,240947,2020-12-30
India,1566.1335570731565,2.564706162958369,49463,1824934,1928603,2020-12-30
India,910.127460541574,1.258129864591108,354,26601,28137,2020-12-30
India,398.2522997228749,1.0366945107398569,139,13085,13408,2020-12-30
India,339.23908447408263,0.1902949571836346,8,4091,4204,2020-12-30
India,529.894052304868,0.6626960825434108,79,11624,11921,2020-12-30
India,710.379729337527,0.5681645642654553,1871,325103,329306,2020-12-30
India,2695.073793350321,1.6615917681646366,633,37100,38096,2020-12-30
India,551.5309471801434,3.20682872250194,5331,157043,166239,2020-12-30
India,379.5431248739629,0.8743180059436717,2689,295030,307554,2020-12-30
India,851.4294075633355,2.160966479496341,127,5218,5877,2020-12-30
India,1049.670735703724,1.481990069479376,12109,796353,817077,2020-12-30
India,727.474912056409,0.5381450931364674,1541,278839,286354,2020-12-30
India,797.7372503293927,1.1574074074074074,385,32751,33264,2020-12-30
India,,,0,0,0,2020-12-30
India,245.90520391928416,1.4277752895040057,8352,562459,584966,2020-12-30
India,805.4141293046272,1.6597510373443984,1504,84149,90616,2020-12-30
India,553.0537644661564,1.7576916025435063,9683,528829,550893,2020-12-30
