,Country_Region,Incident_Rate,Case_Fatality_Ratio,Deaths,Recovered,Confirmed,record_date
249,India,1218.360045655531,1.220232237748475,62,4976.0,5081,2021-03-30
250,India,1671.1471205532462,0.8007282375208841,7213,886978.0,900805,2021-03-30
251,India,1072.6170327382204,0.3324428613831998,56,16785.0,16845,2021-03-30
252,India,613.2579572258171,0.5055801578106179,1104,215413.0,218363,2021-03-30
253,India,212.55461321347255,0.593362184658534,1574,262238.0,265268,2021-03-30
254,India,2307.606651169255,1.4177234130101373,379,23523.0,26733,2021-03-30
255,India,1170.7477088354144,1.1986977111286503,4131,318436.0,344624,2021-03-30
256,India,591.4987884181874,0.05491488193300385,2,3474.0,3642,2021-03-30
257,India,3530.617037471484,1.6675471646702824,11016,642166.0,660611,2021-03-30
258,India,3646.2726556343573,1.4332889572779612,829,55591.0,57839,2021-03-30
259,India,478.04373216042814,1.4770516607824766,4510,288565.0,305338,2021-03-30
260,India,1027.1127938571356,1.086318667283409,3147,277110.0,289694,2021-03-30
261,India,849.7099083394894,1.6503474415666457,1045,59445.0,63320,2021-03-30
262,India,959.752526766973,1.5238882890333647,1990,126304.0,130587,2021-03-30
263,India,320.0190869304172,0.9011562004080708,1113,120141.0,123508,2021-03-30
264,India,1469.4190814142587,1.2632217240695058,12541,954678.0,992779,2021-03-30
265,India,3142.712898909936,0.41054218129278897,4606,1092365.0,1121931,2021-03-30
266,India,3689.174556763122,1.284711928056132,130,9767.0,10119,2021-03-30
267,India,1114.405003957845,0.1392757660167131,1,678.0,718,2021-03-30
268,India,343.46597337491147,1.3565091633438957,3977,273168.0,293179,2021-03-30
269,India,2252.1852283724265,1.9622590894471692,54422,2377127.0,2773436,2021-03-30
270,India,950.7543962646507,1.2724117987275885,374,28952.0,29393,2021-03-30
271,India,417.49957673812116,1.0671599317017644,150,13861.0,14056,2021-03-30
272,India,360.94586699633004,0.24591996422982335,11,4434.0,4473,2021-03-30
273,India,543.7625989300772,0.7520640889397531,92,12134.0,12233,2021-03-30
274,India,734.7863185212187,0.56397158123422,1921,336930.0,340620,2021-03-30
275,India,2924.6389566068788,1.6496940083694154,682,39648.0,41341,2021-03-30
276,India,785.5979221649923,2.8772329912580767,6813,206246.0,236790,2021-03-30
277,India,410.0110759004925,0.8466694557898887,2813,321275.0,332243,2021-03-30
278,India,903.0048489607403,2.1658912241296324,135,6050.0,6233,2021-03-30
279,India,1135.7651719620649,1.4364988338344111,12700,856548.0,884094,2021-03-30
280,India,782.1840211700752,0.551172662875257,1697,301227.0,307889,2021-03-30
281,India,803.4689483461293,1.1700444736292273,392,33055.0,33503,2021-03-30
282,India,,,0,0.0,0,2021-03-30
283,India,258.9494466233309,1.4285807050695134,8800,598001.0,615996,2021-03-30
284,India,889.8699103659472,1.7109810423700034,1713,96709.0,100118,2021-03-30
285,India,588.2312016579415,1.7624882025760624,10327,570303.0,585933,2021-03-30
