Country_Region,Incident_Rate,Case_Fatality_Ratio,Deaths,Recovered,Confirmed,record_date
India,880.7393127,1.415736455,52,3479,3691,2020-09-22
India,1172.002289,0.85635276,5461,562376,639302,2020-09-22
India,483.6168812,0.17116524,14,5778,7844,2020-09-22
India,447.43962,0.362791865,586,130950,161393,2020-09-22
India,135.9383819,0.51281749,873,157454,171255,2020-09-22
India,888.9287882,1.223538551,130,7794,10546,2020-09-22
India,299.5662047,0.782481487,718,52001,90917,2020-09-22
India,476.3497931,0.068189567,2,2744,2944,2020-09-22
India,1332.157763,2.011562271,5051,216401,253075,2020-09-22
India,1812.639874,1.252043265,368,23462,29343,2020-09-22
India,195.0842648,2.677260142,3352,106285,126007,2020-09-22
India,400.908473,1.040902056,1206,93776,114870,2020-09-22
India,166.9092205,1.02106448,134,8511,12769,2020-09-22
India,477.9102652,1.574754713,1042,43734,66261,2020-09-22
India,188.3015441,0.861392814,641,60027,73948,2020-09-22
India,779.8328207,1.545904539,8228,432450,533850,2020-09-22
India,388.3281876,0.398900679,572,101731,142756,2020-09-22
India,1397.066598,1.30480167,50,2809,3887,2020-09-22
India,0.0,,0,0,0,2020-09-22
India,126.7201401,1.855464236,2035,86030,110711,2020-09-22
India,994.2650741,2.696466783,33407,936554,1242770,2020-09-22
India,291.4400405,0.654827969,60,6887,9280,2020-09-22
India,140.5823489,0.781745193,38,2706,4791,2020-09-22
India,136.5348551,0.0,0,1023,1713,2020-09-22
India,246.4334054,0.270562771,15,4517,5604,2020-09-22
India,397.1884403,0.385613886,721,153213,188311,2020-09-22
India,1640.630416,2.013712216,473,18454,23684,2020-09-22
India,331.5376509,2.862003402,2926,77127,101341,2020-09-22
India,144.2393205,1.156732061,1367,98812,118793,2020-09-22
India,366.2435839,1.147151899,29,2009,2594,2020-09-22
India,703.1450297,1.620756499,8947,497377,552674,2020-09-22
India,444.0088152,0.601920194,1062,146135,177070,2020-09-22
India,547.6049896,1.099237978,253,16486,23338,2020-09-22
India,,,0,0,0,2020-09-22
India,150.8697195,1.430788564,5212,296183,364543,2020-09-22
India,371.3227916,1.199224454,512,30308,42651,2020-09-22
India,229.1974676,1.936470114,4483,202030,231484,2020-09-22
