,Country_Region,Incident_Rate,Case_Fatality_Ratio,Deaths,Recovered,Confirmed,record_date
248,India,1197.4985372965402,1.2414897877452944,62,4917,4994,2021-01-26
249,India,1645.9780184894855,0.8058717052245282,7150,878731,887238,2021-01-26
250,India,1071.088816128798,0.3329171868497711,56,16751,16821,2021-01-26
251,India,609.5002732465342,0.4971777444994816,1079,213763,217025,2021-01-26
252,India,207.52896920788243,0.5737540348113485,1486,255174,258996,2021-01-26
253,India,1793.3089506617764,1.6077015643802648,334,20302,20775,2021-01-26
254,India,1010.418079678747,1.2251663422194876,3644,288764,297429,2021-01-26
255,India,551.3834120482554,0.058910162002945514,2,3388,3395,2021-01-26
256,India,3389.6191753671997,1.7060083975977132,10820,621783,634229,2021-01-26
257,India,3344.1765169424743,1.4383471261334289,763,51510,53047,2021-01-26
258,India,406.853357739076,1.6858623834499955,4381,251400,259867,2021-01-26
259,India,948.1294814352167,1.1270786823575163,3014,263119,267417,2021-01-26
260,India,768.3487084932747,1.6993555373142148,973,55923,57257,2021-01-26
261,India,912.4950758177084,1.5544834362943691,1930,121124,124157,2021-01-26
262,India,306.84862818387995,0.898458940257547,1064,116589,118425,2021-01-26
263,India,1386.7935919539966,1.3025171966636604,12204,918099,936955,2021-01-26
264,India,2520.8572581930757,0.4048083632985604,3643,824446,899932,2021-01-26
265,India,3532.0410224252532,1.3315441783649875,129,9508,9688,2021-01-26
266,India,107.09463129957008,0.0,0,0,69,2021-01-26
267,India,297.66644897814774,1.4928075250408328,3793,247073,254085,2021-01-26
268,India,1634.9552995271247,2.5262336013605164,50862,1917450,2013353,2021-01-26
269,India,938.1393445671988,1.2722821777057545,369,28463,29003,2021-01-26
270,India,408.11355893438997,1.062590975254731,146,13496,13740,2021-01-26
271,India,351.746710090991,0.2064693737095664,9,4303,4359,2021-01-26
272,India,537.0061274972828,0.7284165218111084,88,11898,12081,2021-01-26
273,India,721.6467980405873,0.569756284208544,1906,331427,334529,2021-01-26
274,India,2752.6596309129827,1.6576715497301464,645,37970,38910,2021-01-26
275,India,571.3674688940016,3.2348534996341844,5571,164541,172218,2021-01-26
276,India,391.1631267722092,0.8707448654446793,2760,311374,316970,2021-01-26
277,India,880.5492494759152,2.188219809147746,133,5841,6078,2021-01-26
278,India,1073.7273842163952,1.4746297871627645,12325,818742,835803,2021-01-26
279,India,746.2312321207786,0.5423218729679952,1593,289325,293737,2021-01-26
280,India,799.703774335135,1.1725544293168595,391,32931,33346,2021-01-26
281,India,,,0,0,0,2021-01-26
282,India,251.8921876315315,1.4405682167127274,8632,584039,599208,2021-01-26
283,India,850.9662107547708,1.7087768040860238,1636,92650,95741,2021-01-26
284,India,570.8804126457948,1.7815879715114746,10131,552491,568650,2021-01-26
