,Country_Region,Incident_Rate,Case_Fatality_Ratio,Deaths,Recovered,Confirmed,record_date
3160,India,42.20259162278556,0.0,0,130,176,2020-07-15
3161,India,65.76765956087402,1.274999294801275,452,18378,35451,2020-07-15
3175,India,29.41816973137773,0.6493506493506493,3,153,462,2020-07-15
3176,India,52.422219101116504,0.24643737276331296,46,12173,18666,2020-07-15
3198,India,16.51603543418768,0.8732777023093343,180,13462,20612,2020-07-15
3230,India,53.9503294422917,1.76,11,459,625,2020-07-15
3237,India,15.419773000150736,0.4406256884776382,20,3324,4539,2020-07-15
3254,India,84.4534239366989,0.19230769230769232,1,310,520,2020-07-15
3257,India,625.265820679494,2.9805202020633708,3487,95699,116993,2020-07-15
3284,India,186.0362490149724,0.6099627245001694,18,1674,2951,2020-07-15
3298,India,69.75156827912474,4.666457173639793,2079,31286,44552,2020-07-15
3303,India,82.63164157226039,1.3687462456019908,319,17667,23306,2020-07-15
3309,India,17.99527774926177,0.8202833706189411,11,979,1341,2020-07-15
3330,India,85.73956808306728,1.7658151894393963,206,6337,11666,2020-07-15
3333,India,11.193464840653254,0.8796296296296297,38,2485,4320,2020-07-15
3350,India,69.9394929325338,1.9638964721816603,928,18466,47253,2020-07-15
3352,India,26.75952114995184,0.3663770543284832,35,4634,9553,2020-07-15
3377,India,416.3491791504582,0.08756567425569177,1,964,1142,2020-07-15
3392,India,23.012228416780825,3.4719747492745507,682,13908,19643,2020-07-15
3398,India,223.8351043069231,3.9645914961544038,10928,152613,275640,2020-07-15
3399,India,54.9886868863303,0.0,0,989,1700,2020-07-15
3410,India,10.277095443325976,0.5780346820809249,2,66,346,2020-07-15
3420,India,19.20525739886576,0.0,0,159,238,2020-07-15
3431,India,40.094323897239406,0.0,0,348,902,2020-07-15
3464,India,32.13800297495484,0.5168478990468519,77,10476,14898,2020-07-15
3493,India,112.9078584152434,1.3157894736842106,21,889,1596,2020-07-15
3497,India,29.192432607499327,2.5116490510285256,221,5867,8799,2020-07-15
3507,India,32.62510515972141,2.004766047584824,530,19502,26437,2020-07-15
3554,India,31.872463784913023,0.0,0,87,220,2020-07-15
3573,India,195.03793534090343,1.4273481754709525,2167,102310,151820,2020-07-15
3577,India,99.94733089156513,0.9811397488688932,386,25999,39342,2020-07-15
3592,India,54.39117615882223,0.13227513227513227,3,1604,2268,2020-07-15
3606,India,,0.0,0,0,1285,2020-07-15
3612,India,17.39638723240622,2.4454486141652367,1012,25743,41383,2020-07-15
3613,India,33.641878690496306,1.3210039630118893,50,2948,3785,2020-07-15
3636,India,34.5620328253878,2.9046968948790197,1000,20680,34427,2020-07-15
