Country_Region,Incident_Rate,Case_Fatality_Ratio,Deaths,Recovered,Confirmed,record_date
India,1627.917014358473,1.4435115628222124,98,6417.0,6789,2021-05-21
India,2860.819911651944,0.6422498458250193,9904,1323019.0,1542079,2021-05-21
India,1499.753575071731,0.3906084150638984,92,20545.0,23553,2021-05-21
India,1010.0250121893032,0.7196084973862752,2588,302889.0,359640,2021-05-21
India,545.832855702174,0.6369651159206047,4339,627548.0,681199,2021-05-21
India,4983.888273615354,1.1777542996691897,680,51382.0,57737,2021-05-21
India,3197.984144097796,1.316278684379933,12391,852529.0,941366,2021-05-21
India,1604.6150547972793,0.0404858299595141,4,9269.0,9880,2021-05-21
India,7551.519909067015,1.6158289094021836,22831,1354445.0,1412959,2021-05-21
India,9027.076438140268,1.607631711268786,2302,121562.0,143192,2021-05-21
India,1221.922163906823,1.2132417476113782,9469,686581.0,780471,2021-05-21
India,2583.2829516450665,1.004245086857524,7317,666893.0,728607,2021-05-21
India,2353.530046813218,1.5121105688090133,2652,141213.0,175384,2021-05-21
India,1939.5766085172183,1.3129724711543926,3465,210547.0,263905,2021-05-21
India,847.3737903155179,1.455501704710505,4760,297776.0,327035,2021-05-21
India,3504.511351132488,1.0223664571562274,24207,1829276.0,2367742,2021-05-21
India,6424.839737695627,0.3049312182599475,6994,1979919.0,2293632,2021-05-21
India,6251.070950712569,1.0089816866907733,173,15374.0,17146,2021-05-21
India,9469.3383414301,0.3605966235043435,22,4251.0,6101,2021-05-21
India,886.9824042500984,0.9765968097485336,7394,682100.0,757119,2021-05-21
India,4488.30798989247,1.567153215470269,86618,5070801.0,5527092,2021-05-21
India,1376.8196807744994,1.5529190649594735,661,35606.0,42565,2021-05-21
India,824.395329565065,1.4916231309673933,414,20480.0,27755,2021-05-21
India,808.8802527992873,0.2992817238627294,30,7521.0,10024,2021-05-21
India,870.9180577811659,1.316796815189098,258,14747.0,19593,2021-05-21
India,1441.9216152856263,0.3635427918291139,2430,567382.0,668422,2021-05-21
India,6591.031607125929,1.3899771378277717,1295,73936.0,93167,2021-05-21
India,1753.9877828392223,2.4377879835664946,12888,452318.0,528676,2021-05-21
India,1114.8809340388543,0.8274132240004073,7475,764137.0,903418,2021-05-21
India,1813.977813867709,1.7570481590927245,220,9126.0,12521,2021-05-21
India,2275.1274076769587,1.1066139352722888,19598,1476761.0,1770988,2021-05-21
India,1391.4862413513372,0.563236794972678,3085,500247.0,547727,2021-05-21
India,1084.5379891668508,1.0105477301373196,457,37429.0,45223,2021-05-21
India,,,0,0.0,0,2021-05-21
India,697.4915896057606,1.1306572035399938,18760,1534176.0,1659212,2021-05-21
India,2733.711508935585,1.8207474168146025,5600,238593.0,307566,2021-05-21
India,1234.6286571245255,1.1427827988990125,14054,1083570.0,1229805,2021-05-21
