,Country_Region,Incident_Rate,Case_Fatality_Ratio,Deaths,Recovered,Confirmed,record_date
247,India,1126.521451385492,1.2984248616432523,61,4518,4698,2020-11-28
248,India,1608.549947866918,0.805131807031323,6981,848511,867063,2020-11-28
249,India,1035.494104267672,0.3136145615545443,51,15323,16262,2020-11-28
250,India,596.7443684379373,0.4612133676576479,980,208190,212483,2020-11-28
251,India,187.1571622566507,0.5364512869693285,1253,226939,233572,2020-11-28
252,India,1488.6838104988205,1.5887742085121188,274,15857,17246,2020-11-28
253,India,797.4016782243622,1.205666205133667,2830,210917,234725,2020-11-28
254,India,540.826734056168,0.06006006006006006,2,3305,3330,2020-11-28
255,India,3002.2144285567547,1.6018029629260409,8998,516166,561742,2020-11-28
256,India,3006.3987391646965,1.438486862798549,686,45655,47689,2020-11-28
257,India,323.6358790907478,1.9123039561906792,3953,187969,206714,2020-11-28
258,India,817.9951052115725,1.0294175013978406,2375,208422,230713,2020-11-28
259,India,523.0439528955824,1.5983785309284964,623,29780,38977,2020-11-28
260,India,803.9131815215284,1.5358876607882397,1680,102591,109383,2020-11-28
261,India,281.87320975817244,0.8852242016435938,963,105669,108786,2020-11-28
262,India,1306.3542204346345,1.3312818374635171,11750,846082,882608,2020-11-28
263,India,1663.7710565960376,0.3697237342097155,2196,526797,593957,2020-11-28
264,India,3036.2136286909063,1.3928914505283378,116,7327,8328,2020-11-28
265,India,0.0,,0,0,0,2020-11-28
266,India,238.08981282751026,1.5927688197174643,3237,185013,203231,2020-11-28
267,India,1473.4877169187225,2.589452277881417,46986,1676564,1814515,2020-11-28
268,India,800.5382422057579,1.0626691987555053,263,21203,24749,2020-11-28
269,India,347.63908979389373,0.9483937115516062,111,10735,11704,2020-11-28
270,India,308.41383940531483,0.13082155939298795,5,3425,3822,2020-11-28
271,India,494.0669735230777,0.5757984705353126,64,9830,11115,2020-11-28
272,India,685.5352280445645,0.5443863695722634,1730,310549,317789,2020-11-28
273,India,2610.605132355459,1.650317055986125,609,35774,36902,2020-11-28
274,India,500.32558238139984,3.1597095587016346,4765,138206,150805,2020-11-28
275,India,324.31973225027735,0.8652803409371967,2274,231780,262805,2020-11-28
276,India,719.5933073621045,2.1542178377290115,107,4572,4967,2020-11-28
277,India,1000.8136172809213,1.5010666892584006,11694,756279,779046,2020-11-28
278,India,683.9540507503393,0.5404441671031078,1455,257278,269223,2020-11-28
279,India,783.5878702880766,1.1323988492379262,370,31655,32674,2020-11-28
280,India,,,0,0,0,2020-11-28
281,India,226.9601544206289,1.4295266336851893,7718,506938,539899,2020-11-28
282,India,657.2920927452823,1.6416275641979148,1214,67861,73951,2020-11-28
283,India,479.3186837177246,1.7430243420198306,8322,444587,477446,2020-11-28
