,Country_Region,Incident_Rate,Case_Fatality_Ratio,Deaths,Recovered,Confirmed,record_date
246,India,1103.981430859686,1.3249348392701998,61,4398,4604,2020-11-19
247,India,1593.0555614560294,0.804694478118948,6910,835801,858711,2020-11-19
248,India,1017.2828563387242,0.3067100650976465,49,14800,15976,2020-11-19
249,India,592.6917989445851,0.4591546626231994,969,206878,211040,2020-11-19
250,India,183.10187139053272,0.529077374830971,1209,221924,228511,2020-11-19
251,India,1408.9236434513364,1.5561818404607282,254,14963,16322,2020-11-19
252,India,739.0959800526092,1.2281556521819068,2672,195469,217562,2020-11-19
253,India,537.0912941512755,0.06047777441790143,2,3274,3307,2020-11-19
254,India,2729.0477722049186,1.57472142255645,8041,459368,510630,2020-11-19
255,India,2930.181245074862,1.4414802065404475,670,44467,46480,2020-11-19
256,India,302.1367648958981,1.9846410546061293,3830,176475,192982,2020-11-19
257,India,741.901382933024,1.009792067899317,2113,187559,209251,2020-11-19
258,India,432.0611168478607,1.515669161723142,488,24729,32197,2020-11-19
259,India,769.6055950470076,1.5451463496156232,1618,97537,104715,2020-11-19
260,India,277.17299095702776,0.8759301499457802,937,103435,106972,2020-11-19
261,India,1284.407194823486,1.3372052824448593,11604,830988,867780,2020-11-19
262,India,1528.4300093981858,0.3608599793637208,1969,475320,545641,2020-11-19
263,India,2812.362143578489,1.2315270935960592,95,6619,7714,2020-11-19
264,India,0.0,,0,0,0,2020-11-19
265,India,220.26743178059857,1.6642023636034848,3129,175089,188018,2020-11-19
266,India,1431.6993173118647,2.6292997098785915,46356,1635971,1763055,2020-11-19
267,India,729.3440658311621,1.0244811069717934,231,19431,22548,2020-11-19
268,India,326.10471350368755,0.9472629565534202,104,10074,10979,2020-11-19
269,India,285.73872457724224,0.1412030499858797,5,3025,3541,2020-11-19
270,India,464.9519157041288,0.5162523900573613,54,9110,10460,2020-11-19
271,India,672.5898557897181,0.5106033586924449,1592,302796,311788,2020-11-19
272,India,2584.500495917348,1.6669860126461007,609,35254,36533,2020-11-19
273,India,478.33587408244483,3.1600047164249503,4556,133427,144177,2020-11-19
274,India,289.8916510101252,0.9007820116045924,2116,212623,234907,2020-11-19
275,India,667.7281162939279,2.0611846387502712,95,4218,4609,2020-11-19
276,India,982.7550725760926,1.5098256314796683,11550,739532,764989,2020-11-19
277,India,664.9131975900452,0.5436942168969312,1423,247790,261728,2020-11-19
278,India,774.4267462613261,1.1303109129196085,365,30968,32292,2020-11-19
279,India,,,0,0,0,2020-11-19
280,India,218.23694847955016,1.4408222703352416,7480,488911,519148,2020-11-19
281,India,619.4460902448508,1.625701289943036,1133,64427,69693,2020-11-19
282,India,447.25240171593214,1.7672079999102142,7873,411759,445505,2020-11-19
