,Country_Region,Incident_Rate,Case_Fatality_Ratio,Deaths,Recovered,Confirmed,record_date
247,India,1144.5055103156562,1.2780222082547663,61,4631,4773,2020-12-07
248,India,1618.2432152276574,0.8068436112843465,7038,859624,872288,2020-12-07
249,India,1045.2364851527389,0.3350593968930856,55,15653,16415,2020-12-07
250,India,600.794129497822,0.4651162790697674,995,209345,213925,2020-12-07
251,India,191.22447236066463,0.5434782608695652,1297,231884,238648,2020-12-07
252,India,1563.5237075011676,1.6176227019267928,293,16899,18113,2020-12-07
253,India,843.2873080796248,1.212575332753231,3010,225633,248232,2020-12-07
254,India,543.4253009465281,0.05977286312014345,2,3328,3346,2020-12-07
255,India,3174.2102286568243,1.634215825593847,9706,561732,593924,2020-12-07
256,India,3074.925137903861,1.4371822207643103,701,46778,48776,2020-12-07
257,India,344.6997505135199,1.8599433160132264,4095,201580,220168,2020-12-07
258,India,869.6709044012961,1.0644629985975669,2611,230551,245288,2020-12-07
259,India,613.2216311021739,1.6171739939164496,739,37063,45697,2020-12-07
260,India,834.6709470304976,1.5453296703296704,1755,106758,113568,2020-12-07
261,India,286.20290414445293,0.8944657196918258,988,107710,110457,2020-12-07
262,India,1323.2215190497313,1.327398982554888,11867,857351,894004,2020-12-07
263,India,1791.80386651971,0.3816065934615673,2441,577616,639664,2020-12-07
264,India,3243.294481368192,1.3601618705035972,121,8014,8896,2020-12-07
265,India,0.0,,0,0,0,2020-12-07
266,India,252.9986159040237,1.5498455711090633,3347,199167,215957,2020-12-07
267,India,1506.640713466518,2.5749444441749523,47774,1730715,1855341,2020-12-07
268,India,848.2813609376543,1.1782650142993327,309,22997,26225,2020-12-07
269,India,365.75766846565335,0.9745005684586651,120,11573,12314,2020-12-07
270,India,320.1952157928544,0.15120967741935484,6,3757,3968,2020-12-07
271,India,507.53546591871344,0.5780346820809249,66,10773,11418,2020-12-07
272,India,693.6786675149938,0.5529225908372828,1778,316447,321564,2020-12-07
273,India,2636.63902452138,1.6501207405419909,615,36263,37270,2020-12-07
274,India,520.344577534673,3.1459012107957833,4934,144301,156839,2020-12-07
275,India,348.6395471832362,0.8665118649827264,2448,258393,282512,2020-12-07
276,India,753.7837685131931,2.2487026715356526,117,4715,5203,2020-12-07
277,India,1016.8796455998075,1.4918792448253555,11809,769048,791552,2020-12-07
278,India,697.4617513845329,0.537990821009689,1477,265367,274540,2020-12-07
279,India,789.6073523056534,1.1328777524677296,373,32125,32925,2020-12-07
280,India,,,0,0,0,2020-12-07
281,India,233.8955046021101,1.4277575184625366,7944,526721,556397,2020-12-07
282,India,697.8045585501123,1.6494924148823702,1295,71980,78509,2020-12-07
283,India,507.03497041837545,1.7366459824098015,8771,472454,505054,2020-12-07
