,Country_Region,Incident_Rate,Case_Fatality_Ratio,Deaths,Recovered,Confirmed,record_date
249,India,1234.66559241888,1.204117304330938,62,5027.0,5149,2021-04-08
250,India,1699.0247719656534,0.7935953318949327,7268,893651.0,915832,2021-04-08
251,India,1074.3999521158796,0.3318911871036567,56,16788.0,16873,2021-04-08
252,India,615.8108232476169,0.507132693640775,1112,215790.0,219272,2021-04-08
253,India,219.41519420452218,0.5824781798926341,1595,264730.0,273830,2021-04-08
254,India,2548.268280745429,1.3177060397683005,389,26017.0,29521,2021-04-08
255,India,1383.4345844072227,1.1204942649258038,4563,334543.0,407231,2021-04-08
256,India,623.980874547687,0.05205622071837585,2,3631.0,3842,2021-04-08
257,India,3730.468225991215,1.598412618820782,11157,663667.0,698005,2021-04-08
258,India,3833.632781717888,1.3846179145220436,842,56638.0,60811,2021-04-08
259,India,520.5284367039353,1.4001094822452282,4655,307346.0,332474,2021-04-08
260,India,1090.2795889421518,1.0503723456147769,3230,287151.0,307510,2021-04-08
261,India,905.9501835424396,1.6234391432507296,1096,61902.0,67511,2021-04-08
262,India,997.0513702455918,1.4882575813418644,2019,128020.0,135662,2021-04-08
263,India,344.06948985887635,0.8720536184953687,1158,122383.0,132790,2021-04-08
264,India,1539.5036248262836,1.2274427235057157,12767,973949.0,1040130,2021-04-08
265,India,3218.389149657041,0.4115072322744217,4728,1110283.0,1148947,2021-04-08
266,India,3829.172879699879,1.2377415976387698,130,9868.0,10503,2021-04-08
267,India,1207.5307703052972,0.12853470437017994,1,719.0,778,2021-04-08
268,India,377.6264156904902,1.2759897995272045,4113,290165.0,322338,2021-04-08
269,India,2622.5728835042473,1.7658204076299246,57028,2649757.0,3229547,2021-04-08
270,India,953.0186363129117,1.2727828123409022,375,29001.0,29463,2021-04-08
271,India,420.73715882864866,1.0660077656194846,151,13883.0,14165,2021-04-08
272,India,367.8048874959249,0.2413339183852567,11,4454.0,4558,2021-04-08
273,India,550.3412684830612,0.7430740650997496,92,12143.0,12381,2021-04-08
274,India,745.3695540290137,0.5565427782569184,1923,338890.0,345526,2021-04-08
275,India,3059.123818040073,1.5887331760788124,687,40555.0,43242,2021-04-08
276,India,872.8534031943402,2.7876392109164163,7334,229367.0,263090,2021-04-08
277,India,432.31565473533766,0.8181161633606134,2866,326299.0,350317,2021-04-08
278,India,916.0435841454776,2.150877747904476,136,6090.0,6323,2021-04-08
279,India,1175.9649287311834,1.4026869539188933,12840,872415.0,915386,2021-04-08
280,India,815.9545429925952,0.5436170146521287,1746,303964.0,321182,2021-04-08
281,India,806.8504103560033,1.1681131851147306,393,33103.0,33644,2021-04-08
282,India,,,0,0.0,0,2021-04-08
283,India,275.09521761195566,1.3757556494153458,9003,606063.0,654404,2021-04-08
284,India,937.6884856248296,1.6531119073347362,1744,98712.0,105498,2021-04-08
285,India,605.1713864517252,1.7202852654332152,10370,576328.0,602807,2021-04-08
