,Country_Region,Incident_Rate,Case_Fatality_Ratio,Deaths,Recovered,Confirmed,record_date
247,India,1129.3989008143185,1.2951167728237791,61,4550,4710,2020-11-30
248,India,1610.4069738244489,0.8054705643823497,6992,853232,868064,2020-11-30
249,India,1036.7676181088575,0.3316545878884658,54,15411,16282,2020-11-30
250,India,597.5672394438639,0.4610482385231417,981,208396,212776,2020-11-30
251,India,187.9888935190555,0.5387664634926047,1264,227987,234610,2020-11-30
252,India,1502.75405641737,1.591131024182894,277,16070,17409,2020-11-30
253,India,806.2241392248892,1.2055350957770454,2861,214826,237322,2020-11-30
254,India,541.151554917463,0.060024009603841535,2,3314,3332,2020-11-30
255,India,3048.3479114497936,1.6084183360391602,9174,528315,570374,2020-11-30
256,India,3023.672182821119,1.4344390467652148,688,45940,47963,2020-11-30
257,India,328.4360745554586,1.9015158737725235,3989,190821,209780,2020-11-30
258,India,830.0959287199449,1.0370484269154217,2428,213336,234126,2020-11-30
259,India,543.7230901152785,1.5918850881089883,645,31584,40518,2020-11-30
260,India,810.0941327265565,1.5368703730584992,1694,103565,110224,2020-11-30
261,India,282.8189538940147,0.8831801815833112,964,106171,109151,2020-11-30
262,India,1309.742185205603,1.3310023652470286,11778,849821,884897,2020-11-30
263,India,1689.0515630734076,0.3721504124501229,2244,538713,602982,2020-11-30
264,India,3067.931998731265,1.390374331550802,117,7489,8415,2020-11-30
265,India,0.0,,0,0,0,2020-11-30
266,India,241.48371527232086,1.5815415664053405,3260,188097,206128,2020-11-30
267,India,1481.105613862211,2.5851802953677185,47151,1685122,1823896,2020-11-30
268,India,810.1127429812602,1.12198043521661,281,21566,25045,2020-11-30
269,India,350.7875641204618,0.9398814563928872,111,10936,11810,2020-11-30
270,India,310.43119837578394,0.12997140629061607,5,3499,3847,2020-11-30
271,India,497.22295688971167,0.5721437511174683,64,10194,11186,2020-11-30
272,India,687.5543695927291,0.5456114205035689,1739,312065,318725,2020-11-30
273,India,2615.2742543199993,1.6500757411815623,610,35898,36968,2020-11-30
274,India,504.5921431648121,3.160607794018055,4807,139442,152091,2020-11-30
275,India,330.80847162803644,0.8624838191022259,2312,237098,268063,2020-11-30
276,India,722.7805537405957,2.1848065744638205,109,4632,4989,2020-11-30
277,India,1004.4993229619452,1.497861020699181,11712,759206,781915,2020-11-30
278,India,686.7358698578137,0.5404745521940826,1461,259230,270318,2020-11-30
279,India,784.834934291718,1.1305995233147956,370,31764,32726,2020-11-30
280,India,,,0,0,0,2020-11-30
281,India,228.63703112531604,1.4269481952166625,7761,512028,543888,2020-11-30
282,India,664.793742841657,1.645831940637743,1231,68505,74795,2020-11-30
283,India,485.38036653062414,1.7423534181069074,8424,450762,483484,2020-11-30
