,Country_Region,Incident_Rate,Case_Fatality_Ratio,Deaths,Recovered,Confirmed,record_date
249,India,1204.6921608686062,1.234076433121019,62,4953,5024,2021-03-04
250,India,1651.6900893418713,0.8054434544100585,7171,882275,890317,2021-03-04
251,India,1072.1713028938054,0.33258106663499226,56,16780,16838,2021-03-04
252,India,611.1516321253223,0.5022677873105007,1093,214894,217613,2021-03-04
253,India,210.4712786448287,0.5874335663270744,1543,260777,262668,2021-03-04
254,India,1902.5044174529746,1.6107078039927405,355,21140,22040,2021-03-04
255,India,1065.1295677085834,1.2282559467234813,3851,306693,313534,2021-03-04
256,India,553.4947476466729,0.05868544600938967,2,3400,3408,2021-03-04
257,India,3421.434817589427,1.7049838952048009,10915,627566,640182,2021-03-04
258,India,3480.661938534279,1.4453379700065203,798,53775,55212,2021-03-04
259,India,425.41849727610827,1.623700432422486,4412,264564,271725,2021-03-04
260,India,963.1695322182563,1.1234672880338954,3052,266992,271659,2021-03-04
261,India,790.9602245316833,1.6897967493468156,996,57406,58942,2021-03-04
262,India,931.7140858071837,1.5452939134824726,1959,123930,126772,2021-03-04
263,India,311.26382820435987,0.9081903620274872,1091,118552,120129,2021-03-04
264,India,1410.743202246281,1.2957227510030047,12350,934639,953136,2021-03-04
265,India,2996.2932474884833,0.3977899519473477,4255,1020671,1069660,2021-03-04
266,India,3581.623761798687,1.3232899022801303,130,9651,9824,2021-03-04
267,India,659.64084496112,0.2352941176470588,1,309,425,2021-03-04
268,India,308.4503191902573,1.4683428918682822,3866,256116,263290,2021-03-04
269,India,1776.927042692047,2.3919388826254475,52340,2049484,2188183,2021-03-04
270,India,947.1963047602412,1.2737765939282175,373,28878,29283,2021-03-04
271,India,414.82634381933696,1.0597164542460258,148,13805,13966,2021-03-04
272,India,357.3146208494857,0.2258355916892502,10,4400,4428,2021-03-04
273,India,542.7402381211675,0.7452907452907452,91,12104,12210,2021-03-04
274,India,728.118405566756,0.5679511982674081,1917,334838,337529,2021-03-04
275,India,2815.1975675289445,1.6811579635120872,669,38959,39794,2021-03-04
276,India,615.0383394943555,3.1756220971944265,5887,173230,185381,2021-03-04
277,India,396.04757531864715,0.8687306810250274,2788,316631,320928,2021-03-04
278,India,891.5597369652487,2.1936951576210597,135,5987,6154,2021-03-04
279,India,1096.3965938529752,1.4655825948592125,12508,836963,853449,2021-03-04
280,India,761.0548983236224,0.5471138824723272,1639,295970,299572,2021-03-04
281,India,801.5743703405973,1.1698180947821923,391,33001,33424,2021-03-04
282,India,,,0,0,0,2021-03-04
283,India,253.8675307338942,1.4454212320771245,8729,593149,603907,2021-03-04
284,India,864.2363097996615,1.7401320525742023,1692,95000,97234,2021-03-04
285,India,578.179931647549,1.783751590930006,10273,562412,575921,2021-03-04
