Country_Region,Incident_Rate,Case_Fatality_Ratio,Deaths,Recovered,Confirmed,record_date
India,552.9498652394517,1.0407632263660018,24,1128,2306,2020-08-15
India,522.8186656079331,0.9091005865508468,2562,191117,281817,2020-08-15
India,169.2499894935108,0.1881113619262603,5,1771,2658,2020-08-15
India,212.19961592425588,0.2408745599407078,182,53286,75558,2020-08-15
India,81.37104183859853,0.4431270986991757,450,68510,101551,2020-08-15
India,173.4179389593025,1.3937282229965158,28,1118,2009,2020-08-15
India,50.913447445089005,0.8941082271301795,134,10046,14987,2020-08-15
India,299.3224236833386,0.1085187194791101,2,1384,1843,2020-08-15
India,811.9749523834261,2.756568901058396,4188,136251,151928,2020-08-15
India,714.8305752561072,0.8642737454802011,98,7488,11339,2020-08-15
India,121.42803654517502,3.565027914233036,2765,60553,77559,2020-08-15
India,164.54709025009032,1.1376858435681965,528,38939,46410,2020-08-15
India,53.58325432722018,0.4758327072376659,19,2632,3993,2020-08-15
India,205.94106268263567,1.8807323079119231,527,20676,28021,2020-08-15
India,58.01168618458003,1.0183572289963825,228,14024,22389,2020-08-15
India,325.5139974748784,1.7419495648536325,3831,134811,219926,2020-08-15
India,120.12792468498738,0.3404453771715052,146,27795,42885,2020-08-15
India,695.9812460579898,0.5238344683080147,10,1307,1909,2020-08-15
India,0.0,,0,0,0,2020-08-15
India,52.05428627209808,2.4621339995048723,1094,33353,44433,2020-08-15
India,474.8529697572577,3.377317641264532,19749,408286,584754,2020-08-15
India,142.0001973123471,0.296127562642369,13,2438,4390,2020-08-15
India,38.37574367854671,0.4643962848297213,6,596,1292,2020-08-15
India,62.6995168021794,0.0,0,356,777,2020-08-15
India,148.46456964166254,0.2395209580838323,8,1321,3340,2020-08-15
India,123.23235051330848,0.5829219619787838,333,40727,57126,2020-08-15
India,520.2533776852756,1.4413924394887137,106,4224,7354,2020-08-15
India,99.66699260846543,2.566492460304251,771,18863,30041,2020-08-15
India,74.01827674754814,1.4371696760532853,862,45254,59979,2020-08-15
India,166.3163110230916,0.0871080139372822,1,661,1148,2020-08-15
India,426.64387772619375,1.698559190617425,5641,272251,332105,2020-08-15
India,232.10025157806632,0.7585293505981765,693,68126,91361,2020-08-15
India,169.33690249446374,0.7789264976632205,55,5151,7061,2020-08-15
India,,0.0,0,0,270,2020-08-15
India,63.08192408675325,1.5946848281698776,2393,96231,150061,2020-08-15
India,106.12523951506633,1.2646566164154105,151,7748,11940,2020-08-15
India,113.87691368546167,2.0955285986317795,2377,83836,113432,2020-08-15
