,Country_Region,Incident_Rate,Case_Fatality_Ratio,Deaths,Recovered,Confirmed,record_date
247,India,1175.1983042231363,1.265047949398082,62,4775,4901,2020-12-24
248,India,1632.6894301440357,0.8054995312899469,7089,869124,880075,2020-12-24
249,India,1061.983192164324,0.33577167526082263,56,16438,16678,2020-12-24
250,India,605.989731412376,0.4787394276445371,1033,211286,215775,2020-12-24
251,India,198.99931671433845,0.5520412641785215,1371,241546,248351,2020-12-24
252,India,1666.763057921937,1.6261846807188358,314,18634,19309,2020-12-24
253,India,925.4785369771016,1.1926174447372864,3249,254024,272426,2020-12-24
254,India,546.8359199901255,0.0594000594000594,2,3357,3367,2020-12-24
255,India,3317.212267786697,1.6730011068487678,10384,602388,620681,2020-12-24
256,India,3180.7092198581568,1.4428984817853887,728,48725,50454,2020-12-24
257,India,374.4888304571118,1.7818098204393904,4262,224092,239195,2020-12-24
258,India,920.9283334843719,1.0987699474484591,2854,251908,259745,2020-12-24
259,India,721.5019414368442,1.6720604099244876,899,48186,53766,2020-12-24
260,India,877.1218081009413,1.5585199088349644,1860,113944,119344,2020-12-24
261,India,294.8286088792989,0.8929042237182079,1016,111175,113786,2020-12-24
262,India,1352.052522008968,1.3179227199630426,12039,887815,913483,2020-12-24
263,India,2035.5695745729145,0.4009979537269829,2914,660445,726687,2020-12-24
264,India,3405.5321212297968,1.348891981586554,126,8969,9341,2020-12-24
265,India,0.0,,0,0,0,2020-12-24
266,India,275.740222482782,1.4972235086183825,3524,221169,235369,2020-12-24
267,India,1550.9870893415766,2.568547570068552,49058,1804871,1909951,2020-12-24
268,India,901.685079790202,1.2232745013631798,341,26173,27876,2020-12-24
269,India,396.23252373979346,1.0119940029985008,135,12922,13340,2020-12-24
270,India,337.14103114479474,0.19147917663954045,8,4024,4178,2020-12-24
271,India,528.5160877363377,0.6476030277544155,77,11508,11890,2020-12-24
272,India,706.5744241121397,0.5648130621416491,1850,322972,327542,2020-12-24
273,India,2680.146751918231,1.6602877128150983,629,36892,37885,2020-12-24
274,India,545.7780572902236,3.1974712014832374,5260,154433,164505,2020-12-24
275,India,373.564056352616,0.8754282165379952,2650,288388,302709,2020-12-24
276,India,820.5710676261244,2.2069209039548023,125,5119,5664,2020-12-24
277,India,1042.0115592414495,1.4838832964499484,12036,789862,811115,2020-12-24
278,India,721.6826311750923,0.5375359941423714,1527,275708,284074,2020-12-24
279,India,796.8019523266616,1.1557562076749437,384,32657,33225,2020-12-24
280,India,,,0,0,0,2020-12-24
281,India,243.21564333854,1.428872664924434,8267,554202,578568,2020-12-24
282,India,785.504536631784,1.649769168099937,1458,81587,88376,2020-12-24
283,India,545.3446451683333,1.7497708085579533,9505,518516,543214,2020-12-24
