Country_Region,Incident_Rate,Case_Fatality_Ratio,Deaths,Recovered,Confirmed,record_date
India,1038.7592438062902,1.3619575253924283,59,4100,4332,2020-10-31
India,1527.451156924389,0.8125361329595748,6690,792083,823348,2020-10-31
India,945.7113784641168,0.2491246970105036,37,12959,14852,2020-10-31
India,579.5230544162911,0.450688390170147,930,196054,206351,2020-10-31
India,173.1459359999941,0.5044287922401266,1090,207480,216086,2020-10-31
India,1244.5693598383389,1.567485088084339,226,13551,14418,2020-10-31
India,636.188783815428,1.1219095423719765,2101,163079,187270,2020-10-31
India,527.9963100350157,0.0615195324515533,2,3210,3251,2020-10-31
India,2066.73941562046,1.683708036596277,6511,347476,386706,2020-10-31
India,2750.260047281324,1.3844954843441983,604,40678,43626,2020-10-31
India,270.5112109535764,2.1506869928580525,3716,155982,172782,2020-10-31
India,592.8446231570265,1.0699120865976914,1789,153230,167210,2020-10-31
India,296.0162802915477,1.437055170225305,317,18862,22059,2020-10-31
India,696.6248037676609,1.5593184575618506,1478,86888,94785,2020-10-31
India,263.6708739929897,0.8687021550495769,884,95575,101761,2020-10-31
India,1218.7378103943352,1.3563076564344458,11168,757208,823412,2020-10-31
India,1213.19820031926,0.3426420844829775,1484,340324,433105,2020-10-31
India,2285.910116701727,1.1961722488038278,75,5539,6270,2020-10-31
India,0.0,,0,0,0,2020-10-31
India,200.7510283190524,1.722115558564184,2951,159479,171359,2020-10-31
India,1362.9595925096703,2.616232306128553,43911,1510353,1678406,2020-10-31
India,598.4709910416959,0.9080099448708248,168,14862,18502,2020-10-31
India,280.7488616483154,0.9310198899703768,88,8345,9452,2020-10-31
India,222.15156982805647,0.0363240101707228,1,2291,2753,2020-10-31
India,402.14340166111407,0.4310821266718249,39,7454,9047,2020-10-31
India,625.8389630206738,0.454990417626053,1320,275749,290116,2020-10-31
India,2476.969202188545,1.6908005597920772,592,30724,35013,2020-10-31
India,443.43699936960405,3.144592916248934,4203,125198,133658,2020-10-31
India,243.1031259495782,0.9680547024513562,1907,179984,196993,2020-10-31
India,570.806851420715,1.8274111675126905,72,3617,3940,2020-10-31
India,930.7685086883286,1.5350810603404728,11122,691236,724522,2020-10-31
India,609.8357197361199,0.5586382723455309,1341,220466,240048,2020-10-31
India,738.501710156425,1.1235955056179776,346,29048,30794,2020-10-31
India,,,0,0,0,2020-10-31
India,202.5632588495024,1.4578832572743703,7025,451070,481863,2020-10-31
India,553.9844161218638,1.6413169041201383,1023,57422,62328,2020-10-31
India,375.1296201721239,1.8307891581741889,6841,329937,373664,2020-10-31
