Country_Region,Incident_Rate,Case_Fatality_Ratio,Deaths,Recovered,Confirmed,record_date
India,1718.796458818903,1.7438616071428572,125,6952.0,7168,2021-06-09
India,3301.782876636356,0.6571624583584535,11696,1664082.0,1779773,2021-06-09
India,1925.9986577164116,0.4231824643766324,128,26848.0,30247,2021-06-09
India,1253.8110793205803,0.8496007346929633,3793,392806.0,446445,2021-06-09
India,573.0604359492969,0.7637946234903931,5458,701234.0,714590,2021-06-09
India,5253.639920826812,1.2832309158423976,781,59432.0,60862,2021-06-09
India,3342.533899805311,1.348794002740071,13271,952532.0,983916,2021-06-09
India,1695.0776646679356,0.0383251892306218,4,10296.0,10437,2021-06-09
India,7643.279150006611,1.727397827327344,24704,1400913.0,1430128,2021-06-09
India,10133.333333333334,1.7898469578200822,2877,152073.0,160740,2021-06-09
India,1281.2279056560878,1.2176926526637104,9965,794703.0,818351,2021-06-09
India,2709.102442955236,1.1554861051127217,8829,748186.0,764094,2021-06-09
India,2642.326745129298,1.6977730377593256,3343,186880.0,196905,2021-06-09
India,2232.4111148348707,1.3557246279000097,4118,279779.0,303749,2021-06-09
India,887.3956092805017,1.4821260157497789,5076,332622.0,342481,2021-06-09
India,4038.0987813302745,1.1835800850949034,32291,2480411.0,2728248,2021-06-09
India,7490.77793734765,0.390289907208453,10437,2524248.0,2674166,2021-06-09
India,7067.363255544335,1.0059324219757544,195,18265.0,19385,2021-06-09
India,13971.969144329418,0.4665629860031104,42,8173.0,9002,2021-06-09
India,921.701663088347,1.0728880019828282,8441,771243.0,786755,2021-06-09
India,4761.798691928894,1.736614664693002,101833,5597304.0,5863880,2021-06-09
India,1855.0918715399584,1.5954386148454256,915,47129.0,57351,2021-06-09
India,1187.5985754638805,1.73573768851762,694,34440.0,39983,2021-06-09
India,1172.8118110719115,0.3990642631071969,58,10891.0,14534,2021-06-09
India,1032.8955702884168,1.872014459697896,435,18909.0,23237,2021-06-09
India,1792.913563872415,0.3757539443335511,3123,764673.0,831129,2021-06-09
India,7834.786656498357,1.4880629898508326,1648,102247.0,110748,2021-06-09
India,1935.7910470767208,2.621025101375554,15293,550837.0,583474,2021-06-09
India,1169.9278546710946,0.9228669316388616,8749,927443.0,948024,2021-06-09
India,2557.910093574656,1.563207974626189,276,13511.0,17656,2021-06-09
India,2944.485731456555,1.2290441858182175,28170,2059597.0,2292025,2021-06-09
India,1516.1879515883195,0.5740491577763889,3426,569086.0,596813,2021-06-09
India,1377.8138680232164,1.0286848151500383,591,50803.0,57452,2021-06-09
India,,,0,0.0,0,2021-06-09
India,714.8379521884156,1.2652927768460125,21516,1666001.0,1700476,2021-06-09
India,2981.799254776836,2.041564573533883,6849,319371.0,335478,2021-06-09
India,1448.4892038648238,1.1473978223352717,16555,1411573.0,1442830,2021-06-09
