,Country_Region,Incident_Rate,Case_Fatality_Ratio,Deaths,Recovered,Confirmed,record_date
235,India,992.9598403974716,1.3523303549867185,56,3902,4141,2020-10-20
236,India,1464.7556601863635,0.8208441991861217,6481,749676,789553,2020-10-20
237,India,877.3236851924727,0.22499637102627376,31,11035,13778,2020-10-20
238,India,567.5085760430684,0.4374656683475774,884,174414,202073,2020-10-20
239,India,166.1900023883027,0.4874520864974326,1011,195046,207405,2020-10-20
240,India,1186.3030040406638,1.5207742123262753,209,12724,13743,2020-10-20
241,India,561.4815293438892,0.9583794674459549,1584,137986,165279,2020-10-20
242,India,518.7389154881083,0.06261740763932372,2,3153,3194,2020-10-20
243,India,1799.7509689795083,1.8057906458797328,6081,306747,336750,2020-10-20
244,India,2586.6666666666665,1.3526358119470645,555,37275,41031,2020-10-20
245,India,253.1390749860515,2.258080476973888,3651,143790,161686,2020-10-20
246,India,539.5343441438749,1.0908565195105602,1660,140436,152174,2020-10-20
247,India,259.75733884598066,1.4155086015394946,274,16487,19357,2020-10-20
248,India,653.7991168809789,1.5704040108815396,1397,79437,88958,2020-10-20
249,India,252.40744999708244,0.8715379719547498,849,90385,97414,2020-10-20
250,India,1149.896556806519,1.3654249383126036,10608,662329,776901,2020-10-20
251,India,990.1330953538968,0.3411868549701249,1206,260243,353472,2020-10-20
252,India,2076.277211262573,1.1764705882352942,67,4787,5695,2020-10-20
253,India,0.0,,0,0,0,2020-10-20
254,India,189.99527466154254,1.7332807162500463,2811,146860,162178,2020-10-20
255,India,1307.0170575521029,2.637625223980377,42453,1392308,1609516,2020-10-20
256,India,519.5460522166102,0.7533308429834392,121,12059,16062,2020-10-20
257,India,255.23433856791942,0.8844408239264517,76,6497,8593,2020-10-20
258,India,186.40396887134412,0.0,0,2165,2310,2020-10-20
259,India,356.4927690198004,0.3491271820448878,28,6334,8020,2020-10-20
260,India,587.2983829998291,0.4290174471992654,1168,252197,272250,2020-10-20
261,India,2366.5373932999514,1.7248595001793614,577,28774,33452,2020-10-20
262,India,426.6229013522377,3.1394354148845167,4037,119658,128590,2020-10-20
263,India,218.5821576277692,1.0015638849838813,1774,155095,177123,2020-10-20
264,India,527.7790253110826,1.7293439472961845,63,3326,3643,2020-10-20
265,India,891.5964844200183,1.5476276241661022,10741,646555,694030,2020-10-20
266,India,574.4621587749549,0.5691567458562559,1287,204388,226124,2020-10-20
267,India,714.6636020868178,1.1140939597315436,332,27013,29800,2020-10-20
268,India,,,0,0,0,2020-10-20
269,India,193.01695825117187,1.4622544941348654,6714,422024,459154,2020-10-20
270,India,520.8580536702178,1.6143069230900498,946,52291,58601,2020-10-20
271,India,330.3476583909035,1.8780940688087475,6180,287707,329057,2020-10-20
