Country_Region,Incident_Rate,Case_Fatality_Ratio,Deaths,Recovered,Confirmed,record_date
India,1145.7044475776672,1.2766848053578903,61,4647,4778,2020-12-08
India,1619.2654143311536,0.8067925470791292,7042,860368,872839,2020-12-08
India,1046.6373503780426,0.334610938735779,55,15690,16437,2020-12-08
India,601.0581222437507,0.465846490264883,997,209447,214019,2020-12-08
India,191.7645367834593,0.5432012100851572,1300,232563,239322,2020-12-08
India,1574.400093916733,1.6228959921048305,296,16981,18239,2020-12-08
India,848.2709624068381,1.2114585961497644,3025,227158,249699,2020-12-08
India,544.2373530997655,0.0596836765144732,2,3330,3351,2020-12-08
India,3191.2484056103704,1.6350366430418417,9763,565039,597112,2020-12-08
India,3084.9487785658,1.432512516603658,701,46924,48935,2020-12-08
India,346.77419897755834,1.855589115683114,4110,203111,221493,2020-12-08
India,874.6027079466069,1.063730597253921,2624,232108,246679,2020-12-08
India,619.9849569676683,1.6298348520594792,753,37871,46201,2020-12-08
India,838.1252241605373,1.544222101404795,1761,107282,114038,2020-12-08
India,286.67448067246187,0.8929943329205795,988,107898,110639,2020-12-08
India,1325.1160559247155,1.326953234951144,11880,858370,895284,2020-12-08
India,1805.89932453568,0.3834365344286299,2472,582351,644696,2020-12-08
India,3269.9087458848157,1.3602408295239157,122,8056,8969,2020-12-08
India,0.0,,0,0,0,2020-12-08
India,254.5743144847176,1.545314815326136,3358,200664,217302,2020-12-08
India,1509.910050754066,2.572219470389654,47827,1737080,1859367,2020-12-08
India,853.8125759126909,1.1782088195181089,311,23166,26396,2020-12-08
India,368.60911691235657,0.983078162771958,122,11686,12410,2020-12-08
India,320.92146502222323,0.1508674880563238,6,3772,3977,2020-12-08
India,510.2469445858216,0.5836745361094172,67,10781,11479,2020-12-08
India,694.4315311905382,0.5541870008356296,1784,316970,321913,2020-12-08
India,2639.5395396811696,1.648307469647021,615,36308,37311,2020-12-08
India,521.9768853927126,3.155131537967724,4964,145093,157331,2020-12-08
India,350.6189952551124,0.8686592800123893,2468,260773,284116,2020-12-08
India,755.5222665378245,2.2435282837967403,117,4735,5215,2020-12-08
India,1018.4674923135564,1.491193105849231,11822,770378,792788,2020-12-08
India,699.2934331895459,0.5376715190310287,1480,266120,275261,2020-12-08
India,790.0869923070542,1.1321900136591287,373,32169,32945,2020-12-08
India,,,0,0,0,2020-12-08
India,234.64209097150703,1.427335252690474,7967,528832,558173,2020-12-08
India,703.421907911379,1.6514827965277163,1307,72435,79141,2020-12-08
India,509.9875058858709,1.7362375613933207,8820,475425,507995,2020-12-08
