Country_Region,Incident_Rate,Case_Fatality_Ratio,Deaths,Recovered,Confirmed,record_date
India,1196.779174939334,1.2422360248447204,62,4900,4991,2021-01-20
India,1644.4567784443548,0.8057146853967315,7142,877639,886418,2021-01-20
India,1070.7067619764423,0.3330359797799583,56,16713,16815,2021-01-20
India,609.2025792989976,0.4964986930605433,1077,213179,216919,2021-01-20
India,206.8719175362332,0.5670550322260783,1464,253569,258176,2021-01-20
India,1780.188230541411,1.600155166561606,330,20122,20623,2021-01-20
India,1001.9930880417404,1.2154643684162347,3585,285566,294949,2021-01-20
India,551.0585911869604,0.0589448865310934,2,3380,3393,2021-01-20
India,3383.312698326678,1.70192196812569,10774,620128,633049,2021-01-20
India,3319.5902285263987,1.435706553734546,756,51036,52657,2021-01-20
India,402.90016349628576,1.6985179255620926,4371,247223,257342,2021-01-20
India,945.537714079629,1.1237935249694395,2997,261955,266686,2021-01-20
India,766.0003314566446,1.6940541676885883,967,55540,57082,2021-01-20
India,908.7468176553248,1.5552338512054478,1923,120625,123647,2021-01-20
India,305.7785122164749,0.8956716266142426,1057,115853,118012,2021-01-20
India,1381.795270839291,1.3051935671149064,12185,913677,933578,2021-01-20
India,2420.7520548709963,0.40777833706513,3524,790757,864195,2021-01-20
India,3524.7494431056293,1.3342987174182872,129,9463,9668,2021-01-20
India,46.562883173726114,0.0,0,0,30,2021-01-20
India,295.76975306577344,1.493270380962189,3770,243688,252466,2021-01-20
India,1622.481307953845,2.5316417683354087,50582,1899428,1997992,2021-01-20
India,935.4222565092856,1.2690618624433765,367,28308,28919,2021-01-20
India,407.4303994107008,1.0497922286214187,144,13440,13717,2021-01-20
India,350.69768342634706,0.2070869765301426,9,4268,4346,2021-01-20
India,536.3838209179467,0.7292616226071102,88,11873,12067,2021-01-20
India,719.9080928185564,0.5699337474492319,1902,330321,333723,2021-01-20
India,2740.420871824113,1.65991171231639,643,37798,38737,2021-01-20
India,567.7777186858741,3.225504861630516,5520,163211,171136,2021-01-20
India,389.7390101419441,0.8720267497530207,2754,308985,315816,2021-01-20
India,877.5068779328099,2.1627868581806173,131,5766,6057,2021-01-20
India,1069.3749370754715,1.476427022578882,12290,814811,832415,2021-01-20
India,743.3960630578183,0.5413145331333021,1584,287117,292621,2021-01-20
India,799.5359003346448,1.172800623893938,391,32911,33339,2021-01-20
India,,,0,0,0,2021-01-20
India,251.2279948029013,1.4375163144966434,8591,581164,597628,2021-01-20
India,846.0865829077212,1.7039246995545845,1622,91565,95192,2021-01-20
India,568.7039091117824,1.7794034055804069,10080,549727,566482,2021-01-20
