,Country_Region,Incident_Rate,Case_Fatality_Ratio,Deaths,Recovered,Confirmed,record_date
248,India,1200.6157741777688,1.238266427002197,62,4932,5007,2021-02-09
249,India,1648.4212784156275,0.8058026796315366,7160,880478,888555,2021-02-09
250,India,1071.7255730493907,0.3327193868457014,56,16771,16831,2021-02-09
251,India,610.1490213774866,0.4998711197849541,1086,214490,217256,2021-02-09
252,India,209.20845738321992,0.5814042559710754,1518,259074,261092,2021-02-09
253,India,1826.024430435582,1.6167155147962557,342,20644,21154,2021-02-09
254,India,1046.3160178352996,1.2162495616826192,3746,300078,307996,2021-02-09
255,India,551.8706433401978,0.05885815185403177,2,3396,3398,2021-02-09
256,India,3400.473798137793,1.7103071071574514,10882,624326,636260,2021-02-09
257,India,3404.0031520882585,1.433439514038077,774,52530,53996,2021-02-09
258,India,413.18316539198725,1.6660982910840816,4397,257473,263910,2021-02-09
259,India,952.3238190298268,1.1291883842144452,3033,264713,268600,2021-02-09
260,India,778.2253113444729,1.7019295432207335,987,56551,57993,2021-02-09
261,India,918.7421727550136,1.555112913676834,1944,122470,125007,2021-02-09
262,India,308.6390643424197,0.9050001679035562,1078,117574,119116,2021-02-09
263,India,1396.054621037417,1.2977994342735248,12241,925167,943212,2021-02-09
264,India,2737.841035783107,0.399224877582633,3902,909102,977394,2021-02-09
265,India,3557.5615500439317,1.332240213158434,130,9569,9758,2021-02-09
266,India,257.6479535612845,0.0,0,93,166,2021-02-09
267,India,300.7979302466941,1.4897296286775874,3825,250946,256758,2021-02-09
268,India,1663.7418711878995,2.506830821133521,51360,1961525,2048802,2021-02-09
269,India,942.4737469452976,1.280159247691938,373,28687,29137,2021-02-09
270,India,412.6580548963231,1.0652846757359822,148,13608,13893,2021-02-09
271,India,354.0868464967352,0.20510483135824975,9,4358,4388,2021-02-09
272,India,540.7844174432535,0.7233273056057866,88,11990,12166,2021-02-09
273,India,724.3821308216478,0.5687960285529651,1910,333139,335797,2021-02-09
274,India,2783.9993434931544,1.6644220262749982,655,38391,39353,2021-02-09
275,India,580.6736143041659,3.2344320460739446,5661,167285,175023,2021-02-09
276,India,392.90810156873846,0.8712749384391175,2774,314175,318384,2021-02-09
277,India,885.1852442082663,2.20949263502455,135,5912,6110,2021-02-09
278,India,1082.6262630077697,1.4703404411851957,12391,826011,842730,2021-02-09
279,India,751.9498392540437,0.5449545251834533,1613,292578,295988,2021-02-09
280,India,799.8716483356253,1.1723083380805326,391,32955,33353,2021-02-09
281,India,,,0,0,0,2021-02-09
282,India,252.8817508711488,1.4447388631595746,8691,589565,601562,2021-02-09
283,India,858.512301906219,1.732063360596335,1673,94127,96590,2021-02-09
284,India,573.878124616533,1.7869763275930837,10215,556925,571636,2021-02-09
