,Country_Region,Incident_Rate,Case_Fatality_Ratio,Deaths,Recovered,Confirmed,record_date
234,India,642.6303724378711,1.1567164179104477,31,1638,2680,2020-08-20
235,India,603.6651533234652,0.9222608759788072,3001,235218,325396,2020-08-20
236,India,195.22967185368856,0.16307893020221784,5,2093,3066,2020-08-20
237,India,241.67131673038017,0.25682145679356666,221,63120,86052,2020-08-20
238,India,92.1002148671146,0.42804569300771705,492,87660,114941,2020-08-20
239,India,217.09612567578185,1.2326043737574552,31,1390,2515,2020-08-20
240,India,62.85111704688008,0.9080590238365494,168,11739,18501,2020-08-20
241,India,329.6931742144208,0.09852216748768472,2,1627,2030,2020-08-20
242,India,840.9740578256914,2.70536497324504,4257,141826,157354,2020-08-20
243,India,825.7840819542947,0.9619054889686236,126,9063,13099,2020-08-20
244,India,130.11723577190205,3.432841208533372,2853,65946,83109,2020-08-20
245,India,180.55861060280327,1.134980167301575,578,42793,50926,2020-08-20
246,India,60.89677138415354,0.5068312031732041,23,3085,4538,2020-08-20
247,India,225.75538426260738,1.8816941758635284,578,23225,30717,2020-08-20
248,India,69.31915853749919,1.0690389862819123,286,17057,26753,2020-08-20
249,India,380.35047925714485,1.7235139605019945,4429,170381,256975,2020-08-20
250,India,146.21796760246372,0.36590739286193225,191,33824,52199,2020-08-20
251,India,757.2305123428209,0.8666345690900337,18,1436,2077,2020-08-20
252,India,0.0,,0,0,0,2020-08-20
253,India,57.98219320021042,2.3659911502636737,1171,37540,49493,2020-08-20
254,India,522.3866652680898,3.3202806203743576,21359,459124,643289,2020-08-20
255,India,159.30546053833925,0.3654822335025381,18,3002,4925,2020-08-20
256,India,49.33599864556199,0.3612281757977122,6,730,1661,2020-08-20
257,India,72.22145114279351,0.0,0,402,895,2020-08-20
258,India,159.26603384014274,0.2232765838682668,8,1921,3583,2020-08-20
259,India,151.0473196607825,0.5427020851185376,380,48577,70020,2020-08-20
260,India,657.3557771894997,1.4743865690916915,137,5634,9292,2020-08-20
261,India,125.4886431351352,2.530139593908629,957,23037,37824,2020-08-20
262,India,82.2125006859886,1.3824884792626728,921,51190,66619,2020-08-20
263,India,186.88853764789908,0.2325581395348837,3,827,1290,2020-08-20
264,India,464.3231205370797,1.7261748308824547,6239,301913,361435,2020-08-20
265,India,252.500258366213,0.741515831413307,737,76967,99391,2020-08-20
266,India,194.03836256659199,0.8527994067482387,69,5649,8091,2020-08-20
267,India,,,0,0,0,2020-08-20
268,India,72.44494109439852,1.5858739424605708,2733,121090,172334,2020-08-20
269,India,121.19964539593336,1.3713699031974187,187,9433,13636,2020-08-20
270,India,129.62544271592785,2.0399786243697675,2634,98789,129119,2020-08-20
