,Country_Region,Incident_Rate,Case_Fatality_Ratio,Deaths,Recovered,Confirmed,record_date
3260,India,176.00399006320797,1.0899182561307903,8,242,734,2020-08-02
3261,India,294.5343347866803,0.9284220604167192,1474,82886,158764,2020-08-02
3275,India,108.12132511662205,0.176678445229682,3,996,1698,2020-08-02
3276,India,120.49302948217628,0.24473242588103675,105,32384,42904,2020-08-02
3298,India,45.69233478551903,0.5769500561167228,329,36389,57024,2020-08-02
3330,India,96.42002877926373,1.7009847806624887,19,698,1117,2020-08-02
3337,India,32.37846584367408,0.6085405518833281,58,6991,9531,2020-08-02
3354,India,192.2939498866375,0.16891891891891891,2,766,1184,2020-08-02
3357,India,735.8108809389511,2.908256281005542,4004,123317,137677,2020-08-02
3388,India,411.6627265563436,0.8116385911179173,53,4668,6530,2020-08-02
3403,India,99.51403265751767,3.91114187722224,2486,46504,63562,2020-08-02
3408,India,129.47845698864572,1.1856841644075686,433,29690,36519,2020-08-02
3414,India,36.27236074291914,0.5179430262671106,14,1559,2703,2020-08-02
3436,India,157.39744471686691,1.849084796413896,396,13127,21416,2020-08-02
3439,India,32.44809263877331,0.9422662301365488,118,4682,12523,2020-08-02
3456,India,199.54653667854473,1.851371097545598,2496,57725,134819,2020-08-02
3458,India,72.58096435846352,0.3164679093821157,82,14463,25911,2020-08-02
3483,India,534.4727641283464,0.4774897680763984,7,1108,1466,2020-08-02
3484,India,0.0,,0,0,0,2020-08-02
3500,India,39.28702743759838,2.64201580438348,886,23550,33535,2020-08-02
3506,India,358.3018263065414,3.5301476787511223,15576,276809,441228,2020-08-02
3507,India,91.5723368089418,0.2472624514305899,7,1737,2831,2020-08-02
3518,India,25.960061900193363,0.5720823798627003,5,264,874,2020-08-02
3528,India,38.8946809506441,0.0,0,258,482,2020-08-02
3539,India,86.01165935826856,0.25839793281653745,5,648,1935,2020-08-02
3574,India,75.31441118704512,0.5642597313321686,197,21955,34913,2020-08-02
3604,India,269.25269995514816,1.3662637940094589,52,2309,3806,2020-08-02
3607,India,59.23087843410451,2.3693496891278776,423,11466,17853,2020-08-02
3617,India,54.05719659630202,1.6048762670075791,703,30710,43804,2020-08-02
3664,India,95.32764168396713,0.1519756838905775,1,289,658,2020-08-02
3683,India,330.9465659134248,1.6039563220800193,4132,196483,257613,2020-08-02
3687,India,169.39118961559885,0.8098744694572342,540,47590,66677,2020-08-02
3702,India,128.87926837632747,0.5024190547078526,27,3605,5374,2020-08-02
3715,India,,,0,0,0,2020-08-02
3723,India,39.061684701989186,1.8617965798904448,1730,53168,92921,2020-08-02
3724,India,67.48818623432986,1.1326221519820887,86,4437,7593,2020-08-02
3747,India,75.81219597530966,2.222045659198051,1678,52730,75516,2020-08-02
