Country_Region,Incident_Rate,Case_Fatality_Ratio,Deaths,Recovered,Confirmed,record_date
India,1205.1717357734103,1.2335853561480303,62,4957.0,5026,2021-03-08
India,1652.5230610251197,0.8055987767831282,7176,882581.0,890766,2021-03-08
India,1072.2349785858646,0.3325613159926361,56,16780.0,16839,2021-03-08
India,611.3454140345677,0.5025679661157101,1094,214964.0,217682,2021-03-08
India,210.56022100525925,0.5887076212330513,1547,260942.0,262779,2021-03-08
India,1933.320845630412,1.5894985935616377,356,21316.0,22397,2021-03-08
India,1068.886842204765,1.2264810577167558,3859,307862.0,314640,2021-03-08
India,555.6060832450903,0.0584624378836597,2,3402.0,3421,2021-03-08
India,3427.623716244448,1.7033086974147875,10924,628686.0,641340,2021-03-08
India,3496.4854215918044,1.4406000396660836,799,54032.0,55463,2021-03-08
India,428.8879144808699,1.6120259471930087,4416,266313.0,273941,2021-03-08
India,967.0412284594348,1.1211691249527955,3058,267610.0,272751,2021-03-08
India,794.382145356487,1.6892747943307935,1000,57580.0,59197,2021-03-08
India,934.2276236337232,1.5442830844753528,1963,124280.0,127114,2021-03-08
India,311.7379958121932,0.9084713079327082,1093,118747.0,120312,2021-03-08
India,1414.1696497975229,1.294362557577521,12367,936250.0,955451,2021-03-08
India,3021.725016830095,0.3997259763483103,4312,1034895.0,1078739,2021-03-08
India,3584.904972492517,1.322078714532696,130,9659.0,9833,2021-03-08
India,766.73547626069,0.2024291497975708,1,329.0,494,2021-03-08
India,310.5356303230716,1.4607462179801562,3872,257560.0,265070,2021-03-08
India,1809.6431531343535,2.3558753961797123,52500,2077112.0,2228471,2021-03-08
India,947.6168064834897,1.273211359912616,373,28894.0,29296,2021-03-08
India,415.0342619352424,1.0591855721749088,148,13813.0,13973,2021-03-08
India,357.63739828476065,0.2256317689530685,10,4412.0,4432,2021-03-08
India,543.0513914108358,0.7448637144961938,91,12107.0,12217,2021-03-08
India,728.7094790541461,0.5674905196223835,1917,335168.0,337803,2021-03-08
India,2821.423063481665,1.6799558698159571,670,39041.0,39882,2021-03-08
India,629.1020651249032,3.133108321906972,5941,175659.0,189620,2021-03-08
India,397.01385202705046,0.8669271489007214,2789,317039.0,321711,2021-03-08
India,894.4572336729683,2.186588921282799,135,5989.0,6174,2021-03-08
India,1099.2588288677264,1.4632857959253316,12521,839138.0,855677,2021-03-08
India,762.53091375873,0.5477206624621443,1644,296740.0,300153,2021-03-08
India,801.5743703405973,1.1698180947821923,391,33003.0,33424,2021-03-08
India,,,0,0.0,0,2021-03-08
India,254.06636820727525,1.4457791455706674,8738,594008.0,604380,2021-03-08
India,866.4228097092683,1.738818219121871,1695,95123.0,97480,2021-03-08
India,579.1005283914094,1.7821294713593765,10280,563403.0,576838,2021-03-08
