Country_Region,Incident_Rate,Case_Fatality_Ratio,Deaths,Recovered,Confirmed,record_date
India,1789.293969825147,1.7153578129187883,128,7286.0,7462,2021-06-28
India,3491.609517048398,0.6710603497377392,12630,1827214.0,1882096,2021-06-28
India,2243.103604171522,0.4740681863343458,167,32483.0,35227,2021-06-28
India,1413.5772424098504,0.8904641658703085,4482,472461.0,503333,2021-06-28
India,578.0964966277304,1.3282714037013628,9583,709908.0,721464,2021-06-28
India,5320.106726699716,1.3093847352024923,807,60644.0,61632,2021-06-28
India,3375.751467638639,1.3522271443724123,13437,974049.0,993694,2021-06-28
India,1712.9428120391603,0.0379254764387977,4,10501.0,10547,2021-06-28
India,7663.935534550355,1.7410824181150115,24967,1407473.0,1433993,2021-06-28
India,10479.810874704492,1.8323347530017569,3046,160874.0,166236,2021-06-28
India,1289.0387912312483,1.2211237155974446,10054,809821.0,823340,2021-06-28
India,2724.6317740324907,1.2233335155125613,9401,757480.0,768474,2021-06-28
India,2708.1886565337554,1.7223865657811934,3476,196646.0,201813,2021-06-28
India,2315.0271344492853,1.3682974062668656,4310,305684.0,314990,2021-06-28
India,895.036703682142,1.4796051298381727,5111,339314.0,345430,2021-06-28
India,4199.368272599464,1.2278276586190782,34836,2704755.0,2837206,2021-06-28
India,8114.852100073382,0.448367027884777,12989,2787496.0,2896957,2021-06-28
India,7299.600056874318,1.008890220757167,202,19512.0,20022,2021-06-28
India,15078.613667758307,0.4940813175501801,48,9372.0,9715,2021-06-28
India,925.1904589049316,1.131521666183381,8936,780101.0,789733,2021-06-28
India,4907.69916181939,2.0116163551609088,121573,5800925.0,6043548,2021-06-28
India,2213.0682231699684,1.651612148849718,1130,61646.0,68418,2021-06-28
India,1448.9813497450032,1.6952626939712605,827,43578.0,48783,2021-06-28
India,1599.2814974290775,0.464201019223977,92,15295.0,19819,2021-06-28
India,1112.0174068040335,1.9706599512331613,493,23127.0,25017,2021-06-28
India,1949.6558981562264,0.434836007076873,3930,870787.0,903789,2021-06-28
India,8262.15280479816,1.4941475652672769,1745,112565.0,116789,2021-06-28
India,1974.4820516304949,2.6903094418754705,16011,575486.0,595136,2021-06-28
India,1175.0825645191164,0.9363569246409108,8916,941692.0,952201,2021-06-28
India,2923.863927759612,1.5062927361014766,304,17851.0,20182,2021-06-28
India,3173.9950995401964,1.310895227949575,32388,2397336.0,2470678,2021-06-28
India,1579.173925224499,0.5862234277017918,3644,604093.0,621606,2021-06-28
India,1566.9599025755228,1.033073661978298,675,61133.0,65339,2021-06-28
India,,,0,0.0,0,2021-06-28
India,717.0672019164065,1.3225042634479611,22559,1680174.0,1705779,2021-06-28
India,3019.671921910311,2.0874848045116985,7092,330353.0,339739,2021-06-28
India,1502.5805370809592,1.17885228267333,17644,1457486.0,1496710,2021-06-28
