Country_Region,Incident_Rate,Case_Fatality_Ratio,Deaths,Recovered,Confirmed,record_date
India,1682.8283409585742,1.6813907096038758,118,6745.0,7018,2021-06-01
India,3161.9308268776326,0.6473878013691718,11034,1546617.0,1704388,2021-06-01
India,1760.1234799020413,0.4196512553360828,116,23754.0,27642,2021-06-01
India,1168.0218621941576,0.8213552361396304,3416,359802.0,415898,2021-06-01
India,567.2559453280445,0.7376383425031959,5222,688462.0,707935,2021-06-01
India,5192.524987634584,1.2600990790304885,758,57915.0,60154,2021-06-01
India,3306.6359616487584,1.343505772338596,13077,927145.0,973349,2021-06-01
India,1672.8274356692284,0.0388349514563106,4,10011.0,10300,2021-06-01
India,7625.82944870381,1.7029665777303076,24299,1392386.0,1426863,2021-06-01
India,9870.386130811665,1.705957117947997,2671,142031.0,156569,2021-06-01
India,1269.2963043395316,1.2155711519248085,9855,771860.0,810730,2021-06-01
India,2687.0281015655128,1.1061292995614012,8383,733205.0,757868,2021-06-01
India,2566.4540379001214,1.6632592770756751,3181,175663.0,191251,2021-06-01
India,2148.7073654007845,1.347311533725544,3939,255145.0,292360,2021-06-01
India,876.7773641608264,1.4776156012565642,5000,325325.0,338383,2021-06-01
India,3876.007830712947,1.128560163590436,29554,2290861.0,2618735,2021-06-01
India,7132.713527211055,0.3538020664177079,9009,2334502.0,2546339,2021-06-01
India,6835.8556121463125,1.0133333333333334,190,16979.0,18750,2021-06-01
India,12674.41679988825,0.4041146216017634,33,6566.0,8166,2021-06-01
India,915.0860720956492,1.0385247622607885,8112,752693.0,781108,2021-06-01
India,4678.266555792877,1.6698099206476638,96198,5431319.0,5761015,2021-06-01
India,1667.4187178255531,1.6004190187976488,825,41782.0,51549,2021-06-01
India,1071.2238357328074,1.6414806599195897,592,28867.0,36065,2021-06-01
India,1019.4925293162604,0.3482665822384043,44,9347.0,12634,2021-06-01
India,971.42057034398,1.7616912235746316,385,16744.0,21854,2021-06-01
India,1669.0966114792425,0.3607192154389375,2791,692027.0,773732,2021-06-01
India,7458.7101055363055,1.470141892404583,1550,93173.0,105432,2021-06-01
India,1890.2788535877248,2.5711006114898307,14649,521663.0,569756,2021-06-01
India,1161.2103851076693,0.8980190443802074,8450,895033.0,940960,2021-06-01
India,2263.8141777411406,1.6446947395366696,257,11377.0,15626,2021-06-01
India,2727.3823793232964,1.164468313904332,24722,1802176.0,2123029,2021-06-01
India,1475.619121152465,0.5674501243018779,3296,544294.0,580844,2021-06-01
India,1260.1341936795918,0.9991435912075364,525,45772.0,52545,2021-06-01
India,,,0,0.0,0,2021-06-01
India,711.5728979479279,1.2212376728663934,20672,1639572.0,1692709,2021-06-01
India,2937.3315350704806,1.965958090627128,6497,296762.0,330475,2021-06-01
India,1391.2365193439814,1.131331266177467,15678,1291510.0,1385801,2021-06-01
