,Country_Region,Incident_Rate,Case_Fatality_Ratio,Deaths,Recovered,Confirmed,record_date
234,India,798.9717914040995,1.5006002400960383,50,2951,3332,2020-09-06
235,India,924.1069481470304,0.8867252195734002,4417,394019,498125,2020-09-06
236,India,318.3784602962957,0.16,8,3472,5000,2020-09-06
237,India,352.3432543773157,0.2869463330649853,360,96826,125459,2020-09-06
238,India,118.31817913097159,0.5079201684940505,750,130485,147661,2020-09-06
239,India,497.4651977214834,1.2319972236682284,71,3439,5763,2020-09-06
240,India,153.76628889751544,0.8395378123412058,380,21198,45263,2020-09-06
241,India,418.2068589173071,0.07766990291262135,2,2271,2575,2020-09-06
242,India,1023.1938329923024,2.3854916975278013,4567,165973,191449,2020-09-06
243,India,1313.096926713948,1.1330356714196552,236,15839,20829,2020-09-06
244,India,163.10488040381887,2.980447115061577,3105,84631,104179,2020-09-06
245,India,271.40519740474394,1.0529203516701722,806,60051,76549,2020-09-06
246,India,99.50408986635051,0.7417397167902899,55,5184,7415,2020-09-06
247,India,320.12329564496497,1.799940308102027,784,32327,43557,2020-09-06
248,India,132.308309064416,0.9184732585237844,469,36184,51063,2020-09-06
249,India,589.8980984859011,1.6040607099216913,6393,292873,398551,2020-09-06
250,India,246.05706033004486,0.3950319326965768,347,64751,87841,2020-09-06
251,India,1106.861740718731,1.152832674571805,35,2151,3036,2020-09-06
252,India,0.0,,0,0,0,2020-09-06
253,India,86.19364117172695,2.1366243509935576,1572,55887,73574,2020-09-06
254,India,736.7069099132649,2.9325008928453333,26604,644400,907212,2020-09-06
255,India,227.13562312694785,0.5411563657077756,38,5164,7022,2020-09-06
256,India,89.25627689940625,0.5324459234608985,16,1556,3005,2020-09-06
257,India,89.89351572410277,0.0,0,734,1114,2020-09-06
258,India,185.71406346193595,0.2393489707994256,10,3511,4178,2020-09-06
259,India,267.55998435941893,0.440212527513283,546,96364,124031,2020-09-06
260,India,1204.9164439401163,1.8435885392202915,314,11632,17032,2020-09-06
261,India,210.5843021815894,2.9335307926204837,1862,45455,63473,2020-09-06
262,India,112.24605911819118,1.2500549716346363,1137,74861,90956,2020-09-06
263,India,276.71093558719946,0.2617801047120419,5,1371,1910,2020-09-06
264,India,595.4168243433139,1.6906878398204883,7836,404186,463480,2020-09-06
265,India,362.7060235554788,0.6268780074384854,895,110241,142771,2020-09-06
266,India,371.9128570859857,0.9607944286819706,149,9048,15508,2020-09-06
267,India,,,0,0,0,2020-09-06
268,India,111.93877151020529,1.4721180097865805,3920,200738,266283,2020-09-06
269,India,218.9077490801146,1.3845466726217062,341,16648,24629,2020-09-06
270,India,181.4971037393967,1.9702635130650263,3562,154008,180788,2020-09-06
