,Country_Region,Incident_Rate,Case_Fatality_Ratio,Deaths,Recovered,Confirmed,record_date
235,India,901.3610336000002,1.383346635,52,3551,3774,2020-09-26
236,India,1227.117558,0.8475216870000001,5663,597294,668751,2020-09-26
237,India,552.1319258,0.16145773300000002,14,6397,8869,2020-09-26
238,India,470.0587432,0.373415226,638,138310,169110,2020-09-26
239,India,140.6451154,0.500213645,886,163432,177072,2020-09-26
240,India,967.8257499,1.293257224,145,8937,11380,2020-09-26
241,India,334.84246,0.788312281,817,70955,102461,2020-09-26
242,India,485.4447772,0.066912011,2,2831,2996,2020-09-26
243,India,1413.345638,1.946303649,5193,232912,267822,2020-09-26
244,India,1958.7706859999998,1.242315986,391,25759,31574,2020-09-26
245,India,203.88932,2.605410469,3406,111777,131646,2020-09-26
246,India,427.51042980000005,1.055748146,1291,103827,122267,2020-09-26
247,India,183.5625685,1.147744718,164,9728,13996,2020-09-26
248,India,513.2320863,1.582369114,1125,51494,71049,2020-09-26
249,India,201.3502221,0.850609325,670,65839,78935,2020-09-26
250,India,824.7333447000001,1.510556126,8503,455719,566023,2020-09-26
251,India,450.7997506,0.39457414,656,114530,167939,2020-09-26
252,India,1467.4303380000001,1.391304348,57,3018,4093,2020-09-26
253,India,0.0,,0,0,0,2020-09-26
254,India,137.7570593,1.83011872,2181,95490,119899,2020-09-26
255,India,1056.287472,2.672366937,35191,1016450,1321176,2020-09-26
256,India,316.7024902,0.643448065,64,7681,10051,2020-09-26
257,India,153.20594880000002,0.8336564559999999,43,3654,5212,2020-09-26
258,India,148.0741484,0.0,0,1316,1865,2020-09-26
259,India,256.3903107,0.27739251,16,4819,5862,2020-09-26
260,India,433.80479569999994,0.381409874,783,170193,205452,2020-09-26
261,India,1803.200754,1.938090941,500,20205,26032,2020-09-26
262,India,355.3122812,2.926346456,3188,86013,108684,2020-09-26
263,India,153.9255349,1.132045218,1426,105994,126775,2020-09-26
264,India,403.4764165,1.113105925,31,2097,2833,2020-09-26
265,India,731.4500674999999,1.6066880940000001,9233,519448,575017,2020-09-26
266,India,467.10680549999995,0.593366909,1100,154499,185833,2020-09-26
267,India,585.3526577,1.098000656,270,18392,24728,2020-09-26
268,India,,,0,0,0,2020-09-26
269,India,159.1258886,1.439768792,5517,320232,382835,2020-09-26
270,India,402.9203817,1.224300715,566,34859,46281,2020-09-26
271,India,242.0045043,1.9352108819999998,4721,213975,244240,2020-09-26
