,Country_Region,Incident_Rate,Case_Fatality_Ratio,Deaths,Recovered,Confirmed,record_date
248,India,1188.8661890100616,1.2505042355788625,62,4864,4958,2021-01-08
249,India,1640.2882096865405,0.8059526946710535,7126,874223,884171,2021-01-08
250,India,1067.0135718370052,0.3341886972608462,56,16622,16757,2021-01-08
251,India,607.9724854403086,0.4891884276218236,1059,212376,216481,2021-01-08
252,India,203.88393499528198,0.5596450341328449,1424,248762,254447,2021-01-08
253,India,1739.0996596381617,1.6131433960391126,325,19582,20147,2021-01-08
254,India,973.6164932256444,1.2051808120141243,3454,274283,286596,2021-01-08
255,India,548.7848451578955,0.05918910920390647,2,3372,3379,2021-01-08
256,India,3360.807126447324,1.6926458006672624,10644,614026,628838,2021-01-08
257,India,3254.594168636722,1.4411343121682874,744,49983,51626,2021-01-08
258,India,391.26916150432993,1.7334032243220638,4332,237222,249913,2021-01-08
259,India,936.5853028992481,1.1129576281131583,2940,258658,264161,2021-01-08
260,India,753.4398691350123,1.6973604531044064,953,53973,56146,2021-01-08
261,India,897.9356651908818,1.5575890518596125,1903,117877,122176,2021-01-08
262,India,301.15861688988133,0.8956456650233591,1041,113740,116229,2021-01-08
263,India,1368.9479426558025,1.3116040903969952,12131,903629,924898,2021-01-08
264,India,2229.538987485043,0.4063156069669181,3234,728060,795933,2021-01-08
265,India,3499.9580734189117,1.3229166666666667,127,9258,9600,2021-01-08
266,India,0.0,,0,0,0,2021-01-08
267,India,289.1576766424007,1.4917632950061177,3682,234612,246822,2021-01-08
268,India,1590.2345658553545,2.547998704987331,49897,1856109,1958282,2021-01-08
269,India,922.871897384641,1.2758052644491955,364,27677,28531,2021-01-08
270,India,402.0542309851457,1.0416666666666667,141,13257,13536,2021-01-08
271,India,343.6772742091146,0.1878375205447288,8,4172,4259,2021-01-08
272,India,531.6276206330191,0.68561872909699,82,11747,11960,2021-01-08
273,India,714.3597679661209,0.5701326585152997,1888,327290,331151,2021-01-08
274,India,2714.386979658192,1.657588157105997,636,37374,38369,2021-01-08
275,India,557.9938246343323,3.223792564229102,5422,159790,168187,2021-01-08
276,India,384.5608529663874,0.8751042936910339,2727,301425,311620,2021-01-08
277,India,864.1783930773007,2.1626152556580047,129,5371,5965,2021-01-08
278,India,1058.54649051383,1.4806076802275767,12200,804239,823986,2021-01-08
279,India,734.5399704471733,0.5398862123229633,1561,282574,289135,2021-01-08
280,India,798.5766203318437,1.1652001561608456,388,32852,33299,2021-01-08
281,India,,,0,0,0,2021-01-08
282,India,248.3761693918716,1.4304960361787544,8452,570605,590844,2021-01-08
283,India,825.1992870232652,1.674888520281769,1555,87978,92842,2021-01-08
284,India,560.3623187685591,1.770239692711758,9881,539816,558173,2021-01-08
