Country_Region,Incident_Rate,Case_Fatality_Ratio,Deaths,Recovered,Confirmed,record_date
India,1743.0149915115242,1.7333883615352867,126,7034.0,7269,2021-06-14
India,3366.008889273445,0.661323098138055,11999,1722381.0,1814393,2021-06-14
India,2015.2083022914333,0.477123356926188,151,28608.0,31648,2021-06-14
India,1300.7961712289527,0.8623090624493982,3994,418472.0,463175,2021-06-14
India,574.9514627116044,1.3246666731703782,9505,703262.0,717539,2021-06-14
India,5279.363437904897,1.2982341399607586,794,59859.0,61160,2021-06-14
India,3354.923393555377,1.3501923421594368,13334,961569.0,987563,2021-06-14
India,1699.462746295418,0.0382262996941896,4,10401.0,10464,2021-06-14
India,7649.38253710854,1.735451731678859,24839,1403205.0,1431270,2021-06-14
India,10258.219070133964,1.8049299107060552,2937,155378.0,162721,2021-06-14
India,1284.9462566765342,1.2187989657936995,10003,801181.0,820726,2021-06-14
India,2716.3175545402164,1.1789137338489992,9032,753020.0,766129,2021-06-14
India,2668.776180210428,1.708602345179911,3398,191046.0,198876,2021-06-14
India,2263.734793831102,1.3619643454292216,4195,290284.0,308011,2021-06-14
India,890.3183473222279,1.4798797470380578,5085,335462.0,343609,2021-06-14
India,4102.810536573398,1.191679993535281,33033,2566774.0,2771969,2021-06-14
India,7663.86747266617,0.4145531473801864,11342,2610368.0,2735958,2021-06-14
India,7149.758101856071,1.0096374483708124,198,18841.0,19611,2021-06-14
India,14335.15963308448,0.4763967085318319,44,8672.0,9236,2021-06-14
India,923.6581066792456,1.0892602340108444,8588,775896.0,788425,2021-06-14
India,4805.033363197233,1.9045748768700184,112696,5654003.0,5917121,2021-06-14
India,1950.83687929498,1.6414916018636734,990,50878.0,60311,2021-06-14
India,1256.6867951204588,1.756127537876102,743,37037.0,42309,2021-06-14
India,1261.333522696095,0.4478280340349306,70,11879.0,15631,2021-06-14
India,1055.8320127839552,1.9197575043152444,456,20096.0,23753,2021-06-14
India,1846.8263689704197,0.3908326042697235,3346,804981.0,856121,2021-06-14
India,7982.571441103271,1.49862190593511,1691,106199.0,112837,2021-06-14
India,1952.5487442128133,2.6510343655749544,15602,561010.0,588525,2021-06-14
India,1172.318248009763,0.9307750528705916,8842,934652.0,949961,2021-06-14
India,2672.940712871115,1.5230352303523036,281,14863.0,18450,2021-06-14
India,3040.1522112943,1.2592895901234442,29801,2199808.0,2366493,2021-06-14
India,1536.6819559170842,0.5779658775294273,3496,580923.0,604880,2021-06-14
India,1435.2987221910723,1.042623936907885,624,54274.0,59849,2021-06-14
India,,,0,0.0,0,2021-06-14
India,715.8724955752882,1.2835471893558013,21858,1672968.0,1702937,2021-06-14
India,2996.882548868717,2.0642099799807223,6960,326307.0,337175,2021-06-14
India,1470.5212825352266,1.1588119958273484,16974,1428881.0,1464776,2021-06-14
