Country_Region,Incident_Rate,Case_Fatality_Ratio,Deaths,Recovered,Confirmed,record_date
India,1794.0897188731908,1.710772520716386,128,7333.0,7482,2021-07-04
India,3530.2471590239224,0.6749616248266482,12844,1854754.0,1902923,2021-07-04
India,2362.686553858811,0.4770246597493599,177,33967.0,37105,2021-07-04
India,1452.504938700463,0.8994690580323824,4652,489040.0,517194,2021-07-04
India,578.9482599532952,1.3288084735933745,9601,711490.0,722527,2021-07-04
India,5328.393497302052,1.3089683773976153,808,60777.0,61728,2021-07-04
India,3382.6273479101314,1.3513866375821266,13456,976917.0,995718,2021-07-04
India,1716.5158415134051,0.0378465323114769,4,10527.0,10569,2021-07-04
India,7666.933783380638,1.74235337254645,24995,1408567.0,1434554,2021-07-04
India,10555.4609929078,1.835328125373277,3073,162276.0,167436,2021-07-04
India,1289.810642622019,1.2222137253545318,10069,811297.0,823833,2021-07-04
India,2726.152797555811,1.2337056819910963,9486,758231.0,768903,2021-07-04
India,2719.313254038705,1.7187947217259996,3483,197794.0,202642,2021-07-04
India,2329.6232927051547,1.3682423905910857,4337,308672.0,316976,2021-07-04
India,896.3503811530243,1.478592922988868,5115,340164.0,345937,2021-07-04
India,4223.696790266746,1.23936315790027,35367,2773407.0,2853643,2021-07-04
India,8329.77702201124,0.4612460503537027,13716,2855460.0,2973684,2021-07-04
India,7335.32879554047,1.013916500994036,204,19690.0,20120,2021-07-04
India,15365.751447329618,0.494949494949495,49,9577.0,9900,2021-07-04
India,925.4833396820125,1.1404042871808633,9009,780495.0,789983,2021-07-04
India,4952.060966757653,2.017488177204433,123030,5848693.0,6098177,2021-07-04
India,2338.183658979572,1.654538914865949,1196,64931.0,72286,2021-07-04
India,1530.3961434159758,1.673006754133996,862,46228.0,51524,2021-07-04
India,1721.775534115961,0.4452359750667854,95,17661.0,21337,2021-07-04
India,1134.3315427202351,1.9554057760884047,499,23786.0,25519,2021-07-04
India,1988.7163639816729,0.4551489538950163,4196,890778.0,921896,2021-07-04
India,8344.923603260462,1.4928915979280937,1761,114192.0,117959,2021-07-04
India,1978.728706220516,2.7011347784097004,16110,577982.0,596416,2021-07-04
India,1175.740323759958,0.9381422306750888,8938,942616.0,952734,2021-07-04
India,3061.350146540896,1.4575741801145237,308,18722.0,21131,2021-07-04
India,3206.894101556697,1.322163677493814,33005,2427988.0,2496287,2021-07-04
India,1592.0896954002076,0.5889674320636997,3691,611035.0,626690,2021-07-04
India,1623.029818739247,1.0225039525983717,692,63209.0,67677,2021-07-04
India,,,0,0.0,0,2021-07-04
India,717.4211578415373,1.3265979968604629,22640,1681717.0,1706621,2021-07-04
India,3028.4268097597533,2.152181824585295,7333,331642.0,340724,2021-07-04
India,1511.2985982845398,1.182348275600939,17799,1468815.0,1505394,2021-07-04
