Country_Region,Incident_Rate,Case_Fatality_Ratio,Deaths,Recovered,Confirmed,record_date
India,1751.8871272504052,1.7382972898987137,127,7079.0,7306,2021-06-16
India,3388.935089856032,0.6628708565097269,12109,1743176.0,1826751,2021-06-16
India,2049.593176003433,0.4815459177333168,155,29223.0,32188,2021-06-16
India,1319.8963272402402,0.8647250072344119,4064,426259.0,469976,2021-06-16
India,575.5764630821976,1.3257341097757402,9523,704805.0,718319,2021-06-16
India,5286.355400600618,1.3046815042210285,799,59980.0,61241,2021-06-16
India,3358.9388532791445,1.3506010144172664,13354,964265.0,988745,2021-06-16
India,1702.2237236164256,0.0381642972998759,4,10412.0,10481,2021-06-16
India,7651.734104818565,1.7375027065537014,24876,1404085.0,1431710,2021-06-16
India,10298.376674546887,1.8119712533209271,2960,156354.0,163358,2021-06-16
India,1285.9639106400246,1.218930185444912,10012,803122.0,821376,2021-06-16
India,2718.008762513698,1.1882244595007083,9109,753918.0,766606,2021-06-16
India,2675.901827104431,1.712076306248025,3414,192260.0,199407,2021-06-16
India,2273.656653672705,1.36313239225371,4217,293763.0,309361,2021-06-16
India,891.287411176488,1.4803057127823178,5092,336645.0,343983,2021-06-16
India,4121.14314105274,1.1958245266857137,33296,2599472.0,2784355,2021-06-16
India,7735.34197718435,0.4220572056807343,11655,2639593.0,2761474,2021-06-16
India,7175.643208440732,1.0110761101514074,199,18945.0,19682,2021-06-16
India,14495.02553198094,0.4818503051718599,45,8847.0,9339,2021-06-16
India,924.1079715528416,1.0964631488738086,8649,776887.0,788809,2021-06-16
India,4819.454664958177,1.9442684603564016,115390,5679746.0,5934880,2021-06-16
India,2000.553121497504,1.6298020954598371,1008,51762.0,61848,2021-06-16
India,1284.7557407676932,1.7524390807786565,758,38032.0,43254,2021-06-16
India,1302.0034795407523,0.458630306786489,74,12414.0,16135,2021-06-16
India,1065.255512413905,1.9236386396828709,461,20805.0,23965,2021-06-16
India,1861.797354380957,0.3976543952281473,3432,817359.0,863061,2021-06-16
India,8038.105694772423,1.4979493407966766,1702,107425.0,113622,2021-06-16
India,1956.8717058774996,2.66145384756234,15698,564084.0,589828,2021-06-16
India,1172.876047591115,0.9327523929070836,8865,936586.0,950413,2021-06-16
India,2724.51615426852,1.5154737849622462,285,15556.0,18806,2021-06-16
India,3068.7398754699097,1.2700387567367983,30338,2244073.0,2388746,2021-06-16
India,1544.4176994625273,0.5791832874120986,3521,584429.0,607925,2021-06-16
India,1459.8323082627105,1.041529767380733,634,55116.0,60872,2021-06-16
India,,,0,0.0,0,2021-06-16
India,716.0915110586529,1.289318550853617,21963,1674999.0,1703458,2021-06-16
India,3002.4554571749104,2.071331726869586,6997,327233.0,337802,2021-06-16
India,1477.0016009448434,1.1635154506668226,17118,1432961.0,1471231,2021-06-16
