,Country_Region,Incident_Rate,Case_Fatality_Ratio,Deaths,Recovered,Confirmed,record_date
3249,India,52.99302698088415,0.0,0,163,221,2020-07-22
3250,India,120.05366712258726,1.2717691962974982,823,32127,64713,2020-07-22
3264,India,60.428231764236926,0.31612223393045313,3,314,949,2020-07-22
3265,India,75.18738078726513,0.23905572986702525,64,18033,26772,2020-07-22
3287,India,24.33414904428709,0.714544436761171,217,19646,30369,2020-07-22
3319,India,68.45217799637972,1.639344262295082,13,526,793,2020-07-22
3326,India,20.27433471357118,0.4859249329758713,29,4230,5968,2020-07-22
3343,India,119.04684566461596,0.2728512960436562,2,474,733,2020-07-22
3346,India,675.1297450761648,2.9440402777008146,3719,107650,126323,2020-07-22
3377,India,263.2624113475177,0.6704980842911877,28,2541,4176,2020-07-22
3392,India,80.47137856838602,4.326932430592035,2224,37260,51399,2020-07-22
3397,India,99.93372733869951,1.31980415809267,372,21697,28186,2020-07-22
3403,India,23.14828793249557,0.6376811594202898,11,1105,1725,2020-07-22
3425,India,115.46839997883335,1.7376360511743365,273,8607,15711,2020-07-22
3428,India,16.80315266010101,0.9868928296067848,64,3024,6485,2020-07-22
3445,India,112.2409490942974,2.003085727849353,1519,27239,75833,2020-07-22
3447,India,42.10709954214131,0.2993613624268228,45,6162,15032,2020-07-22
3472,India,439.6822329732509,0.16583747927031509,2,1018,1206,2020-07-22
3488,India,29.102977056950024,3.0995894050398523,770,16836,24842,2020-07-22
3494,India,274.15577586615655,3.719117198399322,12556,187769,337607,2020-07-22
3495,India,66.63334999167083,0.0,0,1428,2060,2020-07-22
3506,India,15.267130225056508,0.7782101167315175,4,77,514,2020-07-22
3516,India,25.58011174554809,0.0,0,179,317,2020-07-22
3527,India,48.18430942861144,0.0,0,486,1084,2020-07-22
3562,India,42.788111760520145,0.544492059490799,108,13750,19835,2020-07-22
3592,India,162.7118260370049,1.3478260869565215,31,1369,2300,2020-07-22
3595,India,37.49331525143197,2.3803203256349,269,7641,11301,2020-07-22
3605,India,39.90241518456829,1.8030556071008843,583,23364,32334,2020-07-22
3652,India,63.45517789905411,0.0,0,112,438,2020-07-22
3671,India,239.57986192593705,1.6858632005662442,3144,131583,186492,2020-07-22
3675,India,125.1412122512228,0.8891776122129966,438,37666,49259,2020-07-22
3690,India,82.71391824152464,0.2609452015076834,9,2032,3449,2020-07-22
3710,India,23.367817061957737,2.2720731093041664,1263,33500,55588,2020-07-22
3711,India,47.1075183777095,1.0754716981132075,57,3349,5300,2020-07-22
3734,India,49.51445147648509,2.4756189047261814,1221,29650,49321,2020-07-22
3922,India,,0.0,0,0,163,2020-07-22
