,Country_Region,Incident_Rate,Case_Fatality_Ratio,Deaths,Recovered,Confirmed,record_date
247,India,1177.8359661995607,1.262214983713355,62,4789,4912,2020-12-26
248,India,1633.8711739351916,0.8052575643343113,7092,869920,880712,2020-12-26
249,India,1062.5562733928573,0.3355905794930185,56,16477,16687,2020-12-26
250,India,606.3688699304653,0.4793664026677783,1035,211486,215910,2020-12-26
251,India,199.8422659321128,0.5529203738527604,1379,242767,249403,2020-12-26
252,India,1676.6035980122108,1.6217886011429747,315,18754,19423,2020-12-26
253,India,931.9263733186494,1.193843775972937,3275,257021,274324,2020-12-26
254,India,547.6479721433631,0.05931198102016608,2,3362,3372,2020-12-26
255,India,3324.7640068191195,1.6777207303076385,10437,604746,622094,2020-12-26
256,India,3189.5981087470454,1.444806799090819,731,48913,50595,2020-12-26
257,India,377.3069491252395,1.7738957239776758,4275,226208,240995,2020-12-26
258,India,923.764740987067,1.0996181081962808,2865,253145,260545,2020-12-26
259,India,728.3994602758604,1.6820191599115697,913,49076,54280,2020-12-26
260,India,881.0391053569223,1.5574296987745773,1867,114722,119877,2020-12-26
261,India,295.76139761602,0.8918402747358646,1018,111530,114146,2020-12-26
262,India,1354.808481119297,1.3165527751831276,12051,889881,915345,2020-12-26
263,India,2060.5671634708697,0.4011631147440699,2951,668733,735611,2020-12-26
264,India,3424.854806426798,1.3412816691505216,126,9051,9394,2020-12-26
265,India,0.0,,0,0,0,2020-12-26
266,India,278.1266150544351,1.4932225807266877,3545,223532,237406,2020-12-26
267,India,1556.0908610386057,2.5669593933106363,49189,1807824,1916236,2020-12-26
268,India,904.9197084305744,1.2296253931941663,344,26331,27976,2020-12-26
269,India,397.15330396737465,1.0320843616782591,138,12985,13371,2020-12-26
270,India,337.4638085800698,0.1912960306073649,8,4046,4182,2020-12-26
271,India,528.8272410260057,0.6556274691098596,78,11545,11897,2020-12-26
272,India,707.9960205653882,0.5658118043516016,1857,323749,328201,2020-12-26
273,India,2684.532896794011,1.6602102933038183,630,36962,37947,2020-12-26
274,India,547.8383483061638,3.1981638264113466,5281,155409,165126,2020-12-26
275,India,375.7952546780226,0.8748280063182022,2664,290365,304517,2020-12-26
276,India,840.1291704032301,2.1555440593205724,125,5157,5799,2020-12-26
277,India,1044.639985112267,1.482978155617399,12059,792063,813161,2020-12-26
278,India,723.6870652169164,0.5374513362563759,1531,276753,284863,2020-12-26
279,India,797.089736327502,1.1583476246351958,385,32695,33237,2020-12-26
280,India,,,0,0,0,2020-12-26
281,India,244.2716258610204,1.4271700970606458,8293,556912,581080,2020-12-26
282,India,792.9884103061296,1.65437467775561,1476,82298,89218,2020-12-26
283,India,548.1496040585687,1.752538424345431,9569,522331,546008,2020-12-26
