,Country_Region,Incident_Rate,Case_Fatality_Ratio,Deaths,Recovered,Confirmed,record_date
249,India,1204.6921608686062,1.234076433121019,62,4955.0,5024,2021-03-07
250,India,1652.3857783869007,0.8054411626016625,7174,882520.0,890692,2021-03-07
251,India,1072.2349785858646,0.33256131599263616,56,16780.0,16839,2021-03-07
252,India,611.3060959660253,0.502600290350442,1094,214947.0,217668,2021-03-07
253,India,210.54339407220482,0.5883740932721363,1546,260899.0,262758,2021-03-07
254,India,1926.501523988906,1.5906443229680078,355,21253.0,22318,2021-03-07
255,India,1067.7997465096666,1.2274115551030798,3858,307642.0,314320,2021-03-07
256,India,554.7940310918528,0.0585480093676815,2,3402.0,3416,2021-03-07
257,India,3426.3463874201398,1.703475739392077,10921,628377.0,641101,2021-03-07
258,India,3493.0811662726555,1.4420040065693298,799,53922.0,55409,2021-03-07
259,India,428.01899455819716,1.6149327324734988,4415,265831.0,273386,2021-03-07
260,India,966.2222157930321,1.1213855863789814,3056,267433.0,272520,2021-03-07
261,India,793.3220208656654,1.6864575932880004,997,57507.0,59118,2021-03-07
262,India,933.7131568271216,1.544346840464721,1962,124190.0,127044,2021-03-07
263,India,311.6006685815092,0.9088716852792722,1093,118703.0,120259,2021-03-07
264,India,1413.5243231744812,1.2944299304199411,12362,935772.0,955015,2021-03-07
265,India,3017.7697730465998,0.39913600977233465,4300,1031865.0,1077327,2021-03-07
266,India,3584.175814560555,1.3223476757196624,130,9657.0,9831,2021-03-07
267,India,754.3187074143631,0.20576131687242802,1,327.0,486,2021-03-07
268,India,310.0353899558178,1.4627252562886606,3871,257166.0,264643,2021-03-07
269,India,1802.5425358362118,2.3641646022236067,52478,2068044.0,2219727,2021-03-07
270,India,947.455075051471,1.2734286982349527,373,28890.0,29291,2021-03-07
271,India,415.00455934725596,1.0592613799026624,148,13811.0,13972,2021-03-07
272,India,357.3146208494857,0.2258355916892502,10,4410.0,4428,2021-03-07
273,India,543.0513914108358,0.7448637144961938,91,12106.0,12217,2021-03-07
274,India,728.5822041061315,0.5675896537022124,1917,335080.0,337744,2021-03-07
275,India,2820.4326436710053,1.6805458011437744,670,39022.0,39868,2021-03-07
276,India,625.0246131787029,3.1461163219049744,5927,174967.0,188391,2021-03-07
277,India,396.79295352027617,0.8674097756988418,2789,316988.0,321532,2021-03-07
278,India,894.4572336729683,2.186588921282799,135,5989.0,6174,2021-03-07
279,India,1098.5445547796646,1.463886397363648,12518,838606.0,855121,2021-03-07
280,India,762.170166440683,0.5473132651802767,1642,296562.0,300011,2021-03-07
281,India,801.5743703405973,1.1698180947821923,391,33003.0,33424,2021-03-07
282,India,,,0,0.0,0,2021-03-07
283,India,254.02391031126788,1.445855308557802,8737,593895.0,604279,2021-03-07
284,India,865.9072934704179,1.7398534211984973,1695,95095.0,97422,2021-03-07
285,India,578.8846850981379,1.7824471101568962,10278,563182.0,576623,2021-03-07
