Country_Region,Incident_Rate,Case_Fatality_Ratio,Deaths,Recovered,Confirmed,record_date
India,1208.049185202237,1.2306470821754665,62,4969.0,5038,2021-03-19
India,1656.641540171692,0.8048278472450856,7187,883890.0,892986,2021-03-19
India,1072.4260056620426,0.3325020781379884,56,16783.0,16842,2021-03-19
India,612.0250549336607,0.5047631284300949,1100,215183.0,217924,2021-03-19
India,211.0217597404665,0.5908374627404074,1556,261362.0,263355,2021-03-19
India,2073.160099544832,1.4989382520714494,360,22060.0,24017,2021-03-19
India,1093.4823823063489,1.220641232757549,3929,311198.0,321880,2021-03-19
India,562.5897317629326,0.0577367205542725,2,3424.0,3464,2021-03-19
India,3454.3888323621886,1.6945979565187794,10953,632230.0,646348,2021-03-19
India,3553.7273443656427,1.4457788579234003,815,54657.0,56371,2021-03-19
India,444.4235764496648,1.5630724572330412,4437,273280.0,283864,2021-03-19
India,986.147978499464,1.110951319479399,3090,270670.0,278140,2021-03-19
India,810.3779478002753,1.68242560731259,1016,58249.0,60389,2021-03-19
India,942.5693354264782,1.543091953933364,1979,125118.0,128249,2021-03-19
India,313.6631681215925,0.9045475197224402,1095,119307.0,121055,2021-03-19
India,1430.8030915171137,1.285315132374528,12425,942178.0,966689,2021-03-19
India,3082.050888020858,0.4059894117379746,4467,1070343.0,1100275,2021-03-19
India,3602.404762859612,1.3156563100900718,130,9698.0,9881,2021-03-19
India,1004.2061804466932,0.1545595054095827,1,489.0,647,2021-03-19
India,319.9394463135771,1.4284301914704298,3901,262587.0,273097,2021-03-19
India,1966.8165838360117,2.196843049668025,53208,2189965.0,2422021,2021-03-19
India,948.5871950756014,1.2719088863124872,373,28929.0,29326,2021-03-19
India,416.0738525147696,1.05653912050257,148,13829.0,14008,2021-03-19
India,358.76711930822336,0.2474134053081421,11,4421.0,4446,2021-03-19
India,543.4069951704564,0.7443762781186094,91,12132.0,12225,2021-03-19
India,730.4266122510895,0.5664517615232177,1918,335994.0,338599,2021-03-19
India,2848.305886913866,1.6740350702896032,674,39521.0,40262,2021-03-19
India,689.7097886018663,3.002578311398445,6242,186187.0,207888,2021-03-19
India,400.4593751047802,0.8616253162528543,2796,318586.0,324503,2021-03-19
India,898.0791045576175,2.1777706081626067,135,6015.0,6199,2021-03-19
India,1110.529200404716,1.4554919312857886,12582,845178.0,864450,2021-03-19
India,769.0624725946359,0.5503362799117347,1666,298451.0,302724,2021-03-19
India,802.4137403430483,1.1685943991153351,391,33043.0,33459,2021-03-19
India,,,0,0.0,0,2021-03-19
India,255.00338454589337,1.4435987596623197,8757,595382.0,606609,2021-03-19
India,873.0711915482358,1.7347395854542491,1704,95796.0,98228,2021-03-19
India,582.1002482067362,1.776567452994519,10301,566228.0,579826,2021-03-19
