Country_Region,Incident_Rate,Case_Fatality_Ratio,Deaths,Recovered,Confirmed,record_date
India,455.5961595641624,1.105263157894737,21,829,1900,2020-08-12
India,471.48423476793016,0.9034177205228492,2296,161425,254146,2020-08-12
India,154.73193170399972,0.1234567901234567,3,1659,2430,2020-08-12
India,193.7791008120614,0.2333367150248554,161,47209,68999,2020-08-12
India,72.3726390671097,0.460579488712481,416,59786,90321,2020-08-12
India,151.14724296552444,1.4848657909765848,26,1023,1751,2020-08-12
India,45.85505528883776,0.8075270410431175,109,9508,13498,2020-08-12
India,275.44809037815645,0.1179245283018868,2,1248,1696,2020-08-12
India,793.6754800217757,2.79655766848031,4153,133405,148504,2020-08-12
India,625.6264775413713,0.8968158000806127,89,6641,9924,2020-08-12
India,116.35385732106288,3.650528808633171,2713,57421,74318,2020-08-12
India,156.08750487330263,1.1425586043976013,503,36694,44024,2020-08-12
India,48.792565172495,0.495049504950495,18,2362,3636,2020-08-12
India,194.12302518241523,1.885435202362473,498,18523,26413,2020-08-12
India,51.15568896967991,0.9978220128653194,197,10815,19743,2020-08-12
India,290.8321318071931,1.7863140859262878,3510,112633,196494,2020-08-12
India,106.84760543742937,0.3303271812080537,126,24922,38144,2020-08-12
India,660.2525073918385,0.4969630038652678,9,1274,1811,2020-08-12
India,0.0,,0,0,0,2020-08-12
India,48.74004739865344,2.518988558792424,1048,31239,41604,2020-08-12
India,445.2608385859887,3.4013419342601763,18650,381843,548313,2020-08-12
India,128.8029124596278,0.3013561024610748,12,2231,3982,2020-08-12
India,35.0193512360732,0.5089058524173028,6,517,1179,2020-08-12
India,52.37063887337764,0.0,0,330,649,2020-08-12
India,138.59656531218675,0.2565747273893521,8,1113,3118,2020-08-12
India,109.30976552201044,0.6019103252289233,305,36479,50672,2020-08-12
India,451.4192008444036,1.5044663845792197,96,3676,6381,2020-08-12
India,89.27595965850661,2.508454420454123,675,17212,26909,2020-08-12
India,69.23131972085983,1.46524064171123,822,41648,56100,2020-08-12
India,134.73359690895052,0.1075268817204301,1,550,930,2020-08-12
India,404.0530326928003,1.6781126796388146,5278,256313,314520,2020-08-12
India,219.68749526836703,0.7690083839259901,665,63074,86475,2020-08-12
India,158.35314646239118,0.6663637740421021,44,4912,6603,2020-08-12
India,,,0,0,0,2020-08-12
India,57.27107758665536,1.6368414098856412,2230,84661,136238,2020-08-12
India,96.75706510561236,1.2860554841080287,140,6687,10886,2020-08-12
India,104.7351972736924,2.1116500201292103,2203,76120,104326,2020-08-12
