Country_Region,Incident_Rate,Case_Fatality_Ratio,Deaths,Recovered,Confirmed,record_date
India,246.26171361704985,1.3631937682570594,14,326,1027,2020-08-05
India,345.9170000671386,0.9015290060656116,1681,104354,186461,2020-08-05
India,118.11840876992572,0.1617250673854447,3,1210,1855,2020-08-05
India,141.67142625928545,0.23986519972247,121,35892,50445,2020-08-05
India,51.899069235025024,0.5480932530492512,355,42414,64770,2020-08-05
India,109.62706942673675,1.5748031496062993,20,715,1270,2020-08-05
India,35.3543903090039,0.6822331123282406,71,7871,10407,2020-08-05
India,221.85264826448213,0.1464128843338213,2,960,1366,2020-08-05
India,749.4660070733019,2.8837925723087454,4044,126116,140232,2020-08-05
India,467.9590228526399,0.8621851003637343,64,5287,7423,2020-08-05
India,104.37841860300252,3.8338658146964857,2556,49433,66669,2020-08-05
India,136.67229551735576,1.180346580886168,455,31960,38548,2020-08-05
India,39.130671078931634,0.4801097393689986,14,1762,2916,2020-08-05
India,168.70836493629432,1.855804835547811,426,15244,22955,2020-08-05
India,38.57599642306612,0.9134873723804406,136,5703,14888,2020-08-05
India,224.1607149840076,1.8514483423462684,2804,74679,151449,2020-08-05
India,81.65673621294316,0.3224589207917395,94,17533,29151,2020-08-05
India,580.4097138419696,0.4396984924623116,7,1164,1592,2020-08-05
India,0.0,,0,0,0,2020-08-05
India,41.863206752799776,2.599764929758773,929,26064,35734,2020-08-05
India,380.257383247284,3.518520495873063,16476,305521,468265,2020-08-05
India,100.04706384671742,0.2263174911089557,7,1862,3093,2020-08-05
India,27.593704239450396,0.5382131324004306,5,330,929,2020-08-05
India,43.3328706856761,0.0,0,286,537,2020-08-05
India,111.03727394157876,0.2401921537229784,6,685,2498,2020-08-05
India,84.16972748535292,0.5766569275718899,225,25738,39018,2020-08-05
India,313.6093586182795,1.466275659824047,65,2668,4433,2020-08-05
India,65.87622932770846,2.472804190169218,491,12943,19856,2020-08-05
India,58.33695090631882,1.5759857843966831,745,33849,47272,2020-08-05
India,115.89986830877464,0.125,1,303,800,2020-08-05
India,351.3046620888121,1.6313171944708549,4461,214815,273460,2020-08-05
India,185.5816308685078,0.8062970568104039,589,52103,73050,2020-08-05
India,137.2969504009071,0.5414847161572053,31,3793,5725,2020-08-05
India,,,0,0,0,2020-08-05
India,43.88212721205375,1.7789401080583975,1857,60558,104388,2020-08-05
India,73.36329371502157,1.1873031257572086,98,5233,8254,2020-08-05
India,84.12868826117577,2.2028639618138426,1846,58962,83800,2020-08-05
