Date,Open,High,Low,Close,Volume,Turnover
2020-09-28,21152.05,21708.85,21055.1,21665.5,240223120,55509600000.0
2020-09-29,21770.9,21811.5,21280.6,21411.3,242993739,51299900000.0
2020-09-30,21405.25,21549.35,21128.5,21451.8,240051659,53101300000.0
2020-10-01,21685.25,22293.75,21664.15,22246.0,348728050,82070600000.0
2020-10-05,22352.1,22768.55,22247.25,22370.95,325414639,82087800000.0
2020-10-06,22673.05,22893.5,22521.05,22853.7,247980470,62212500000.0
2020-10-07,22836.95,23036.2,22607.8,22964.8,236098777,62223100000.00001
2020-10-08,23150.25,23450.9,23063.6,23191.35,280136398,79448000000.0
2020-10-09,23312.6,23904.1,23132.45,23846.8,350978943,102611400000.0
2020-10-12,23955.6,24190.35,23552.6,23712.8,280694619,69886500000.0
2020-10-13,23663.05,23775.15,23431.5,23492.2,190829083,53507299999.99999
2020-10-14,23353.15,23962.7,23149.45,23874.65,225363576,59074100000.0
2020-10-15,23920.35,24087.85,22970.95,23072.4,270328079,77709600000.0
2020-10-16,23219.85,23646.2,23148.95,23533.25,229438006,59312900000.0
2020-10-19,23902.9,24320.95,23754.85,24266.75,388154335,98247200000.0
2020-10-20,24117.35,24410.9,24039.85,24311.8,254147636,66165700000.0
2020-10-21,24444.2,24823.6,24099.85,24635.05,335657280,100643300000.0
2020-10-22,24447.35,24691.15,24250.2,24484.15,241407252,72874000000.0
2020-10-23,24669.2,24764.15,24360.85,24478.3,196845852,54064500000.0
2020-10-26,24525.8,24577.3,23867.75,24075.45,260452297,69499000000.0
2020-10-27,24288.05,24809.65,23924.2,24769.5,299009849,117903200000.0
2020-10-28,24737.85,24780.7,24057.95,24232.5,272722955,75095000000.0
2020-10-29,24063.5,24339.1,23822.05,24092.0,340550442,95428100000.0
2020-10-30,24090.15,24277.35,23612.7,23900.9,271824691,63085200000.00001
2020-11-02,24367.6,25139.0,24120.6,24892.5,437217701,117651600000.0
2020-11-03,25108.0,25760.7,25085.7,25682.8,407591534,108599300000.0
2020-11-04,25539.55,25891.0,25142.0,25771.6,409247572,114001900000.0
2020-11-05,26174.8,26375.2,26000.05,26313.1,385307914,107104000000.0
2020-11-06,26274.1,26853.45,26135.3,26798.95,357689528,112678100000.0
2020-11-09,27088.95,27595.0,27068.95,27534.1,365124397,110748200000.0
2020-11-10,28039.45,28802.5,27916.9,28606.0,595796701,195326300000.0
2020-11-11,28713.15,29030.9,28211.1,28845.0,497507807,180593000000.0
2020-11-12,28633.75,28672.9,28066.05,28278.8,308960319,112785100000.0
2020-11-13,28108.7,28520.55,27703.3,28465.7,330891449,107232500000.0
2020-11-14,28685.7,28752.45,28431.85,28594.3,43672347,11545100000.0
2020-11-17,28792.25,29239.25,28722.9,29181.3,317307486,109246299999.99998
2020-11-18,29107.9,29784.75,29056.75,29749.85,487620929,125384400000.0
2020-11-19,29302.6,29627.2,28819.55,28903.05,358602987,121892000000.0
2020-11-20,28935.75,29406.7,28580.9,29236.0,320010076,116141900000.0
2020-11-23,29432.8,29492.3,28852.9,29024.2,395630008,127457099999.99998
2020-11-24,29265.6,29827.8,29206.75,29737.25,348058801,122792400000.0
2020-11-25,30021.9,30197.85,29132.3,29196.4,546078327,136531700000.0
2020-11-26,29370.4,29623.0,28923.1,29549.75,369368245,113388900000.0
2020-11-27,29622.0,29716.85,29368.7,29609.05,494394896,243781200000.0
2020-12-01,29844.8,29919.75,29511.0,29817.85,325606521,87808300000.0
2020-12-02,29876.7,29886.25,29149.9,29463.15,374276909,92069100000.0
2020-12-03,29728.9,29813.0,29379.4,29448.75,419239179,103663200000.0
2020-12-04,29573.4,30162.3,29473.5,30052.4,466911596,111453200000.0
2020-12-07,30062.6,30354.2,29950.6,30211.55,431765351,120393000000.0
2020-12-08,30300.3,30363.8,30025.2,30261.9,586847601,101418200000.0
2020-12-09,30335.05,30807.25,30326.7,30709.4,542515807,97553799999.99998
2020-12-10,30545.35,30610.0,30202.1,30510.35,335772472,81659700000.0
2020-12-11,30555.3,30811.8,30328.45,30604.85,409937035,95888000000.0
2020-12-14,30735.15,30845.8,30624.25,30745.9,269034727,71562000000.0
2020-12-15,30805.4,30805.85,30345.75,30691.05,279367757,81800800000.0
2020-12-16,30920.35,30932.25,30587.1,30698.4,380587654,68177400000.0
2020-12-17,30791.2,30945.2,30643.9,30847.05,260660598,75632400000.0
2020-12-18,30841.85,30854.05,30374.5,30714.65,278144935,81873400000.0
2020-12-21,30595.8,30607.5,29201.2,29456.45,390941877,100525900000.0
2020-12-22,29607.5,29711.15,28976.75,29625.95,464415052,107840600000.0
2020-12-23,29560.75,29941.4,29446.0,29883.3,379383537,68573300000.0
2020-12-24,30071.65,30545.85,30007.8,30402.2,300013358,65896700000.0
2020-12-28,30558.85,30929.05,30538.15,30880.95,317207023,55364300000.0
2020-12-29,31006.9,31359.35,31002.6,31322.5,389215378,85584599999.99998
2020-12-30,31479.8,31510.25,31007.15,31303.05,267799744,65889799999.99999
2020-12-31,31295.9,31409.5,31088.1,31264.05,364121772,73989000000.0
2021-01-01,31297.3,31384.35,31188.25,31225.85,362816824,45786800000.0
2021-01-04,31485.15,31489.6,30893.65,31212.45,455777638,73322500000.0
2021-01-05,31041.1,31767.65,30935.55,31722.25,427039458,97377099999.99998
2021-01-06,31839.95,31982.3,31548.15,31797.9,546145047,105789700000.0
2021-01-07,32129.8,32177.4,31911.5,31956.0,503480241,93227900000.00002
2021-01-08,32298.05,32298.05,32002.95,32084.2,320076839,76208500000.0
2021-01-11,32280.3,32288.45,31836.95,31998.9,262149604,65404000000.0
2021-01-12,31835.05,32397.95,31725.85,32339.0,518130302,95418300000.0
2021-01-13,32546.6,32683.5,32148.25,32574.65,631806349,114567900000.00002
2021-01-14,32526.7,32718.95,32442.35,32519.75,418770741,81115800000.0
2021-01-15,32508.9,32544.8,32044.35,32246.8,441548129,77073400000.0
2021-01-18,32275.15,32441.5,31650.9,31811.75,396843076,107580300000.0
2021-01-19,32082.9,32464.95,31863.95,32424.85,354794656,75432700000.0
2021-01-20,32388.95,32607.45,32322.9,32543.7,463373596,75748800000.0
2021-01-21,32732.8,32842.3,31985.55,32186.9,429690838,100740600000.0
2021-01-22,32088.0,32131.4,31119.9,31167.25,447189924,100669800000.0
2021-01-25,31507.15,31697.55,31013.65,31198.4,354685592,95689000000.0
2021-01-27,31236.25,31287.05,30165.65,30284.55,374955694,105970400000.00002
2021-01-28,29812.3,30464.4,29687.7,30358.3,616602174,153270300000.0
2021-01-29,30700.65,31111.95,30254.55,30565.5,491234852,123379100000.0
2021-02-01,30976.35,33305.3,30906.45,33089.05,724603063,187407100000.0
2021-02-02,33589.05,34652.5,33583.15,34267.9,672200917,184192800000.0
2021-02-03,34555.6,34908.05,34011.9,34758.45,605204158,149043500000.0
2021-02-04,34548.9,35413.15,34238.9,35344.8,829671813,173265800000.00003
2021-02-05,35634.95,36615.2,35545.0,35654.5,929584155,248457400000.00003
2021-02-08,36073.85,36466.45,35872.25,35983.65,448653152,104782300000.0
2021-02-09,36058.8,36477.15,35636.85,36056.5,692481033,117932800000.0
2021-02-10,36042.35,36227.2,35428.15,35783.1,454605536,98911000000.0
2021-02-11,35687.25,36009.45,35573.3,35752.1,397926100,75132900000.0
2021-02-12,35736.6,36322.8,35700.25,36108.9,400613273,91377800000.0
2021-02-15,36501.4,37449.9,36405.1,37306.25,395960815,100124500000.0
2021-02-16,37492.6,37708.75,36762.75,37098.4,498415137,131437000000.0
2021-02-17,37041.95,37331.45,36764.25,36910.95,850487354,133951500000.0
2021-02-18,37088.75,37108.75,36367.45,36587.0,860331083,139356800000.0
2021-02-19,36371.55,36656.2,35584.6,35841.6,1057099488,149978200000.0
2021-02-22,35874.3,36128.9,35097.55,35257.2,558736003,120536700000.0
2021-02-23,35540.55,35680.85,34976.0,35116.95,495062997,102187900000.00002
2021-02-24,35205.4,36567.65,35060.65,36452.3,272875395,75738000000.0
2021-02-25,36763.15,37232.2,36494.0,36549.0,455940302,130876500000.0
2021-02-26,35806.65,35902.9,34658.7,34803.6,583014812,163324600000.0
2021-03-01,35374.25,35581.1,34983.75,35296.0,321453194,76692600000.0
2021-03-02,35458.15,35747.05,35002.45,35419.7,313565974,78695200000.0
2021-03-03,35754.45,36455.15,35570.55,36368.05,526962435,95326200000.00002
2021-03-04,35575.65,36316.4,35519.25,35802.5,518584470,104197000000.0
2021-03-05,35458.5,35616.05,34893.25,35228.15,479018691,119749700000.0
2021-03-08,35462.45,35827.3,35090.75,35275.75,300221829,84406299999.99998
2021-03-09,35705.9,36077.8,35544.95,35865.65,276564848,92624100000.0
2021-03-10,36112.25,36176.9,35764.35,35938.3,210555025,64461500000.0
2021-03-12,36497.35,36497.35,35188.05,35496.65,273642948,79528100000.0
2021-03-15,35544.25,35544.25,34430.65,35182.55,353005770,90142099999.99998
2021-03-16,35352.0,35405.05,34744.6,34804.6,311778180,71472900000.0
2021-03-17,34905.05,35100.5,34126.85,34229.25,294340779,75346600000.0
2021-03-18,34577.5,34759.85,33597.55,33856.8,365798753,79323700000.0
2021-03-19,33590.4,34355.4,33361.0,34161.6,457208862,108797600000.0
2021-03-22,34088.4,34148.9,33389.15,33603.45,298859239,76857200000.0
2021-03-23,33747.95,34360.05,33622.0,34184.4,365205246,94446100000.0
2021-03-24,33894.7,33970.65,33203.4,33293.25,345484145,80619100000.0
2021-03-25,33420.75,33550.15,32415.25,33006.45,486186269,105569100000.0
2021-03-26,33605.05,33610.65,33166.1,33318.2,291664756,69327400000.0
2021-03-30,33615.9,33990.8,33564.55,33875.1,374227813,102469500000.0
2021-03-31,33764.8,33773.1,33151.8,33303.9,317682921,86471000000.0
2021-04-01,33588.0,33949.15,33208.75,33858.0,275264439,84518400000.0
2021-04-05,33649.15,33697.75,32330.15,32678.85,306389349,83177300000.0
2021-04-06,32915.65,33007.65,32338.4,32501.35,263466128,71465900000.0
2021-04-07,32529.7,33191.7,32141.55,32991.2,301661823,84541500000.0
2021-04-08,33154.2,33306.8,32704.75,32782.85,242109321,64592800000.0
2021-04-09,32636.9,32972.15,32329.95,32448.05,342531390,85259300000.0
2021-04-12,31637.9,31698.05,30520.3,30792.0,500839301,106179000000.0
2021-04-13,30901.8,31885.45,30722.85,31771.6,394495718,85629100000.0
2021-04-15,31929.1,32187.05,31406.4,32112.85,359820808,104598799999.99998
2021-04-16,32161.45,32325.15,31911.9,31977.45,282437841,69049000000.0
2021-04-19,30993.45,31304.3,30405.65,31208.4,371591981,93374100000.0
2021-04-20,31568.95,31731.65,30891.0,31112.7,301980700,78764100000.0
2021-04-22,30763.5,31834.5,30555.25,31782.6,324393822,104289300000.0
2021-04-23,31490.6,32148.4,31377.15,31722.3,333782207,89361800000.0
2021-04-26,32316.65,32603.7,32144.8,32275.15,312038031,113194200000.0
2021-04-27,32228.95,32807.1,32152.95,32735.35,298418626,101572900000.00002
2021-04-28,32865.5,33777.7,32840.3,33722.8,354104361,129470100000.0
2021-04-29,33901.6,34287.0,33304.6,33714.5,381173342,117858799999.99998
2021-04-30,33112.4,33455.25,32663.4,32781.8,356408638,110627500000.0
2021-05-03,32368.55,32566.6,31906.55,32465.75,313628139,98450700000.0
2021-05-04,32610.4,33011.55,32191.4,32270.35,672537145,100978100000.0
2021-05-05,32577.1,32862.15,32068.55,32783.7,343564356,73415800000.0
2021-05-06,32900.75,32956.35,32564.0,32827.8,268011511,63993200000.0
2021-05-07,33041.65,33259.15,32771.35,32904.5,261346010,59275900000.0
2021-05-10,33175.3,33297.6,33028.15,33142.4,366829284,68141899999.99999
2021-05-11,32640.95,33154.3,32611.7,32872.2,410859353,73285600000.0
2021-05-12,32717.65,32747.7,32352.3,32452.3,530601264,79474800000.0
2021-05-14,32495.15,32622.65,32115.5,32169.55,344502670,67784700000.0
2021-05-17,32437.85,33506.9,32318.7,33459.25,432480348,111869300000.0
2021-05-18,33893.1,34142.85,33730.45,33922.4,385809306,108776299999.99998
2021-05-19,33717.1,33959.3,33608.25,33685.2,310365750,71516200000.0
