Date,Open,High,Low,Close,Volume,Turnover
2020-03-11,258.35,260.55,252.7,255.25,11432519,2663300000.0
2020-03-12,243.5,244.85,227.45,230.3,16522115,3167000000.0
2020-03-13,208.55,236.95,203.4,235.85,14615406,3049000000.0
2020-03-16,223.75,225.0,214.65,216.15,10718354,2493700000.0
2020-03-17,214.65,220.0,210.5,211.0,11915878,2400900000.0
2020-03-18,215.3,215.9,195.7,197.75,12952523,2727300000.0
2020-03-19,187.45,195.25,181.95,191.2,14930335,2905800000.0
2020-03-20,191.45,198.65,183.2,196.4,38437913,4122000000.0
2020-03-23,178.55,185.35,171.1,174.1,9352131,1513000000.0
2020-03-24,175.55,181.6,166.15,170.65,15191738,2326300000.0
2020-03-25,166.5,176.4,165.35,175.1,17108422,2424600000.0
2020-03-26,177.75,189.7,173.0,185.8,22629440,2986800000.0
2020-03-27,191.9,199.45,181.65,185.05,19297142,2800100000.0
2020-03-30,181.25,182.2,170.05,171.6,13368687,1812800000.0
2020-03-31,177.35,178.35,171.9,175.5,12741227,1810700000.0
2020-04-01,175.55,177.6,170.85,172.1,9163479,1377900000.0
2020-04-03,173.4,175.4,168.8,172.05,10531108,1592900000.0
2020-04-07,178.05,183.95,177.1,183.0,12343063,2513800000.0
2020-04-08,180.35,188.55,178.85,180.5,15604004,2207500000.0
2020-04-09,183.55,187.05,179.95,185.75,11181179,1908100000.0
2020-04-13,186.6,186.7,173.9,176.7,17201639,2739500000.0
2020-04-15,177.6,182.95,177.0,179.95,14796420,2754200000.0
2020-04-16,179.05,184.55,178.6,181.3,17672261,2960800000.0
2020-04-17,188.95,192.5,186.9,187.8,35363279,5534100000.0
2020-04-20,189.9,192.15,187.8,188.9,23590488,3953600000.0
2020-04-21,186.2,186.45,182.3,185.45,18392666,2584000000.0
2020-04-22,186.05,186.7,181.8,184.05,15366269,2327500000.0
2020-04-23,185.8,189.4,183.7,185.45,15325363,2494600000.0
2020-04-24,182.75,183.2,177.0,177.7,17345096,2440200000.0
2020-04-27,180.4,182.5,178.45,180.1,12232963,2031100000.0000002
2020-04-28,182.25,182.6,179.75,181.5,14295543,2002000000.0
2020-04-29,182.85,184.7,182.45,183.15,14508844,2189800000.0
2020-04-30,185.65,191.75,185.05,187.3,18725387,3276900000.0
2020-05-04,181.45,182.2,173.9,174.3,10167821,1837000000.0
2020-05-05,177.1,177.25,169.0,169.3,11854952,1927100000.0
2020-05-06,169.7,171.8,168.6,171.0,12089690,2101500000.0
2020-05-07,171.2,173.55,170.15,170.65,9836484,1595800000.0000002
2020-05-08,173.55,173.7,168.65,169.55,11110860,1686100000.0000002
2020-05-11,173.15,173.85,170.7,171.1,11024816,2187600000.0
2020-05-12,169.9,173.1,167.3,172.45,10714377,1747900000.0
2020-05-13,180.15,180.7,175.65,178.4,15964409,3126800000.0
2020-05-14,178.6,178.6,173.2,175.2,12407814,2065600000.0
2020-05-15,177.35,177.45,171.75,172.5,12611623,1959500000.0
2020-05-18,172.2,172.6,162.6,163.3,11094332,2022300000.0
2020-05-19,165.35,165.85,160.85,162.15,10690904,1896699999.9999998
2020-05-20,162.25,166.65,162.2,165.75,15500155,2480100000.0
2020-05-21,166.5,168.45,164.55,165.5,9642283,1835800000.0000002
2020-05-22,165.6,167.0,161.55,163.55,13255695,1661000000.0
2020-05-26,164.7,165.9,163.9,165.5,7243099,1074700000.0
2020-05-27,166.4,168.9,164.4,168.4,10568849,2039900000.0
2020-05-28,169.05,173.45,168.95,172.7,18948482,2667000000.0
2020-05-29,171.25,182.15,171.05,180.1,21867366,3733200000.0
2020-06-01,182.9,189.1,182.8,185.6,16791105,2959900000.0
2020-06-02,186.35,195.15,185.85,194.75,17225995,3745500000.0
2020-06-03,197.05,205.2,194.65,200.85,23559722,5657700000.0
2020-06-04,199.65,201.7,196.2,197.35,15216987,3073200000.0
2020-06-05,196.35,202.6,194.5,202.0,32033333,5748700000.0
2020-06-08,207.2,208.4,201.95,202.65,19179189,3389000000.0
2020-06-09,203.8,207.45,201.85,202.65,16053241,3152900000.0
2020-06-10,203.15,207.65,202.6,206.6,11981649,2144000000.0
2020-06-11,206.15,208.8,201.5,202.3,17681460,3204500000.0
2020-06-12,193.5,205.7,193.05,204.65,15248753,2731800000.0
2020-06-15,204.2,205.25,198.05,198.5,13608072,2258300000.0
2020-06-16,201.7,204.0,194.0,196.85,12404576,2621100000.0
2020-06-17,196.5,200.25,195.2,198.35,11377953,2070700000.0
2020-06-18,199.2,200.7,198.3,200.15,10545117,1901399999.9999998
2020-06-19,201.1,213.7,201.1,212.95,29524135,5957700000.0
2020-06-22,217.1,218.15,213.25,215.05,18720464,3779800000.0
2020-06-23,217.25,222.6,214.75,221.25,21202476,4009400000.0
2020-06-24,222.95,223.65,214.05,215.4,30205486,5280400000.0
2020-06-25,213.35,216.45,210.85,213.2,16721095,2927900000.0
2020-06-26,215.2,215.55,210.45,211.2,16871650,2984800000.0
2020-06-29,210.9,212.25,203.15,203.7,13653620,2526800000.0
2020-06-30,204.0,207.6,202.2,202.65,11456821,2342300000.0
2020-07-01,203.15,203.3,200.65,201.2,10100880,1739100000.0
2020-07-02,202.6,203.05,199.1,201.05,8319781,1680400000.0
2020-07-03,202.0,203.7,201.25,203.1,11801076,2088800000.0
2020-07-06,205.9,209.4,205.05,209.2,14656578,2560100000.0
2020-07-07,209.75,210.45,205.7,207.75,18875034,2950700000.0
2020-07-08,208.45,208.9,203.05,203.7,20206498,2965100000.0
2020-07-09,206.5,207.8,203.05,204.75,26948514,3962000000.0
2020-07-10,203.45,206.4,202.6,206.1,21491882,3541400000.0
2020-07-13,207.75,208.45,202.05,202.8,18941516,3362500000.0
2020-07-14,203.0,203.25,198.5,199.7,15642673,2624500000.0
2020-07-15,199.55,201.4,195.05,195.6,19864357,2870000000.0
2020-07-16,195.9,196.65,192.4,195.6,19717918,3484000000.0
2020-07-17,196.25,196.9,195.1,196.4,19095365,2394700000.0
2020-07-20,197.15,199.65,196.9,197.25,15119554,2112700000.0
2020-07-21,198.5,203.8,198.4,201.1,25392906,4164900000.0
2020-07-22,201.65,202.05,197.9,199.05,14707670,2393600000.0
2020-07-23,199.2,202.15,198.65,201.85,10350971,1844600000.0
2020-07-24,200.7,201.15,196.75,198.4,14122364,1932700000.0
2020-07-27,198.95,199.35,194.25,195.1,11805810,1938300000.0000002
2020-07-28,196.1,198.7,195.9,198.25,16156752,2527800000.0
2020-07-29,197.85,200.55,197.1,198.3,12897504,1992600000.0
2020-07-30,199.55,200.65,197.4,198.15,13075117,2140200000.0
2020-07-31,198.75,201.65,196.45,201.0,13635024,2344300000.0
2020-08-03,200.45,201.55,197.7,198.55,10964292,2414300000.0
2020-08-04,199.4,202.9,198.85,202.25,13719670,2354900000.0
2020-08-05,203.25,204.9,200.9,202.4,18369100,3509100000.0000005
2020-08-06,202.4,205.9,202.25,204.6,22712301,3990100000.0
2020-08-07,206.1,206.75,203.5,203.95,17322718,2724700000.0000005
2020-08-10,204.6,210.0,204.6,209.75,23363181,3550000000.0
2020-08-11,210.95,211.4,208.35,208.6,15949219,2119600000.0
2020-08-12,207.85,208.4,206.0,207.05,11662984,1540500000.0
2020-08-13,208.4,209.65,207.25,208.95,18908731,2752200000.0000005
2020-08-14,210.15,211.85,205.75,207.1,20168747,2881100000.0
2020-08-17,210.1,211.15,207.55,209.15,17826070,2665899999.9999995
2020-08-18,210.1,219.75,210.0,217.6,55959312,9918200000.0
2020-08-19,219.5,221.45,217.7,220.35,32824001,5556900000.000001
2020-08-20,218.1,224.15,217.3,221.3,30926405,5477700000.0
2020-08-21,223.35,225.5,222.6,224.05,18004921,3686800000.0
2020-08-24,225.75,227.85,221.45,221.8,36974048,6478800000.0
2020-08-25,220.9,222.65,216.2,217.05,33910025,11674400000.0
2020-08-26,218.15,220.1,216.5,218.8,20889829,3486100000.0
2020-08-27,225.6,236.5,224.25,232.8,98826919,22467199999.999996
2020-08-28,233.8,236.2,232.0,233.1,33254890,6830599999.999999
2020-08-31,237.6,237.6,221.2,222.75,32452449,8788700000.0
2020-09-01,221.65,225.35,217.2,224.5,23681654,4939600000.0
2020-09-02,224.5,228.4,221.75,225.75,21684660,3956100000.0
2020-09-03,226.25,226.85,224.25,225.3,11938272,2591200000.0
2020-09-04,220.6,223.2,218.8,220.05,14018633,2507400000.0
2020-09-07,221.1,222.0,216.7,218.0,15538248,2809100000.0000005
2020-09-08,218.6,219.0,213.15,214.25,11602764,2496900000.0
2020-09-09,212.95,213.0,208.85,211.05,14099859,2438100000.0
2020-09-10,212.9,215.65,210.6,212.25,15432200,2547000000.0
2020-09-11,212.15,218.65,211.95,214.95,23102371,4469500000.0
2020-09-14,216.95,226.3,216.85,222.95,19490513,4178700000.0
2020-09-15,223.8,224.2,219.9,221.35,12650088,2396500000.0
2020-09-16,222.05,227.05,221.2,226.35,21647716,3982700000.0
2020-09-17,224.75,226.0,221.9,222.5,14659647,2606800000.0
2020-09-18,223.7,230.05,223.4,226.75,27559113,5295700000.000001
2020-09-21,227.2,228.0,212.4,213.95,20624517,3592400000.0
2020-09-22,214.35,216.1,203.3,210.0,17937193,3219700000.0000005
2020-09-23,211.7,215.1,206.9,211.65,27539054,4769100000.0
2020-09-24,208.25,208.75,204.35,205.1,12800778,2165800000.0
2020-09-25,207.35,210.55,206.4,209.4,15477643,2450900000.0
2020-09-28,211.35,217.45,211.15,215.75,14056958,2750600000.0
2020-09-29,217.5,218.75,212.2,213.15,11342112,2096900000.0
2020-09-30,213.5,213.9,210.85,211.9,12954081,2356300000.0
2020-10-01,213.7,216.9,213.65,215.7,12393017,2397700000.0
2020-10-05,216.95,219.3,215.1,216.25,12386174,2681400000.0
2020-10-06,218.55,222.65,218.3,221.85,20409187,4431700000.0
2020-10-07,222.55,222.6,217.55,217.75,11074269,2282400000.0
2020-10-08,218.45,221.2,218.05,219.0,11528539,3042200000.0000005
2020-10-09,219.35,220.8,215.2,215.45,16943784,3382400000.0
2020-10-12,216.75,218.1,212.15,213.1,11985390,2303500000.0
2020-10-13,213.05,214.85,211.95,212.45,9722940,1903400000.0
2020-10-14,212.35,215.85,209.9,214.7,13692534,2565899999.9999995
2020-10-15,216.05,218.3,208.85,209.6,22293105,5293200000.000001
2020-10-16,210.35,215.85,208.1,215.1,17050682,3343500000.0
2020-10-19,218.6,219.35,215.95,218.35,17750815,3897300000.0
2020-10-20,218.1,227.75,217.1,226.95,24625452,6124000000.0
2020-10-21,228.15,238.65,226.35,236.85,40496451,15054800000.0
2020-10-22,235.15,239.3,233.9,237.7,26236533,7426300000.0
2020-10-23,238.05,238.9,234.2,235.1,13387434,3551400000.0
2020-10-26,235.7,235.9,228.65,230.65,13545584,3099300000.0
2020-10-27,229.8,231.05,226.7,229.0,12959465,2932000000.0
2020-10-28,228.65,229.2,223.65,224.35,18447188,3475400000.0
2020-10-29,223.35,225.05,221.3,223.4,16935223,3279400000.0
2020-10-30,223.9,229.5,223.8,228.2,20642268,4982400000.0
2020-11-02,229.95,237.7,227.6,235.4,38802178,12040800000.0
2020-11-03,234.8,237.45,228.85,229.95,18179001,7502200000.0
2020-11-04,228.35,229.45,224.45,225.7,13950789,4687500000.0
2020-11-05,227.75,228.85,223.2,224.55,22742012,7831799999.999999
2020-11-06,224.7,228.85,224.2,226.95,18938415,6977600000.0
2020-11-09,228.85,231.25,227.4,230.3,16740853,4312600000.0
2020-11-10,232.05,236.2,231.4,235.05,21131240,5347000000.0
2020-11-11,234.95,237.3,232.2,236.85,20237475,5147900000.0
2020-11-12,236.8,241.5,235.6,238.6,43695907,7474299999.999999
2020-11-13,239.55,242.65,239.2,241.8,42353618,6618099999.999999
2020-11-14,244.0,245.1,242.55,243.7,10454739,1252500000.0
2020-11-17,244.9,250.85,243.25,248.35,28540099,7117300000.0
2020-11-18,249.55,253.9,249.35,253.45,33441629,7174200000.0
2020-11-19,251.9,261.65,248.5,250.0,47853239,11491600000.0
2020-11-20,252.4,255.75,249.45,251.3,19803166,4848400000.0
2020-11-23,253.1,255.55,251.4,253.75,18679760,4593500000.0
2020-11-24,255.45,260.9,254.6,258.3,25769829,7162700000.0
2020-11-25,260.1,262.15,251.55,252.5,25894014,6950200000.0
2020-11-26,253.6,255.3,251.4,254.45,17344945,4376500000.0
2020-11-27,255.3,262.75,255.05,261.2,35483333,8914400000.0
2020-12-01,264.05,270.55,262.75,269.9,37295479,7891400000.0
2020-12-02,271.3,278.9,271.0,277.9,29732181,8431100000.0
2020-12-03,279.45,282.45,277.35,280.2,26062956,5721799999.999999
2020-12-04,281.05,284.8,280.2,283.4,29285010,7235500000.0
2020-12-07,283.85,284.9,281.4,282.45,20692856,4160200000.0
2020-12-08,283.25,286.8,281.6,284.8,20706145,6036799999.999999
2020-12-09,286.3,290.6,286.05,289.0,20826021,5406500000.0
2020-12-10,289.05,291.25,283.45,290.25,20322379,4927800000.0
2020-12-11,291.25,293.25,287.7,292.5,28752960,7697000000.0
2020-12-14,293.35,293.65,289.0,289.9,13517701,3578399999.9999995
2020-12-15,289.75,290.05,285.15,289.0,17078813,4003700000.0
2020-12-16,290.25,307.45,289.85,303.85,106995134,25427800000.000004
2020-12-17,304.55,308.25,301.25,305.65,36706557,8960200000.0
2020-12-18,305.7,305.95,300.2,303.8,18831425,5096400000.0
2020-12-21,301.9,306.25,281.75,287.85,31054074,7864900000.0
2020-12-22,287.25,293.4,281.0,289.15,28231274,7300700000.000001
2020-12-23,290.65,301.6,290.2,300.55,29487868,9018400000.0
2020-12-24,301.85,304.55,297.5,299.25,24944566,6057900000.0
2020-12-28,302.8,310.5,302.45,307.0,51229506,14031900000.0
2020-12-29,309.05,310.3,302.0,306.1,20992828,5689200000.0
2020-12-30,306.7,310.7,302.8,310.05,21303958,5597500000.0
2020-12-31,312.15,315.95,311.05,313.85,31790947,8731000000.0
2021-01-01,313.9,317.3,312.9,316.4,18692827,4449900000.0
2021-01-04,317.7,318.65,311.4,317.45,25818252,6534900000.0
2021-01-05,315.5,319.25,313.95,316.35,26199219,6656000000.0
2021-01-06,317.15,321.6,312.65,318.6,23386214,7205100000.0
2021-01-07,327.85,329.95,320.4,322.9,75517711,14572600000.0
2021-01-08,325.55,332.7,324.25,327.5,42557942,9726200000.0
2021-01-11,329.85,331.65,325.75,329.55,25228031,6617800000.0
2021-01-12,328.95,344.15,327.75,338.65,71282606,19271600000.0
2021-01-13,341.3,346.5,333.75,337.6,66216443,18437400000.0
2021-01-14,338.3,341.6,334.75,337.4,25876458,7262800000.0
2021-01-15,338.0,340.2,329.5,331.25,27731520,7832900000.0
2021-01-18,330.2,331.3,316.9,324.55,22887551,6951900000.000001
2021-01-19,327.35,341.85,327.05,338.15,73294882,18220500000.0
2021-01-20,339.4,340.5,336.9,338.4,26574931,7080599999.999999
2021-01-21,340.9,341.8,328.45,329.75,24006331,7028900000.0
2021-01-22,330.25,331.8,319.4,320.4,33386701,8652300000.0
2021-01-25,326.7,329.2,313.95,317.9,26434357,7340800000.0
2021-01-27,318.95,318.95,309.55,311.0,25991361,6710100000.0
2021-01-28,305.6,311.5,301.05,304.15,25172531,6968200000.000001
2021-01-29,308.65,311.7,304.35,305.65,21799500,5967500000.0
2021-02-01,308.1,328.5,304.7,324.95,46479791,12333300000.0
2021-02-02,328.5,339.25,325.2,337.25,37424583,10778100000.0
2021-02-03,340.45,341.35,334.3,335.8,32988443,10100800000.0
2021-02-04,334.7,346.85,333.5,339.0,55683470,17768900000.0
2021-02-05,340.95,346.15,338.7,341.3,37973976,13905500000.0
2021-02-08,346.95,349.85,344.25,348.15,37364078,11179800000.0
2021-02-09,349.75,353.25,344.1,345.8,34215974,9882200000.0
2021-02-10,347.8,352.0,346.0,351.45,28335025,9902300000.0
2021-02-11,351.55,354.5,349.85,350.55,19557996,6757700000.0
2021-02-12,351.35,354.25,349.5,350.6,21744555,6921500000.0
2021-02-15,352.9,362.3,351.9,355.85,29321103,10584800000.0
2021-02-16,357.9,362.7,354.3,356.8,27061243,8468900000.0
2021-02-17,356.3,358.0,352.95,354.5,18554231,6077900000.0
2021-02-18,356.4,356.95,350.05,352.65,21119713,6606100000.0
2021-02-19,353.45,354.35,343.2,348.05,29387028,8848100000.0
2021-02-22,347.95,350.45,335.45,338.3,17504954,5745000000.0
2021-02-23,341.65,351.85,341.5,347.45,29890436,10272700000.0
2021-02-24,349.5,352.1,346.8,350.45,17001297,5222500000.0
2021-02-25,353.8,357.15,353.35,356.35,45086620,9981700000.0
2021-02-26,350.6,354.0,345.65,349.8,32223675,8617600000.0
2021-03-01,353.3,356.5,351.05,354.45,26965112,5641799999.999999
2021-03-02,357.1,359.3,353.85,357.1,27041322,5768900000.0
2021-03-03,360.75,364.05,358.75,362.45,42120314,10140900000.0
2021-03-04,358.9,365.6,357.9,362.85,54844645,11880600000.0
2021-03-05,361.85,363.8,354.6,357.7,36750118,8339100000.0
2021-03-08,360.15,362.15,353.0,353.95,21765435,5029600000.0
2021-03-09,356.8,358.1,347.45,350.1,26373257,5618600000.0
2021-03-10,353.85,356.65,350.85,352.25,20818054,5847900000.0
2021-03-12,356.25,357.7,348.0,349.35,27805756,6587300000.0
2021-03-15,351.6,351.6,342.7,347.95,31431286,6658700000.0
2021-03-16,346.9,350.8,344.6,346.0,25009389,5122200000.0
2021-03-17,345.8,348.05,334.2,335.75,23697838,6282800000.0
2021-03-18,339.3,341.35,327.35,330.8,24600503,6082500000.0
2021-03-19,328.9,330.2,317.0,329.05,26747261,7658200000.000001
2021-03-22,328.85,339.65,327.55,337.95,24865133,7584800000.0
2021-03-23,339.15,342.8,337.85,341.5,28973377,8118300000.0
2021-03-24,339.0,340.6,329.9,331.45,24083625,5461900000.000001
2021-03-25,332.0,332.8,319.8,323.15,25773954,6205100000.0
2021-03-26,327.5,329.55,326.1,328.6,24395674,5948099999.999999
2021-03-30,331.95,332.3,323.1,328.5,19302218,5031600000.0
2021-03-31,327.7,334.9,324.4,334.15,27547024,6423200000.000001
2021-04-01,333.35,336.5,331.35,335.8,34754358,6589400000.000001
2021-04-05,334.15,334.15,319.6,324.45,21991767,5300300000.0
2021-04-06,327.45,329.65,322.15,328.25,26366525,6156799999.999999
2021-04-07,328.65,333.65,327.9,331.4,24415506,5537900000.0
2021-04-08,333.2,336.4,332.85,334.1,15557538,3962400000.0
2021-04-09,333.4,336.95,329.6,332.05,16314634,4153700000.0
2021-04-12,322.75,324.25,305.7,307.15,34328683,8051000000.0
2021-04-13,308.05,316.35,307.3,315.65,26660770,7176900000.000001
2021-04-15,313.05,315.7,309.35,314.45,18346234,5512700000.0
2021-04-16,315.15,317.2,311.75,313.05,18684540,3812600000.0
2021-04-19,304.25,305.85,298.55,300.3,21164203,4986400000.0
2021-04-20,303.75,305.05,299.25,301.25,19969791,4969500000.0
2021-04-22,298.8,306.05,298.35,305.15,27491259,5613500000.0
2021-04-23,304.25,306.75,299.5,301.8,14637315,3627700000.0
2021-04-26,304.2,314.35,304.2,312.05,21695623,4885100000.0
2021-04-27,314.1,316.35,313.2,314.3,17749622,4455000000.0
2021-04-28,315.95,316.35,311.7,312.45,16200623,3527900000.0
2021-04-29,314.6,316.05,311.2,312.2,14451643,3863900000.0
2021-04-30,308.5,313.35,307.7,309.6,13804259,3244800000.0
2021-05-03,305.9,309.75,305.05,307.65,15235729,4061200000.0
2021-05-04,309.45,312.4,305.5,306.25,14461434,3887300000.0
2021-05-05,307.25,310.5,302.3,303.2,14537088,3533300000.0
2021-05-06,304.6,305.8,302.55,305.35,10379814,3812200000.0000005
2021-05-07,307.15,312.0,306.25,307.65,28194181,6436000000.0
2021-05-10,310.2,312.3,307.75,310.05,31028725,5916300000.0
2021-05-11,308.6,314.1,306.9,310.95,24012040,4765500000.0
2021-05-12,312.45,315.8,309.6,310.35,18780642,4110500000.0
2021-05-14,313.75,314.05,299.9,300.45,18359814,4099200000.0
2021-05-17,303.65,305.95,300.95,304.65,14605612,3909500000.0
2021-05-18,308.2,309.15,306.2,307.2,15685315,4043500000.0
2021-05-19,308.25,314.65,308.25,313.8,19276165,6319700000.0
2021-05-20,314.55,318.25,309.7,317.0,41268852,7558800000.0
2021-05-21,320.3,326.1,318.3,320.65,34047889,8694200000.0
2021-05-24,323.85,327.3,321.55,325.0,26611475,8173900000.0
2021-05-25,327.55,328.55,324.5,326.2,35967731,7532000000.0
2021-05-26,328.25,336.3,327.9,335.45,59284882,11558300000.0
2021-05-27,336.75,336.8,330.4,331.45,31779657,8151900000.000001
2021-05-28,333.8,334.4,330.75,331.6,22128382,4910600000.0
2021-05-31,333.2,338.75,331.15,336.15,29509063,7649700000.0
2021-06-01,338.5,338.6,330.75,334.4,15721408,3810299999.9999995
2021-06-02,334.1,340.0,334.1,339.25,21408270,6015000000.0
2021-06-03,342.9,354.05,341.7,352.1,58120120,16500300000.0
2021-06-04,355.3,356.8,351.4,353.8,43002684,8787600000.0
2021-06-07,356.95,358.1,351.9,352.8,34110117,6642800000.0
2021-06-08,353.95,356.5,349.0,355.8,30474763,6605700000.000001
2021-06-09,359.1,361.55,348.2,349.9,41133695,9607800000.0
2021-06-10,351.7,363.25,351.6,361.6,43533698,9755700000.0
2021-06-11,364.45,364.8,357.0,357.85,29215818,7472500000.0
2021-06-14,359.95,360.0,344.25,352.4,37672881,9657700000.0
2021-06-15,355.0,358.6,354.05,357.05,21485797,5785100000.0
2021-06-16,357.2,359.0,350.95,352.55,22335191,5821799999.999999
2021-06-17,349.6,354.75,345.25,346.75,28043470,5508700000.0
2021-06-18,349.15,349.45,331.6,343.85,31309835,7390800000.0
2021-06-21,339.45,352.6,337.15,351.85,24162082,5478600000.0
2021-06-22,354.05,357.35,347.75,349.45,26125081,5707500000.0
2021-06-23,351.35,352.4,347.4,348.2,33346428,5863099999.999999
2021-06-24,350.45,350.95,344.9,345.55,40674740,6553500000.0
2021-06-25,346.7,349.65,345.45,346.55,22911076,4280500000.0
2021-06-28,346.5,348.85,345.75,346.7,18602728,3692400000.0
2021-06-29,347.35,348.6,343.75,345.45,24632370,5311500000.0
2021-06-30,346.85,347.35,343.1,343.95,28422822,5880200000.0
2021-07-01,345.35,347.5,342.3,342.8,17117616,4024700000.0000005
2021-07-02,344.7,346.8,343.9,344.6,16359146,3811900000.0
2021-07-05,347.3,354.5,346.4,354.0,32607647,7658200000.000001
2021-07-06,355.5,357.85,351.3,352.8,36706273,7428400000.0
2021-07-07,353.55,362.15,352.35,359.7,33279718,10723599999.999998
2021-07-08,362.0,363.35,355.7,357.65,29427734,7814500000.0
2021-07-09,358.8,367.45,356.9,366.15,40278945,11382700000.0
2021-07-12,369.2,382.25,367.9,379.35,146053734,30076800000.0
2021-07-13,383.85,386.85,379.4,380.8,73014473,17556500000.0
2021-07-14,381.2,381.2,376.5,377.2,27214100,6135300000.0
2021-07-15,378.7,394.3,376.3,393.05,62069095,18188700000.0
2021-07-16,395.45,402.1,390.05,397.55,80379702,23486600000.0
