Date,Open,High,Low,Close,Adj Close,Volume
2020-06-02,14358.0,14492.2998046875,14269.7001953125,14422.400390625,14422.400390625,34100
2020-06-03,14507.25,14549.0,14317.2001953125,14361.7001953125,14361.7001953125,40000
2020-06-04,14380.849609375,14695.099609375,14380.849609375,14627.4501953125,14627.4501953125,44600
2020-06-05,14715.900390625,14732.849609375,14599.75,14627.4501953125,14627.4501953125,38700
2020-06-08,14824.75,14990.25,14713.4501953125,14894.599609375,14894.599609375,48700
2020-06-09,14869.400390625,14983.2001953125,14712.2998046875,14737.849609375,14737.849609375,39000
2020-06-10,14774.7998046875,14882.599609375,14690.900390625,14842.0498046875,14842.0498046875,39400
2020-06-11,14823.9501953125,14840.650390625,14585.4501953125,14619.4501953125,14619.4501953125,34700
2020-06-12,14125.7998046875,14442.650390625,14123.5498046875,14402.75,14402.75,35500
2020-06-15,14444.25,14571.9501953125,14238.0498046875,14396.7001953125,14396.7001953125,0
2020-06-16,14634.0,14667.400390625,14375.5,14450.7998046875,14450.7998046875,0
2020-06-17,14418.7998046875,14559.5498046875,14382.9501953125,14478.4501953125,14478.4501953125,0
2020-06-18,14478.650390625,14623.9501953125,14443.0,14551.25,14551.25,0
2020-06-19,14532.7001953125,14625.7998046875,14422.4501953125,14499.7998046875,14499.7998046875,0
2020-06-22,14537.7998046875,14550.349609375,14432.4501953125,14463.7001953125,14463.7001953125,27900
2020-06-23,14398.4501953125,14725.400390625,14320.7001953125,14680.400390625,14680.400390625,45700
2020-06-24,14675.7001953125,14761.2001953125,14547.2001953125,14581.4501953125,14581.4501953125,36300
2020-06-25,14486.400390625,14590.5,14383.599609375,14411.2001953125,14411.2001953125,36300
2020-06-26,14496.7001953125,15086.0,14476.4501953125,14994.650390625,14994.650390625,77800
2020-06-29,14874.2001953125,14979.2001953125,14737.4501953125,14768.0,14768.0,28100
2020-06-30,14812.7001953125,14854.400390625,14692.4501953125,14754.2998046875,14754.2998046875,25900
2020-07-01,14767.349609375,14842.849609375,14704.5,14732.150390625,14732.150390625,19800
2020-07-02,14803.5,15195.2001953125,14782.4501953125,15122.5498046875,15122.5498046875,41200
2020-07-03,15164.25,15336.849609375,15148.5,15285.900390625,15285.900390625,27200
2020-07-06,15351.7001953125,15580.5,15351.7001953125,15464.9501953125,15464.9501953125,31900
2020-07-07,15528.0498046875,15806.849609375,15440.099609375,15784.9501953125,15784.9501953125,51600
2020-07-08,15765.0,15765.0498046875,15473.5,15513.650390625,15513.650390625,28400
2020-07-09,15572.349609375,15663.4501953125,15468.400390625,15535.9501953125,15535.9501953125,26600
2020-07-10,15471.7001953125,15656.0498046875,15417.5,15565.2001953125,15565.2001953125,27600
2020-07-13,15643.099609375,15885.5498046875,15624.7998046875,15819.2001953125,15819.2001953125,44800
2020-07-14,15779.5,15941.650390625,15611.849609375,15640.5498046875,15640.5498046875,42000
2020-07-15,15853.7998046875,16624.650390625,15830.5,16459.849609375,16459.849609375,193800
2020-07-16,16971.25,17491.150390625,16715.75,16926.05078125,16926.05078125,190500
2020-07-17,16936.94921875,16975.19921875,16693.349609375,16821.349609375,16821.349609375,88200
2020-07-20,16880.349609375,17376.150390625,16849.150390625,17258.30078125,17258.30078125,61200
2020-07-21,17453.349609375,17514.05078125,17219.69921875,17273.19921875,17273.19921875,63700
2020-07-22,17317.30078125,17321.69921875,16978.400390625,17076.05078125,17076.05078125,38300
2020-07-23,17071.80078125,17082.55078125,16949.150390625,17045.19921875,17045.19921875,35700
2020-07-24,16944.55078125,17322.69921875,16944.55078125,17286.0,17286.0,75700
2020-07-27,17323.0,17735.650390625,17290.55078125,17626.75,17626.75,65300
2020-07-28,17647.900390625,18103.650390625,17634.400390625,18042.75,18042.75,74600
2020-07-29,17959.80078125,18108.69921875,17783.30078125,17880.5,17880.5,45700
2020-07-30,17995.25,18252.69921875,17967.19921875,18003.55078125,18003.55078125,63700
2020-07-31,18166.30078125,18353.5,17909.30078125,18071.849609375,18071.849609375,47100
2020-08-03,18099.400390625,18140.849609375,17840.30078125,17965.80078125,17965.80078125,33100
2020-08-04,18029.400390625,18092.0,17716.400390625,17808.0,17808.0,0
2020-08-05,17889.55078125,18139.25,17818.150390625,17869.80078125,17869.80078125,35500
2020-08-06,18009.69921875,18222.80078125,17943.849609375,18188.75,18188.75,43900
2020-08-07,18182.30078125,18182.30078125,17977.69921875,18004.150390625,18004.150390625,32100
2020-08-10,18090.25,18205.25,18016.80078125,18159.55078125,18159.55078125,26000
2020-08-11,18202.5,18331.650390625,18036.5,18057.099609375,18057.099609375,30800
2020-08-12,18077.150390625,18109.80078125,17900.0,18066.0,18066.0,38900
2020-08-13,18141.349609375,18344.05078125,18032.900390625,18107.19921875,18107.19921875,35300
2020-08-14,18137.30078125,18230.099609375,17994.650390625,18022.650390625,18022.650390625,25700
2020-08-17,18136.650390625,18306.94921875,18103.30078125,18223.599609375,18223.599609375,39300
2020-08-18,18318.599609375,18375.150390625,18209.55078125,18270.349609375,18270.349609375,0
2020-08-19,18340.0,18354.80078125,18187.55078125,18210.849609375,18210.849609375,0
2020-08-20,18181.400390625,18252.30078125,18083.25,18126.099609375,18126.099609375,0
2020-08-21,18266.900390625,18282.55078125,18047.94921875,18065.30078125,18065.30078125,0
2020-08-24,18092.55078125,18112.900390625,17915.599609375,18010.94921875,18010.94921875,0
2020-08-25,18028.80078125,18047.5,17914.5,17973.69921875,17973.69921875,0
2020-08-26,18022.69921875,18156.150390625,17940.69921875,18128.0,18128.0,0
2020-08-27,18231.94921875,18305.55078125,18075.75,18102.650390625,18102.650390625,0
2020-08-28,18216.30078125,18253.599609375,18093.44921875,18122.0,18122.0,0
2020-08-31,18163.25,18426.400390625,17791.849609375,17928.849609375,17928.849609375,0
2020-09-01,17954.599609375,18154.400390625,17775.650390625,17814.05078125,17814.05078125,0
2020-09-02,17860.650390625,18114.849609375,17858.30078125,18077.0,18077.0,0
2020-09-03,18148.25,18497.94921875,18108.0,18348.55078125,18348.55078125,0
2020-09-04,18049.19921875,18259.80078125,18012.80078125,18073.94921875,18073.94921875,0
2020-09-07,18093.05078125,18208.94921875,17962.349609375,18176.80078125,18176.80078125,28400
2020-09-08,18304.25,18671.75,18213.55078125,18395.75,18395.75,0
2020-09-09,18264.19921875,18439.55078125,18193.44921875,18261.5,18261.5,0
2020-09-10,18385.94921875,18416.75,18217.099609375,18395.849609375,18395.849609375,0
2020-09-11,18347.650390625,18740.849609375,18338.099609375,18633.25,18633.25,0
2020-09-14,18804.849609375,19592.30078125,18799.55078125,19505.099609375,19505.099609375,0
2020-09-15,19511.5,19823.0,19392.349609375,19627.30078125,19627.30078125,0
2020-09-16,19642.30078125,19802.400390625,19533.69921875,19770.349609375,19770.349609375,0
2020-09-17,19660.44921875,20014.650390625,19605.05078125,19817.69921875,19817.69921875,0
2020-09-18,19889.94921875,20067.69921875,19777.75,19827.099609375,19827.099609375,0
2020-09-21,19855.55078125,20331.599609375,19683.849609375,19729.0,19729.0,0
2020-09-22,19813.349609375,20113.400390625,19376.69921875,19866.099609375,19866.099609375,0
2020-09-23,20016.80078125,20226.30078125,19615.150390625,19805.650390625,19805.650390625,0
2020-09-24,19630.30078125,19658.0,18914.69921875,18973.05078125,18973.05078125,0
2020-09-25,19108.75,19678.5,19077.849609375,19629.349609375,19629.349609375,0
2020-09-28,19774.75,19836.94921875,19463.650390625,19783.05078125,19783.05078125,0
2020-09-29,19891.05078125,20146.349609375,19782.349609375,19831.80078125,19831.80078125,0
2020-09-30,19880.599609375,20048.55078125,19741.650390625,19951.349609375,19951.349609375,0
2020-10-01,20129.80078125,20196.05078125,20009.30078125,20110.400390625,20110.400390625,0
2020-10-05,20375.900390625,20940.900390625,20341.44921875,20809.0,20809.0,0
2020-10-06,20995.30078125,20995.30078125,20573.900390625,20896.75,20896.75,0
2020-10-07,20897.55078125,21121.599609375,20771.650390625,21017.400390625,21017.400390625,0
2020-10-08,21531.849609375,22169.30078125,21501.94921875,21697.25,21697.25,0
2020-10-09,21703.44921875,21922.75,21540.650390625,21837.650390625,21837.650390625,0
2020-10-12,21990.849609375,22320.0,21845.05078125,22202.099609375,22202.099609375,0
2020-10-13,22230.19921875,22619.0,22186.05078125,22492.599609375,22492.599609375,0
2020-10-14,22475.849609375,22490.30078125,22129.94921875,22204.05078125,22204.05078125,0
2020-10-15,22473.650390625,22570.5,21364.150390625,21567.30078125,21567.30078125,0
2020-10-16,21638.25,21908.80078125,21247.55078125,21538.150390625,21538.150390625,0
2020-10-19,21683.80078125,21683.80078125,21354.900390625,21391.900390625,21391.900390625,0
2020-10-20,21397.5,21779.80078125,21346.05078125,21694.349609375,21694.349609375,0
2020-10-21,21757.05078125,21892.30078125,21406.099609375,21577.650390625,21577.650390625,0
2020-10-22,21480.69921875,21767.05078125,21290.44921875,21413.5,21413.5,0
2020-10-23,21546.650390625,21621.599609375,21385.150390625,21523.599609375,21523.599609375,0
2020-10-26,21493.30078125,21595.80078125,21148.650390625,21265.69921875,21265.69921875,0
2020-10-27,21287.099609375,21371.599609375,20932.69921875,21023.400390625,21023.400390625,0
2020-10-28,21121.900390625,21194.75,20701.0,20810.30078125,20810.30078125,0
2020-10-29,20667.69921875,20961.05078125,20548.30078125,20876.94921875,20876.94921875,0
2020-10-30,20912.94921875,21197.30078125,20797.5,20916.849609375,20916.849609375,0
2020-11-02,20964.150390625,21012.44921875,20669.349609375,20732.30078125,20732.30078125,0
2020-11-03,20792.25,21017.94921875,20679.650390625,20736.0,20736.0,0
2020-11-04,20769.900390625,21468.44921875,20765.80078125,21104.55078125,21104.55078125,0
2020-11-05,21383.69921875,21596.0,21284.599609375,21385.650390625,21385.650390625,0
2020-11-06,21435.150390625,21582.19921875,21251.55078125,21492.30078125,21492.30078125,0
2020-11-09,21751.650390625,21926.900390625,21620.55078125,21820.150390625,21820.150390625,0
2020-11-10,21633.099609375,21633.099609375,20862.69921875,20978.5,20978.5,0
2020-11-11,21029.25,21365.650390625,20967.80078125,21330.5,21330.5,0
2020-11-12,21380.19921875,21610.05078125,21291.69921875,21363.349609375,21363.349609375,0
2020-11-13,21305.349609375,21462.0,21219.80078125,21436.849609375,21436.849609375,0
2020-11-17,21704.05078125,21706.19921875,21361.44921875,21488.55078125,21488.55078125,0
2020-11-18,21519.150390625,21557.099609375,21153.849609375,21314.849609375,21314.849609375,0
2020-11-19,21285.75,21451.80078125,21070.25,21114.44921875,21114.44921875,0
2020-11-20,21275.349609375,21500.650390625,21121.75,21409.25,21409.25,0
2020-11-23,21551.849609375,22047.05078125,21432.650390625,22007.05078125,22007.05078125,0
2020-11-24,22099.599609375,22281.849609375,22016.94921875,22064.30078125,22064.30078125,0
2020-11-25,22087.900390625,22132.900390625,21675.900390625,21705.900390625,21705.900390625,0
2020-11-26,21717.400390625,21919.150390625,21544.05078125,21859.900390625,21859.900390625,36600
2020-11-27,21879.150390625,21972.94921875,21697.0,21764.900390625,21764.900390625,0
2020-12-01,21921.099609375,22216.44921875,21814.400390625,22170.900390625,22170.900390625,0
2020-12-02,22149.349609375,22371.55078125,21961.44921875,22319.0,22319.0,0
2020-12-03,22458.75,22458.80078125,22147.30078125,22202.19921875,22202.19921875,0
2020-12-04,22222.25,22347.849609375,22130.30078125,22309.80078125,22309.80078125,0
2020-12-07,22333.30078125,22482.900390625,22271.0,22440.900390625,22440.900390625,0
2020-12-08,22484.349609375,22737.94921875,22387.349609375,22617.400390625,22617.400390625,0
2020-12-09,22799.94921875,22895.5,22720.5,22803.44921875,22803.44921875,0
2020-12-10,22693.94921875,22809.55078125,22606.599609375,22755.75,22755.75,0
2020-12-11,22754.5,22901.75,22541.099609375,22664.0,22664.0,0
2020-12-14,22786.0,22792.44921875,22487.30078125,22746.69921875,22746.69921875,30500
2020-12-15,22656.349609375,22779.69921875,22608.349609375,22715.099609375,22715.099609375,29900
2020-12-16,22830.400390625,22933.80078125,22701.55078125,22906.25,22906.25,0
2020-12-17,22913.150390625,22960.5,22835.400390625,22892.25,22892.25,0
2020-12-18,23173.150390625,23416.5,23148.5,23256.599609375,23256.599609375,0
2020-12-21,23233.5,23506.69921875,22458.150390625,22844.599609375,22844.599609375,0
2020-12-22,22921.849609375,23680.900390625,22745.25,23611.599609375,23611.599609375,0
2020-12-23,23787.80078125,24228.80078125,23758.400390625,24167.75,24167.75,0
2020-12-24,24163.19921875,24163.19921875,23828.05078125,24009.25,24009.25,0
2020-12-28,24065.400390625,24192.05078125,24037.80078125,24100.30078125,24100.30078125,0
2020-12-29,24093.05078125,24424.19921875,24090.30078125,24274.05078125,24274.05078125,0
2020-12-30,24312.5,24394.75,24176.25,24330.05078125,24330.05078125,0
2020-12-31,24255.94921875,24295.19921875,24137.80078125,24251.349609375,24251.349609375,0
2021-01-04,24612.05078125,25158.849609375,24508.94921875,25110.05078125,25110.05078125,0
2021-01-05,25057.650390625,25824.150390625,25029.849609375,25769.150390625,25769.150390625,0
2021-01-06,25841.30078125,26036.69921875,25240.5,25419.150390625,25419.150390625,0
2021-01-07,25692.05078125,25702.30078125,25131.900390625,25251.19921875,25251.19921875,0
2021-01-08,25558.30078125,26227.5,25523.75,26162.400390625,26162.400390625,0
2021-01-11,26703.19921875,27095.75,26528.0,27027.75,27027.75,0
2021-01-12,27008.0,27127.25,26805.0,26982.099609375,26982.099609375,0
2021-01-13,27077.69921875,27103.900390625,26737.400390625,27004.30078125,27004.30078125,0
2021-01-14,26804.650390625,27176.5,26245.099609375,26965.55078125,26965.55078125,0
2021-01-15,26939.69921875,27037.650390625,26301.400390625,26362.80078125,26362.80078125,0
2021-01-18,26395.599609375,26423.599609375,25830.400390625,25916.25,25916.25,54400
2021-01-19,26080.099609375,26254.05078125,25987.30078125,26043.5,26043.5,41600
2021-01-20,26147.19921875,26758.099609375,26142.94921875,26619.69921875,26619.69921875,0
2021-01-21,26808.5,26872.94921875,26321.80078125,26450.150390625,26450.150390625,0
2021-01-22,26316.55078125,26667.55078125,26292.80078125,26489.75,26489.75,0
2021-01-25,26607.650390625,26685.80078125,25911.80078125,26023.30078125,26023.30078125,0
2021-01-27,26073.099609375,26236.55078125,25628.69921875,25865.30078125,25865.30078125,0
2021-01-28,25639.900390625,25807.650390625,25239.69921875,25301.25,25301.25,0
2021-01-29,25516.80078125,25539.849609375,24559.650390625,24645.75,24645.75,0
2021-02-01,24709.25,25139.150390625,24308.900390625,24922.69921875,24922.69921875,0
2021-02-02,25277.44921875,25574.75,25107.19921875,25447.80078125,25447.80078125,38500
2021-02-03,25590.05078125,25949.69921875,25341.400390625,25680.900390625,25680.900390625,35500
2021-02-04,25749.69921875,25862.5,25505.25,25570.05078125,25570.05078125,0
2021-02-05,25689.69921875,25733.5,25188.400390625,25331.599609375,25331.599609375,0
2021-02-08,25588.5,26028.0,25415.94921875,25915.599609375,25915.599609375,0
2021-02-09,25933.80078125,26301.19921875,25659.900390625,25779.150390625,25779.150390625,0
2021-02-10,25779.900390625,25941.05078125,25570.19921875,25885.30078125,25885.30078125,0
2021-02-11,25860.849609375,26080.150390625,25795.849609375,26043.44921875,26043.44921875,0
2021-02-12,26111.80078125,26455.05078125,26012.25,26093.80078125,26093.80078125,0
2021-02-15,26243.099609375,26279.30078125,25959.099609375,26001.099609375,26001.099609375,0
2021-02-16,26130.400390625,26167.849609375,25519.94921875,25613.94921875,25613.94921875,0
2021-02-17,25610.400390625,25672.25,25234.69921875,25282.94921875,25282.94921875,0
2021-02-18,25270.94921875,25686.849609375,25262.650390625,25618.55078125,25618.55078125,0
2021-02-19,25634.94921875,25676.0,25292.650390625,25503.19921875,25503.19921875,0
2021-02-22,25579.75,25617.349609375,24646.44921875,24766.44921875,24766.44921875,0
2021-02-23,24933.69921875,25199.599609375,24709.150390625,24807.80078125,24807.80078125,0
2021-02-24,24814.55078125,24872.349609375,24518.69921875,24779.400390625,24779.400390625,19700
2021-02-25,24979.0,25199.80078125,24830.69921875,24872.44921875,24872.44921875,34500
2021-02-26,24611.19921875,24689.0,24212.80078125,24301.44921875,24301.44921875,0
2021-03-01,24494.650390625,24846.099609375,24451.44921875,24556.30078125,24556.30078125,0
2021-03-02,24809.69921875,25435.400390625,24770.349609375,25301.849609375,25301.849609375,0
2021-03-03,25582.599609375,25814.900390625,25331.400390625,25772.650390625,25772.650390625,0
2021-03-04,25471.69921875,25981.349609375,25450.44921875,25631.849609375,25631.849609375,0
2021-03-05,25504.69921875,25697.75,25113.44921875,25229.599609375,25229.599609375,0
2021-03-08,25368.19921875,25549.30078125,25259.599609375,25347.94921875,25347.94921875,0
2021-03-09,25388.80078125,25685.80078125,25095.349609375,25582.349609375,25582.349609375,0
2021-03-10,25862.05078125,26136.55078125,25782.30078125,26010.099609375,26010.099609375,0
2021-03-12,26060.44921875,26298.0,25819.900390625,25888.25,25888.25,0
2021-03-15,25859.150390625,26094.150390625,25651.80078125,26032.05078125,26032.05078125,0
2021-03-16,26132.44921875,26602.650390625,26111.099609375,26363.849609375,26363.849609375,0
2021-03-17,26378.19921875,26657.099609375,26113.75,26183.5,26183.5,0
2021-03-18,26365.900390625,26395.94921875,25012.5,25373.349609375,25373.349609375,0
2021-03-19,25273.349609375,25687.400390625,25028.30078125,25562.75,25562.75,0
2021-03-22,25649.05078125,26102.80078125,25418.44921875,26035.349609375,26035.349609375,0
2021-03-23,26105.69921875,26315.80078125,25928.0,26105.69921875,26105.69921875,0
2021-03-24,25863.55078125,26114.599609375,25738.150390625,25802.94921875,25802.94921875,0
2021-03-25,25739.80078125,25766.0,25131.400390625,25237.099609375,25237.099609375,0
2021-03-26,25475.30078125,25687.05078125,25276.599609375,25385.099609375,25385.099609375,0
2021-03-30,25531.099609375,26306.650390625,25429.19921875,26121.099609375,26121.099609375,44200
2021-03-31,26130.599609375,26130.599609375,25788.0,25855.0,25855.0,0
2021-04-01,26039.849609375,26289.099609375,25855.349609375,25980.400390625,25980.400390625,0
2021-04-05,26035.5,26630.80078125,25978.94921875,26491.400390625,26491.400390625,0
2021-04-06,26715.19921875,26715.19921875,26403.44921875,26532.19921875,26532.19921875,0
2021-04-07,26514.94921875,26899.19921875,26401.69921875,26831.0,26831.0,0
2021-04-08,26899.5,27413.55078125,26845.849609375,27148.400390625,27148.400390625,0
2021-04-09,27322.05078125,27520.099609375,27109.94921875,27367.05078125,27367.05078125,0
2021-04-12,27504.400390625,27524.599609375,26545.650390625,26727.80078125,26727.80078125,0
2021-04-13,26737.69921875,26759.19921875,25513.400390625,25851.30078125,25851.30078125,0
2021-04-15,25577.0,26084.150390625,25293.30078125,26010.849609375,26010.849609375,0
2021-04-16,26183.44921875,26476.650390625,26131.19921875,26324.900390625,26324.900390625,0
2021-04-19,26012.400390625,26524.650390625,25875.900390625,26236.900390625,26236.900390625,0
2021-04-20,26495.599609375,26496.5,25736.44921875,25877.599609375,25877.599609375,0
2021-04-22,25902.599609375,26055.0,25718.599609375,25826.69921875,25826.69921875,64600
2021-04-23,25746.44921875,25926.05078125,25531.94921875,25609.099609375,25609.099609375,0
2021-04-26,25633.099609375,25887.099609375,25521.19921875,25680.30078125,25680.30078125,0
2021-04-27,25737.19921875,25871.44921875,25686.94921875,25815.75,25815.75,0
2021-04-28,25952.650390625,25992.5,25781.150390625,25962.099609375,25962.099609375,0
2021-04-29,26162.19921875,26162.19921875,25827.150390625,25874.30078125,25874.30078125,0
2021-04-30,25777.75,26154.30078125,25593.900390625,25664.44921875,25664.44921875,0
2021-05-03,25544.849609375,25785.599609375,25427.900390625,25676.05078125,25676.05078125,26600
2021-05-04,25783.19921875,25801.25,25398.94921875,25489.0,25489.0,27200
2021-05-05,25670.55078125,25857.650390625,25564.599609375,25786.94921875,25786.94921875,0
