Open,High,Low,Close,Adj Close,Volume
30235.30078125,30776.94921875,30182.44921875,30686.69921875,30686.69921875,336600
30761.94921875,31065.849609375,30630.849609375,31001.94921875,31001.94921875,427600
31070.75,31470.650390625,30917.25,31304.05078125,31304.05078125,334000
31367.05078125,31368.19921875,31111.05078125,31201.94921875,31201.94921875,254400
31248.650390625,31248.80078125,30957.19921875,31058.150390625,31058.150390625,239700
31230.19921875,31505.94921875,31225.900390625,31300.599609375,31300.599609375,198900
31441.150390625,31588.599609375,31398.150390625,31492.900390625,31492.900390625,226000
31586.55078125,31649.44921875,31180.599609375,31230.25,31230.25,303000
31281.849609375,31436.650390625,30776.099609375,30834.80078125,30834.80078125,341400
30873.849609375,30998.150390625,30630.5,30680.69921875,30680.69921875,0
30661.5,30692.75,30252.44921875,30562.5,30562.5,398900
30905.0,30947.150390625,30606.150390625,30838.19921875,30838.19921875,268800
30862.30078125,31085.30078125,30702.44921875,30942.849609375,30942.849609375,273100
30666.349609375,30702.150390625,30428.0,30455.099609375,30455.099609375,254200
30517.0,30610.69921875,30329.94921875,30432.69921875,30432.69921875,215900
30279.94921875,30515.349609375,30131.75,30306.849609375,30306.849609375,291000
30270.0,30271.94921875,29914.150390625,30187.0,30187.0,358000
29501.55078125,29564.099609375,29051.5,29147.150390625,29147.150390625,386900
29701.0,29791.150390625,28571.69921875,28868.400390625,28868.400390625,368300
29012.55078125,29285.349609375,28749.55078125,29177.05078125,29177.05078125,367300
29252.94921875,29273.650390625,28125.150390625,28653.69921875,28653.69921875,425800
28830.30078125,29134.30078125,28535.599609375,28815.349609375,28815.349609375,1075700
27649.94921875,28047.19921875,27162.30078125,27801.44921875,27801.44921875,1568100
27031.44921875,27091.599609375,25923.400390625,26462.599609375,26462.599609375,1059000
26272.75,26791.44921875,26234.099609375,26487.80078125,26487.80078125,723300
25175.900390625,25223.099609375,23536.349609375,23971.150390625,23971.150390625,760600
22720.75,25670.75,21351.69921875,25166.44921875,25166.44921875,783400
24061.599609375,24074.150390625,23008.25,23101.150390625,23101.150390625,481900
23348.05078125,23449.5,22002.0,22155.150390625,22155.150390625,537700
22411.849609375,22544.05078125,20267.94921875,20580.19921875,20580.19921875,875300
19428.94921875,21035.05078125,18675.650390625,20083.5,20083.5,476600
19898.30078125,20924.55078125,19265.0,20317.599609375,20317.599609375,501800
18311.30078125,18895.650390625,16791.05078125,16917.650390625,16917.650390625,307600
17705.849609375,17841.400390625,16116.25,17107.30078125,17107.30078125,391700
16759.94921875,18740.19921875,16635.5,18481.05078125,18481.05078125,394600
18781.849609375,20409.349609375,18364.5,19613.900390625,19613.900390625,482900
20801.599609375,21462.400390625,19580.099609375,19969.0,19969.0,539400
19254.44921875,19716.25,18668.69921875,18782.400390625,18782.400390625,327000
19307.650390625,19466.30078125,18792.400390625,19144.0,19144.0,309800
19122.400390625,19154.75,18042.25,18208.349609375,18208.349609375,274900
18325.05078125,18326.099609375,17143.19921875,17249.30078125,17249.30078125,342500
18454.55078125,19190.55078125,17953.75,19062.5,19062.5,435400
18799.400390625,20324.099609375,18482.900390625,18946.44921875,18946.44921875,508400
19553.150390625,19988.30078125,19166.900390625,19913.599609375,19913.599609375,390000
19854.900390625,19887.05078125,19294.0,19488.0,19488.0,288200
20096.349609375,20184.099609375,18776.75,19057.05078125,19057.05078125,389900
18957.150390625,19520.30078125,18703.44921875,19400.0,19400.0,350300
20394.75,20866.55078125,19729.30078125,20681.44921875,20681.44921875,475000
21104.69921875,21122.099609375,20444.25,20522.650390625,20522.650390625,438600
19812.05078125,19891.44921875,19247.94921875,19409.349609375,19409.349609375,311900
19306.94921875,19806.349609375,19051.94921875,19701.849609375,19701.849609375,349400
19871.349609375,20356.5,19584.400390625,20267.94921875,20267.94921875,325400
19697.650390625,19950.150390625,19515.400390625,19586.650390625,19586.650390625,305700
19870.80078125,20224.75,19847.650390625,20081.150390625,20081.150390625,299900
20436.599609375,20751.30078125,20260.80078125,20671.099609375,20671.099609375,367800
20440.400390625,21348.150390625,20393.650390625,21090.19921875,21090.19921875,400600
21589.19921875,21967.0,21353.650390625,21534.5,21534.5,471500
20514.75,20530.44921875,19643.599609375,19743.75,19743.75,328800
20147.30078125,20223.150390625,19212.349609375,19271.75,19271.75,381300
19302.44921875,19806.599609375,18941.0,19694.55078125,19694.55078125,395600
19536.05078125,19757.25,19332.150390625,19491.80078125,19491.80078125,300100
19844.0,19969.599609375,19285.05078125,19352.900390625,19352.900390625,0
19610.44921875,19733.400390625,18900.900390625,18950.5,18950.5,342600
18751.400390625,18993.400390625,18287.0,18862.849609375,18862.849609375,395400
20017.75,20122.25,19429.900390625,19634.94921875,19634.94921875,520800
19197.69921875,19380.099609375,19024.75,19068.5,19068.5,333000
19098.80078125,19119.099609375,18683.650390625,18833.94921875,18833.94921875,240600
18795.099609375,18795.099609375,17514.19921875,17573.19921875,17573.19921875,434800
18037.150390625,18175.30078125,17390.650390625,17486.25,17486.25,415500
17486.5,18002.650390625,17407.69921875,17840.19921875,17840.19921875,326200
17901.94921875,18200.69921875,17658.55078125,17735.099609375,17735.099609375,347600
17554.25,17952.25,17105.0,17278.900390625,17278.900390625,484800
17537.650390625,17681.69921875,17311.25,17440.349609375,17440.349609375,336800
17603.400390625,18874.25,17560.349609375,18710.55078125,18710.55078125,538000
18924.44921875,19455.55078125,18818.94921875,19169.80078125,19169.80078125,561100
18962.0,19358.05078125,18729.900390625,19297.25,19297.25,581700
19728.900390625,20225.349609375,19632.900390625,19959.900390625,19959.900390625,558100
20120.599609375,20615.75,19852.55078125,20530.19921875,20530.19921875,448300
20966.599609375,21619.55078125,20822.0,20940.69921875,20940.69921875,616900
20932.349609375,21141.80078125,20316.19921875,20390.44921875,20390.44921875,587900
20516.400390625,21198.69921875,20425.05078125,21034.5,21034.5,637400
21636.099609375,21807.400390625,20911.25,21187.349609375,21187.349609375,748100
21295.5,21568.849609375,20629.69921875,20724.900390625,20724.900390625,641200
20760.94921875,21251.44921875,20671.55078125,21100.099609375,21100.099609375,583000
21084.69921875,21244.44921875,20458.30078125,20525.150390625,20525.150390625,747100
19529.30078125,20747.69921875,19526.099609375,20654.55078125,20654.55078125,599200
20457.150390625,20470.849609375,19740.19921875,19912.900390625,19912.900390625,0
20500.650390625,20638.849609375,19507.05078125,20296.69921875,20296.69921875,0
20137.44921875,20627.900390625,19978.150390625,20201.75,20201.75,0
20137.599609375,21028.349609375,20030.349609375,20956.30078125,20956.30078125,0
20970.099609375,21467.650390625,20878.25,21338.099609375,21338.099609375,0
21491.55078125,22078.25,21425.55078125,21708.349609375,21708.349609375,664600
21859.25,22322.30078125,21647.80078125,22264.900390625,22264.900390625,527900
22479.349609375,22479.55078125,21336.349609375,21426.80078125,21426.80078125,684600
21218.05078125,21703.5,20926.44921875,21506.150390625,21506.150390625,586200
21735.05078125,21784.650390625,21320.099609375,21592.05078125,21592.05078125,375600
21291.55078125,21440.05078125,21026.44921875,21359.0,21359.0,328000
21524.30078125,21650.5,21212.0,21370.150390625,21370.150390625,292700
21354.099609375,22061.599609375,21281.849609375,21977.599609375,21977.599609375,386000
22133.80078125,22344.849609375,21890.5,21953.19921875,21953.19921875,399000
22101.75,22130.30078125,21768.0,21852.400390625,21852.400390625,256200
22270.94921875,22399.25,22171.05078125,22198.94921875,22198.94921875,290900
22254.30078125,22674.5,22040.349609375,22628.0,22628.0,455800
22700.900390625,23080.599609375,22499.5,22584.650390625,22584.650390625,673100
22753.150390625,22998.30078125,22673.400390625,22907.19921875,22907.19921875,356000
22720.94921875,22835.19921875,22320.05078125,22398.44921875,22398.44921875,457100
22613.25,22657.400390625,21981.650390625,22089.25,22089.25,293700
21877.599609375,21909.69921875,21222.44921875,21392.19921875,21392.19921875,338500
21634.25,21935.5,21230.55078125,21340.75,21340.75,359100
21453.25,21671.25,21027.849609375,21597.150390625,21597.150390625,348600
21608.05078125,22065.0,21550.80078125,21966.80078125,21966.80078125,294900
22307.30078125,22520.44921875,22187.80078125,22321.849609375,22321.849609375,349700
22639.849609375,22861.900390625,22597.94921875,22782.0,22782.0,316700
23159.0,23211.349609375,22658.19921875,22882.599609375,22882.599609375,412700
22854.849609375,23122.349609375,22734.900390625,23083.900390625,23083.900390625,307600
22853.19921875,22854.05078125,22417.19921875,22662.05078125,22662.05078125,436300
22664.599609375,22668.05078125,21801.349609375,21848.75,21848.75,340900
21940.150390625,22233.0,21611.400390625,22105.19921875,22105.19921875,379800
22075.0,22346.400390625,21906.349609375,22076.599609375,22076.599609375,400400
22195.05078125,22252.599609375,21580.150390625,21646.849609375,21646.849609375,299600
21730.55078125,21806.94921875,21375.0,21640.05078125,21640.05078125,397300
21543.80078125,21543.80078125,21031.44921875,21072.099609375,21072.099609375,431000
21248.25,21576.349609375,21057.75,21490.5,21490.5,0
21686.849609375,21936.5,21448.400390625,21509.94921875,21509.94921875,338800
21644.25,21926.55078125,21370.30078125,21642.599609375,21642.599609375,386600
21620.25,21787.25,21451.30078125,21754.0,21754.0,378600
21824.900390625,22071.94921875,21795.099609375,21900.25,21900.25,261800
22050.19921875,22277.599609375,22039.849609375,22227.19921875,22227.19921875,377900
22135.94921875,22326.55078125,21990.19921875,22264.0,22264.0,507500
22395.19921875,22439.94921875,22139.599609375,22196.349609375,22196.349609375,289100
22334.94921875,22334.94921875,21459.099609375,21679.400390625,21679.400390625,318800
21906.94921875,21909.400390625,21403.150390625,21700.849609375,21700.849609375,263400
21702.0,22227.75,21629.400390625,22170.599609375,22170.599609375,0
22315.400390625,22419.349609375,22234.25,22285.900390625,22285.900390625,0
21989.900390625,22079.900390625,21886.69921875,21999.44921875,21999.44921875,0
22190.69921875,22344.05078125,22165.05078125,22299.599609375,22299.599609375,0
22436.849609375,22897.5,22410.05078125,22833.0,22833.0,0
22973.400390625,23180.30078125,22857.900390625,23092.150390625,23092.150390625,0
23175.55078125,23453.400390625,23093.150390625,23414.19921875,23414.19921875,0
23511.44921875,23704.05078125,23464.150390625,23600.349609375,23600.349609375,0
23635.30078125,24611.80078125,23599.19921875,24523.80078125,24523.80078125,0
25038.80078125,25232.599609375,23385.30078125,23754.349609375,23754.349609375,0
23893.80078125,24199.650390625,23473.150390625,23812.0,23812.0,0
23769.0,23926.150390625,23482.55078125,23874.55078125,23874.55078125,0
23986.150390625,24051.599609375,23451.650390625,23530.849609375,23530.849609375,0
23119.150390625,23394.80078125,22876.900390625,23011.5,23011.5,0
23036.25,23109.099609375,22716.25,22945.05078125,22945.05078125,245300
22971.19921875,23064.150390625,22641.400390625,22744.400390625,22744.400390625,0
22486.69921875,22554.599609375,22080.400390625,22267.0,22267.0,0
22466.55078125,22678.650390625,22225.25,22466.19921875,22466.19921875,0
22509.94921875,22668.75,22205.94921875,22479.94921875,22479.94921875,0
22683.349609375,22757.30078125,22028.150390625,22101.25,22101.25,0
22202.80078125,22514.150390625,22062.349609375,22465.650390625,22465.650390625,0
22476.30078125,22659.400390625,22216.5,22573.55078125,22573.55078125,0
22352.0,22504.44921875,22267.05078125,22320.349609375,22320.349609375,0
22439.349609375,22469.400390625,21784.900390625,22031.05078125,22031.05078125,0
21983.400390625,22098.849609375,21274.30078125,21366.80078125,21366.80078125,0
21445.25,21473.349609375,20958.44921875,21139.099609375,21139.099609375,0
21350.80078125,21365.05078125,20821.0,21178.5,21178.5,0
20898.80078125,20955.599609375,20404.900390625,20456.849609375,20456.849609375,0
20740.80078125,21064.30078125,20430.69921875,20982.349609375,20982.349609375,0
21152.05078125,21708.849609375,21055.099609375,21665.5,21665.5,0
21770.900390625,21811.5,21280.599609375,21411.30078125,21411.30078125,0
21405.25,21549.349609375,21128.5,21451.80078125,21451.80078125,0
21685.25,22293.75,21664.150390625,22246.0,22246.0,0
22352.099609375,22768.55078125,22247.25,22370.94921875,22370.94921875,0
22673.05078125,22893.5,22521.05078125,22853.69921875,22853.69921875,0
22836.94921875,23036.19921875,22607.80078125,22964.80078125,22964.80078125,0
23150.25,23450.900390625,23063.599609375,23191.349609375,23191.349609375,0
23312.599609375,23904.099609375,23132.44921875,23846.80078125,23846.80078125,0
23955.599609375,24190.349609375,23552.599609375,23712.80078125,23712.80078125,0
23663.05078125,23775.150390625,23431.5,23492.19921875,23492.19921875,0
23353.150390625,23962.69921875,23149.44921875,23874.650390625,23874.650390625,0
23920.349609375,24087.849609375,22970.94921875,23072.400390625,23072.400390625,0
23219.849609375,23646.19921875,23148.94921875,23533.25,23533.25,0
23902.900390625,24320.94921875,23754.849609375,24266.75,24266.75,0
24117.349609375,24410.900390625,24039.849609375,24311.80078125,24311.80078125,0
24444.19921875,24823.599609375,24099.849609375,24635.05078125,24635.05078125,0
24447.349609375,24691.150390625,24250.19921875,24484.150390625,24484.150390625,0
24669.19921875,24764.150390625,24360.849609375,24478.30078125,24478.30078125,0
24525.80078125,24577.30078125,23867.75,24075.44921875,24075.44921875,0
24288.05078125,24809.650390625,23924.19921875,24769.5,24769.5,0
24737.849609375,24780.69921875,24057.94921875,24232.5,24232.5,0
24063.5,24339.099609375,23822.05078125,24092.0,24092.0,0
24090.150390625,24277.349609375,23612.69921875,23900.900390625,23900.900390625,0
24367.599609375,25139.0,24120.599609375,24892.5,24892.5,0
25108.0,25760.69921875,25085.69921875,25682.80078125,25682.80078125,0
25539.55078125,25891.0,25142.0,25771.599609375,25771.599609375,0
26174.80078125,26375.19921875,26000.05078125,26313.099609375,26313.099609375,0
26274.099609375,26853.44921875,26135.30078125,26798.94921875,26798.94921875,0
27088.94921875,27595.0,27068.94921875,27534.099609375,27534.099609375,0
28039.44921875,28802.5,27916.900390625,28606.0,28606.0,0
28713.150390625,29030.900390625,28211.099609375,28845.0,28845.0,0
28633.75,28672.900390625,28066.05078125,28278.80078125,28278.80078125,0
28108.69921875,28520.55078125,27703.30078125,28465.69921875,28465.69921875,0
28792.25,29239.25,28722.900390625,29181.30078125,29181.30078125,0
29107.900390625,29784.75,29056.75,29749.849609375,29749.849609375,0
29302.599609375,29627.19921875,28819.55078125,28903.05078125,28903.05078125,0
28935.75,29406.69921875,28580.900390625,29236.0,29236.0,0
29432.80078125,29492.30078125,28852.900390625,29024.19921875,29024.19921875,0
29265.599609375,29827.80078125,29206.75,29737.25,29737.25,0
30021.900390625,30197.849609375,29132.30078125,29196.400390625,29196.400390625,0
29370.400390625,29623.0,28923.099609375,29549.75,29549.75,369400
29622.0,29716.849609375,29368.69921875,29609.05078125,29609.05078125,0
29844.80078125,29919.75,29511.0,29817.849609375,29817.849609375,0
29876.69921875,29886.25,29149.900390625,29463.150390625,29463.150390625,0
29728.900390625,29813.0,29379.400390625,29448.75,29448.75,0
29573.400390625,30162.30078125,29473.5,30052.400390625,30052.400390625,0
30062.599609375,30354.19921875,29950.599609375,30211.55078125,30211.55078125,0
30300.30078125,30363.80078125,30025.19921875,30261.900390625,30261.900390625,0
30335.05078125,30807.25,30326.69921875,30709.400390625,30709.400390625,0
30545.349609375,30610.0,30202.099609375,30510.349609375,30510.349609375,0
30555.30078125,30811.80078125,30328.44921875,30604.849609375,30604.849609375,0
30735.150390625,30845.80078125,30624.25,30745.900390625,30745.900390625,269000
30805.400390625,30805.849609375,30345.75,30691.05078125,30691.05078125,279400
30920.349609375,30932.25,30587.099609375,30698.400390625,30698.400390625,0
30791.19921875,30945.19921875,30643.900390625,30847.05078125,30847.05078125,0
30841.849609375,30854.05078125,30374.5,30714.650390625,30714.650390625,0
30595.80078125,30607.5,29201.19921875,29456.44921875,29456.44921875,0
29607.5,29711.150390625,28976.75,29625.94921875,29625.94921875,0
29560.75,29941.400390625,29446.0,29883.30078125,29883.30078125,0
30071.650390625,30545.849609375,30007.80078125,30402.19921875,30402.19921875,0
30558.849609375,30929.05078125,30538.150390625,30880.94921875,30880.94921875,0
31006.900390625,31359.349609375,31002.599609375,31322.5,31322.5,0
31479.80078125,31510.25,31007.150390625,31303.05078125,31303.05078125,0
31295.900390625,31409.5,31088.099609375,31264.05078125,31264.05078125,0
31485.150390625,31489.599609375,30893.650390625,31212.44921875,31212.44921875,0
31041.099609375,31767.650390625,30935.55078125,31722.25,31722.25,0
31839.94921875,31982.30078125,31548.150390625,31797.900390625,31797.900390625,0
32129.80078125,32177.400390625,31911.5,31956.0,31956.0,0
32298.05078125,32298.05078125,32002.94921875,32084.19921875,32084.19921875,0
32280.30078125,32288.44921875,31836.94921875,31998.900390625,31998.900390625,0
31835.05078125,32397.94921875,31725.849609375,32339.0,32339.0,0
32546.599609375,32683.5,32148.25,32574.650390625,32574.650390625,0
32526.69921875,32718.94921875,32442.349609375,32519.75,32519.75,0
32508.900390625,32544.80078125,32044.349609375,32246.80078125,32246.80078125,0
32275.150390625,32441.5,31650.900390625,31811.75,31811.75,396800
32082.900390625,32464.94921875,31863.94921875,32424.849609375,32424.849609375,354800
32388.94921875,32607.44921875,32322.900390625,32543.69921875,32543.69921875,0
32732.80078125,32842.30078125,31985.55078125,32186.900390625,32186.900390625,0
32088.0,32131.400390625,31119.900390625,31167.25,31167.25,0
31507.150390625,31697.55078125,31013.650390625,31198.400390625,31198.400390625,0
31236.25,31287.05078125,30165.650390625,30284.55078125,30284.55078125,0
29812.30078125,30464.400390625,29687.69921875,30358.30078125,30358.30078125,0
30700.650390625,31111.94921875,30254.55078125,30565.5,30565.5,0
30976.349609375,33305.30078125,30906.44921875,33089.05078125,33089.05078125,0
33589.05078125,34652.5,33583.1484375,34267.8984375,34267.8984375,672200
34555.6015625,34908.05078125,34011.8984375,34758.44921875,34758.44921875,605200
34548.8984375,35413.1484375,34238.8984375,35344.80078125,35344.80078125,0
35634.94921875,36615.19921875,35545.0,35654.5,35654.5,0
36073.8515625,36466.44921875,35872.25,35983.6484375,35983.6484375,0
36058.80078125,36477.1484375,35636.8515625,36056.5,36056.5,0
36042.3515625,36227.19921875,35428.1484375,35783.1015625,35783.1015625,0
35687.25,36009.44921875,35573.30078125,35752.1015625,35752.1015625,0
35736.6015625,36322.80078125,35700.25,36108.8984375,36108.8984375,0
36501.3984375,37449.8984375,36405.1015625,37306.25,37306.25,0
37492.6015625,37708.75,36762.75,37098.3984375,37098.3984375,0
37041.94921875,37331.44921875,36764.25,36910.94921875,36910.94921875,0
37088.75,37108.75,36367.44921875,36587.0,36587.0,0
36371.55078125,36656.19921875,35584.6015625,35841.6015625,35841.6015625,0
35874.30078125,36128.8984375,35097.55078125,35257.19921875,35257.19921875,0
35540.55078125,35680.8515625,34976.0,35116.94921875,35116.94921875,0
35205.3984375,36567.6484375,35060.6484375,36452.30078125,36452.30078125,272900
36763.1484375,37232.19921875,36494.0,36549.0,36549.0,455900
35806.6484375,35902.8984375,34658.69921875,34803.6015625,34803.6015625,0
35374.25,35581.1015625,34983.75,35296.0,35296.0,0
35458.1484375,35747.05078125,35002.44921875,35419.69921875,35419.69921875,0
35754.44921875,36455.1484375,35570.55078125,36368.05078125,36368.05078125,0
35575.6484375,36316.3984375,35519.25,35802.5,35802.5,0
35458.5,35616.05078125,34893.25,35228.1484375,35228.1484375,0
35462.44921875,35827.30078125,35090.75,35275.75,35275.75,0
35705.8984375,36077.80078125,35544.94921875,35865.6484375,35865.6484375,0
36112.25,36176.8984375,35764.3515625,35938.30078125,35938.30078125,0
36497.3515625,36497.3515625,35188.05078125,35496.6484375,35496.6484375,0
35544.25,35544.25,34430.6484375,35182.55078125,35182.55078125,0
35352.0,35405.05078125,34744.6015625,34804.6015625,34804.6015625,0
34905.05078125,35100.5,34126.8515625,34229.25,34229.25,0
34577.5,34759.8515625,33597.55078125,33856.80078125,33856.80078125,0
33590.3984375,34355.3984375,33361.0,34161.6015625,34161.6015625,0
34088.3984375,34148.8984375,33389.1484375,33603.44921875,33603.44921875,0
33747.94921875,34360.05078125,33622.0,34184.3984375,34184.3984375,0
33894.69921875,33970.6484375,33203.3984375,33293.25,33293.25,0
33420.75,33550.1484375,32415.25,33006.44921875,33006.44921875,0
33605.05078125,33610.6484375,33166.1015625,33318.19921875,33318.19921875,0
33615.8984375,33990.80078125,33564.55078125,33875.1015625,33875.1015625,374200
33764.80078125,33773.1015625,33151.80078125,33303.8984375,33303.8984375,0
33588.0,33949.1484375,33208.75,33858.0,33858.0,0
33649.1484375,33697.75,32330.150390625,32678.849609375,32678.849609375,0
32915.6484375,33007.6484375,32338.400390625,32501.349609375,32501.349609375,0
32529.69921875,33191.69921875,32141.55078125,32991.19921875,32991.19921875,0
33154.19921875,33306.80078125,32704.75,32782.8515625,32782.8515625,0
32636.900390625,32972.1484375,32329.94921875,32448.05078125,32448.05078125,0
31637.900390625,31698.05078125,30520.30078125,30792.0,30792.0,0
30901.80078125,31885.44921875,30722.849609375,31771.599609375,31771.599609375,0
31929.099609375,32187.05078125,31406.400390625,32112.849609375,32112.849609375,0
32161.44921875,32325.150390625,31911.900390625,31977.44921875,31977.44921875,0
30993.44921875,31304.30078125,30405.650390625,31208.400390625,31208.400390625,0
31568.94921875,31731.650390625,30891.0,31112.69921875,31112.69921875,0
30763.5,31834.5,30555.25,31782.599609375,31782.599609375,368400
31490.599609375,32148.400390625,31377.150390625,31722.30078125,31722.30078125,0
32316.650390625,32603.69921875,32144.80078125,32275.150390625,32275.150390625,0
32228.94921875,32807.1015625,32152.94921875,32735.349609375,32735.349609375,0
32865.5,33777.69921875,32840.30078125,33722.80078125,33722.80078125,0
33901.6015625,34287.0,33304.6015625,33714.5,33714.5,0
33112.3984375,33455.25,32663.400390625,32781.80078125,32781.80078125,0
