Date,Open,High,Low,Close,Adj Close,Volume
2020-01-15,31994.75,32000.900390625,31670.349609375,31824.900390625,31824.900390625,545700
2020-01-16,31810.55078125,31988.900390625,31692.400390625,31853.900390625,31853.900390625,253700
2020-01-17,31571.650390625,31773.55078125,31445.5,31590.650390625,31590.650390625,308100
2020-01-20,31923.94921875,31923.94921875,31050.94921875,31080.650390625,31080.650390625,282200
2020-01-21,30978.849609375,31171.25,30858.599609375,30947.55078125,30947.55078125,227500
2020-01-22,31061.599609375,31149.05078125,30614.0,30701.44921875,30701.44921875,200600
2020-01-23,30742.19921875,31087.25,30621.349609375,31004.05078125,31004.05078125,343800
2020-01-24,31040.099609375,31375.44921875,30879.05078125,31241.75,31241.75,424600
2020-01-27,31110.55078125,31227.05078125,30808.55078125,30837.400390625,30837.400390625,309900
2020-01-28,30922.0,31048.44921875,30656.349609375,30761.400390625,30761.400390625,239600
2020-01-29,30915.099609375,31082.849609375,30835.80078125,30877.0,30877.0,268800
2020-01-30,30889.25,30909.5,30521.30078125,30647.400390625,30647.400390625,328900
2020-01-31,30950.5,31033.44921875,30691.80078125,30833.599609375,30833.599609375,333400
2020-02-03,29811.75,30105.80078125,29612.55078125,30023.25,30023.25,337100
2020-02-04,30235.30078125,30776.94921875,30182.44921875,30686.69921875,30686.69921875,336600
2020-02-05,30761.94921875,31065.849609375,30630.849609375,31001.94921875,31001.94921875,427600
2020-02-06,31070.75,31470.650390625,30917.25,31304.05078125,31304.05078125,334000
2020-02-07,31367.05078125,31368.19921875,31111.05078125,31201.94921875,31201.94921875,254400
2020-02-10,31248.650390625,31248.80078125,30957.19921875,31058.150390625,31058.150390625,239700
2020-02-11,31230.19921875,31505.94921875,31225.900390625,31300.599609375,31300.599609375,198900
2020-02-12,31441.150390625,31588.599609375,31398.150390625,31492.900390625,31492.900390625,226000
2020-02-13,31586.55078125,31649.44921875,31180.599609375,31230.25,31230.25,303000
2020-02-14,31281.849609375,31436.650390625,30776.099609375,30834.80078125,30834.80078125,341400
2020-02-17,30873.849609375,30998.150390625,30630.5,30680.69921875,30680.69921875,0
2020-02-18,30661.5,30692.75,30252.44921875,30562.5,30562.5,398900
2020-02-19,30905.0,30947.150390625,30606.150390625,30838.19921875,30838.19921875,268800
2020-02-20,30862.30078125,31085.30078125,30702.44921875,30942.849609375,30942.849609375,273100
2020-02-24,30666.349609375,30702.150390625,30428.0,30455.099609375,30455.099609375,254200
2020-02-25,30517.0,30610.69921875,30329.94921875,30432.69921875,30432.69921875,215900
2020-02-26,30279.94921875,30515.349609375,30131.75,30306.849609375,30306.849609375,291000
2020-02-27,30270.0,30271.94921875,29914.150390625,30187.0,30187.0,358000
2020-02-28,29501.55078125,29564.099609375,29051.5,29147.150390625,29147.150390625,386900
2020-03-02,29701.0,29791.150390625,28571.69921875,28868.400390625,28868.400390625,368300
2020-03-03,29012.55078125,29285.349609375,28749.55078125,29177.05078125,29177.05078125,367300
2020-03-04,29252.94921875,29273.650390625,28125.150390625,28653.69921875,28653.69921875,425800
2020-03-05,28830.30078125,29134.30078125,28535.599609375,28815.349609375,28815.349609375,1075700
2020-03-06,27649.94921875,28047.19921875,27162.30078125,27801.44921875,27801.44921875,1568100
2020-03-09,27031.44921875,27091.599609375,25923.400390625,26462.599609375,26462.599609375,1059000
2020-03-11,26272.75,26791.44921875,26234.099609375,26487.80078125,26487.80078125,723300
2020-03-12,25175.900390625,25223.099609375,23536.349609375,23971.150390625,23971.150390625,760600
2020-03-13,22720.75,25670.75,21351.69921875,25166.44921875,25166.44921875,783400
2020-03-16,24061.599609375,24074.150390625,23008.25,23101.150390625,23101.150390625,481900
2020-03-17,23348.05078125,23449.5,22002.0,22155.150390625,22155.150390625,537700
2020-03-18,22411.849609375,22544.05078125,20267.94921875,20580.19921875,20580.19921875,875300
2020-03-19,19428.94921875,21035.05078125,18675.650390625,20083.5,20083.5,476600
2020-03-20,19898.30078125,20924.55078125,19265.0,20317.599609375,20317.599609375,501800
2020-03-23,18311.30078125,18895.650390625,16791.05078125,16917.650390625,16917.650390625,307600
2020-03-24,17705.849609375,17841.400390625,16116.25,17107.30078125,17107.30078125,391700
2020-03-25,16759.94921875,18740.19921875,16635.5,18481.05078125,18481.05078125,394600
2020-03-26,18781.849609375,20409.349609375,18364.5,19613.900390625,19613.900390625,482900
2020-03-27,20801.599609375,21462.400390625,19580.099609375,19969.0,19969.0,539400
2020-03-30,19254.44921875,19716.25,18668.69921875,18782.400390625,18782.400390625,327000
2020-03-31,19307.650390625,19466.30078125,18792.400390625,19144.0,19144.0,309800
2020-04-01,19122.400390625,19154.75,18042.25,18208.349609375,18208.349609375,274900
2020-04-03,18325.05078125,18326.099609375,17143.19921875,17249.30078125,17249.30078125,342500
2020-04-07,18454.55078125,19190.55078125,17953.75,19062.5,19062.5,435400
2020-04-08,18799.400390625,20324.099609375,18482.900390625,18946.44921875,18946.44921875,508400
2020-04-09,19553.150390625,19988.30078125,19166.900390625,19913.599609375,19913.599609375,390000
2020-04-13,19854.900390625,19887.05078125,19294.0,19488.0,19488.0,288200
2020-04-15,20096.349609375,20184.099609375,18776.75,19057.05078125,19057.05078125,389900
2020-04-16,18957.150390625,19520.30078125,18703.44921875,19400.0,19400.0,350300
2020-04-17,20394.75,20866.55078125,19729.30078125,20681.44921875,20681.44921875,475000
2020-04-20,21104.69921875,21122.099609375,20444.25,20522.650390625,20522.650390625,438600
2020-04-21,19812.05078125,19891.44921875,19247.94921875,19409.349609375,19409.349609375,311900
2020-04-22,19306.94921875,19806.349609375,19051.94921875,19701.849609375,19701.849609375,349400
2020-04-23,19871.349609375,20356.5,19584.400390625,20267.94921875,20267.94921875,325400
2020-04-24,19697.650390625,19950.150390625,19515.400390625,19586.650390625,19586.650390625,305700
2020-04-27,19870.80078125,20224.75,19847.650390625,20081.150390625,20081.150390625,299900
2020-04-28,20436.599609375,20751.30078125,20260.80078125,20671.099609375,20671.099609375,367800
2020-04-29,20440.400390625,21348.150390625,20393.650390625,21090.19921875,21090.19921875,400600
2020-04-30,21589.19921875,21967.0,21353.650390625,21534.5,21534.5,471500
2020-05-04,20514.75,20530.44921875,19643.599609375,19743.75,19743.75,328800
2020-05-05,20147.30078125,20223.150390625,19212.349609375,19271.75,19271.75,381300
2020-05-06,19302.44921875,19806.599609375,18941.0,19694.55078125,19694.55078125,395600
2020-05-07,19536.05078125,19757.25,19332.150390625,19491.80078125,19491.80078125,300100
2020-05-08,19844.0,19969.599609375,19285.05078125,19352.900390625,19352.900390625,0
2020-05-11,19610.44921875,19733.400390625,18900.900390625,18950.5,18950.5,342600
2020-05-12,18751.400390625,18993.400390625,18287.0,18862.849609375,18862.849609375,395400
2020-05-13,20017.75,20122.25,19429.900390625,19634.94921875,19634.94921875,520800
2020-05-14,19197.69921875,19380.099609375,19024.75,19068.5,19068.5,333000
2020-05-15,19098.80078125,19119.099609375,18683.650390625,18833.94921875,18833.94921875,240600
2020-05-18,18795.099609375,18795.099609375,17514.19921875,17573.19921875,17573.19921875,434800
2020-05-19,18037.150390625,18175.30078125,17390.650390625,17486.25,17486.25,415500
2020-05-20,17486.5,18002.650390625,17407.69921875,17840.19921875,17840.19921875,326200
2020-05-21,17901.94921875,18200.69921875,17658.55078125,17735.099609375,17735.099609375,347600
2020-05-22,17554.25,17952.25,17105.0,17278.900390625,17278.900390625,484800
2020-05-26,17537.650390625,17681.69921875,17311.25,17440.349609375,17440.349609375,336800
2020-05-27,17603.400390625,18874.25,17560.349609375,18710.55078125,18710.55078125,538000
2020-05-28,18924.44921875,19455.55078125,18818.94921875,19169.80078125,19169.80078125,561100
